county,state,date_local,PM2.5,O3,SO2,NO2,CO
Maricopa,Arizona,2020-04-25,5.65259257777779,0.037792970588235206,0.3849625384615376,13.638333200000025,0.33313799999999993
Maricopa,Arizona,2020-04-26,6.431574066666669,0.04015808823529433,0.3905448461538452,10.794166599999986,0.34906256250000006
Maricopa,Arizona,2020-04-27,6.401433428571414,0.03968540277777777,0.408773846153848,14.783809600000032,0.32008425000000035
Maricopa,Arizona,2020-04-28,6.908994733333353,0.04282191666666673,0.443528999999999,17.49811600000008,0.3340366875000014
Maricopa,Arizona,2020-04-29,8.763253977777806,0.04375569444444431,0.41616915384615505,18.537272600000044,0.37048518750000015
Maricopa,Arizona,2020-04-30,8.77662561224492,0.04445977777777794,0.4898234615384629,17.091666599999947,0.34723043750000093
Maricopa,Arizona,2020-05-01,5.605000000000013,0.033362750000000156,1.018888800000005,10.429166999999994,0.3004861111111121
Maricopa,Arizona,2020-05-02,3.3066665999999825,0.0351967499999999,0.9886806000000021,6.27083300000002,0.20104150000000012
Maricopa,Arizona,2020-05-03,6.055555555555566,0.036861499999999874,1.0154861999999985,6.595833000000015,0.20637500000000075
Maricopa,Arizona,2020-05-04,8.718333399999956,0.04205150000000009,1.117444000000004,8.94090899999997,0.25812899999999883
Maricopa,Arizona,2020-05-05,7.619130399999974,0.03893150000000013,1.1011805999999982,12.641667000000005,0.2928539999999989
Maricopa,Arizona,2020-05-06,7.489814777777782,0.03944324999999989,1.0893054000000004,14.54166699999997,0.36366649999999956
Maricopa,Arizona,2020-05-07,6.815000000000034,0.04404550000000002,1.1215280000000047,12.658332999999997,0.33264599999999855
Maricopa,Arizona,2020-05-08,6.911666599999991,0.03615200000000018,1.1322220000000054,9.870832999999964,0.2647295000000009
Maricopa,Arizona,2020-05-09,7.331481444444463,0.03531399999999985,1.0922223999999976,8.029166999999973,0.26914599999999933
Maricopa,Arizona,2020-05-10,6.113333400000012,0.04652824999999986,1.0120832000000042,4.424999999999984,0.19660449999999954
Maricopa,Arizona,2020-05-11,5.016666600000006,0.03937249999999989,1.0932636,4.945832999999994,0.17329150000000024
Maricopa,Arizona,2020-05-12,4.695652222222207,0.0367542500000002,1.0938194000000008,5.458333000000018,0.18914600000000037
Maricopa,Arizona,2020-05-13,6.315000000000032,0.03366600000000013,1.1038619999999983,7.34090900000001,0.20390900000000048
Maricopa,Arizona,2020-05-14,5.306666599999978,0.03864399999999986,1.259513800000002,7.6083329999999725,0.21020850000000021
Maricopa,Arizona,2020-05-15,6.537037000000033,0.03397375000000012,1.2629860000000055,10.266667000000037,0.25399999999999945
Maricopa,Arizona,2020-05-16,6.806666599999977,0.03428949999999991,1.256875199999998,12.19583300000004,0.3091875000000001
Maricopa,Arizona,2020-05-17,5.701666599999976,0.036192999999999934,1.1024304000000025,5.700000000000022,0.23206249999999964
Maricopa,Arizona,2020-05-18,5.3666666666666645,0.034118999999999816,1.1019444000000018,7.650000000000022,0.23239550000000073
Maricopa,Arizona,2020-05-19,4.516666600000006,0.03604674999999988,1.0821101999999958,6.5136359999999875,0.19725400000000037
Maricopa,Arizona,2020-05-20,4.605000000000012,0.03527900000000005,1.083541599999997,10.541666999999972,0.2209374999999999
Maricopa,Arizona,2020-05-21,5.1592592222222144,0.03775949999999995,1.1027775999999976,14.454166999999988,0.325479000000001
Maricopa,Arizona,2020-05-22,4.701666599999981,0.04368825000000002,1.1272223999999957,7.645833000000024,0.26258349999999964
Maricopa,Arizona,2020-05-23,4.605000000000012,0.041395750000000134,1.1034723999999947,5.5333330000000025,0.19149999999999998
Maricopa,Arizona,2020-05-24,4.789814777777787,0.039518250000000206,1.1020832000000034,5.720833000000005,0.2053960000000003
Maricopa,Arizona,2020-05-25,4.5,0.03474175000000005,1.0761805999999945,8.13750000000003,0.23222899999999902
Maricopa,Arizona,2020-05-26,5.613333400000003,0.03420950000000016,1.157067799999995,14.900000000000055,0.34404549999999934
Maricopa,Arizona,2020-05-27,5.812963000000004,0.0386502499999999,1.192120600000004,11.133333000000022,0.302104
Maricopa,Arizona,2020-05-28,4.903333399999979,0.03725749999999995,1.2039210000000027,8.258332999999995,0.22393749999999996
Maricopa,Arizona,2020-05-29,6.613333400000018,0.04337624999999986,1.2717361999999983,9.333333000000026,0.2612294999999993
Maricopa,Arizona,2020-05-30,7.182407444444438,0.034583500000000086,1.2031944000000008,6.470833000000014,0.20218750000000069
Maricopa,Arizona,2020-05-31,6.613333400000018,0.037155750000000105,1.2266665999999942,6.733332999999981,0.21722900000000075
Harris,Texas,2020-04-01,,,,,0.20000000000000062
Norfolk,Massachusetts,2020-04-01,2.113333400000001,0.02993774999999999,,3.090908999999999,
Norfolk,Massachusetts,2020-04-02,0.21833340000000004,0.027019499999999978,,2.2083329999999997,
Norfolk,Massachusetts,2020-04-03,3.5,0.03316049999999998,,1.25,
Norfolk,Massachusetts,2020-04-04,4.613333399999996,0.029820249999999996,,0.7619049999999995,
Norfolk,Massachusetts,2020-04-05,6.314999999999999,0.02851224999999999,,1.5833330000000008,
Norfolk,Massachusetts,2020-04-06,2.5083333999999984,0.033934249999999964,,2.791667000000001,
Norfolk,Massachusetts,2020-04-07,4.410909000000002,0.03981374999999999,,2.238095000000001,
Norfolk,Massachusetts,2020-04-08,5.911666599999996,0.03327275000000002,,4.208333000000003,
Norfolk,Massachusetts,2020-04-09,4.201666600000001,0.03532775,,2.2916670000000003,
Norfolk,Massachusetts,2020-04-10,1.2100000000000006,0.031215500000000004,,1.0,
Norfolk,Massachusetts,2020-04-11,3.218333400000003,0.03510125000000002,,0.625,
Norfolk,Massachusetts,2020-04-12,4.016666600000001,0.04025900000000003,,1.541666999999999,
Norfolk,Massachusetts,2020-04-13,5.710000000000002,0.036607000000000035,,0.6190479999999996,
Norfolk,Massachusetts,2020-04-14,3.5,0.03865125000000002,,1.375,
Norfolk,Massachusetts,2020-04-15,4.403333400000001,0.03890174999999997,,2.5909089999999972,
Norfolk,Massachusetts,2020-04-16,2.911666600000002,0.036415749999999976,,2.0476189999999987,
Norfolk,Massachusetts,2020-04-17,5.113333399999995,0.03889399999999999,,1.7083330000000003,
Norfolk,Massachusetts,2020-04-18,2.7099999999999973,0.03443700000000003,,3.4545449999999973,
Norfolk,Massachusetts,2020-04-19,7.105000000000001,0.04120125000000003,,2.0,
Norfolk,Massachusetts,2020-04-20,4.210000000000001,0.03466624999999997,,2.458332999999999,
Norfolk,Massachusetts,2020-04-21,4.508333399999999,0.03588100000000004,,2.25,
Norfolk,Massachusetts,2020-04-22,2.0173913999999984,0.03936224999999998,,0.9523810000000001,
Norfolk,Massachusetts,2020-04-23,5.718333400000003,0.036342749999999986,,2.434782999999999,
Norfolk,Massachusetts,2020-04-24,7.403333400000003,0.033642750000000034,,5.041666999999996,
Norfolk,Massachusetts,2020-04-25,9.209999999999996,0.039113500000000016,,3.095237999999998,
Norfolk,Massachusetts,2020-04-26,5.508333399999999,0.03671950000000001,,0.9166669999999995,
Norfolk,Massachusetts,2020-04-27,3.5083333999999984,0.033177250000000026,,1.541666999999999,
Norfolk,Massachusetts,2020-04-28,3.801904799999998,0.03128400000000002,,2.6666670000000012,
Norfolk,Massachusetts,2020-04-29,4.3125,0.029802749999999992,,2.3333329999999997,
Norfolk,Massachusetts,2020-04-30,6.411666599999996,0.030784750000000024,,1.4166669999999986,
Milwaukee,Wisconsin,2020-04-01,,,,,0.19999999999999996
San Diego,California,2020-04-01,,0.03321432142857156,0.03829059999999989,6.532197125000019,0.34121824999999883
San Diego,California,2020-04-02,,0.03995403571428562,0.0007967999999999978,3.6755726249999827,0.24761525000000065
San Diego,California,2020-04-03,,0.03649307142857155,0.009140600000000039,5.185065249999986,0.2653494999999994
San Diego,California,2020-04-04,,0.039660214285714146,0.005323599999999991,2.5286795000000066,0.23309925000000023
San Diego,California,2020-04-05,,0.03575942857142864,0.00023900000000000077,1.473214250000006,0.18655025000000017
San Diego,California,2020-04-06,,0.03276567857142869,0.0,2.451659249999992,0.18503175000000024
San Diego,California,2020-04-07,,0.033434964285714186,0.0,2.795545375000005,0.18125775000000025
San Diego,California,2020-04-08,,0.03609185714285706,0.00015940000000000032,3.8255952499999943,0.21727374999999952
San Diego,California,2020-04-09,,0.03692835714285714,0.0,3.0568181249999986,0.21265975000000023
San Diego,California,2020-04-10,,0.036092071428571494,0.0,3.7386363750000147,0.2189472499999995
San Diego,California,2020-04-11,,0.03847978571428557,0.0,3.6607914285714287,0.26983324999999947
San Diego,California,2020-04-12,,0.036977178571428765,0.0,1.4181817142857103,0.23229200000000055
San Diego,California,2020-04-13,,0.03280957142857143,8.359999999999976e-05,3.846869875000007,0.2571859999999994
San Diego,California,2020-04-14,,0.033594607142857044,0.009608250000000037,6.026988750000001,0.34927849999999866
San Diego,California,2020-04-15,,0.04061103571428575,0.01581959999999996,8.747727124999987,0.37370574999999934
San Diego,California,2020-04-16,,0.03924157142857159,0.06767040000000026,7.819805124999977,0.318067249999999
San Diego,California,2020-04-17,,0.03339717857142864,0.00031880000000000065,4.355388875000011,0.2551865000000005
San Diego,California,2020-04-18,,0.035303464285714375,0.0027811999999999967,2.1333873749999976,0.22458749999999905
San Diego,California,2020-04-19,,0.03745082142857134,0.0007967999999999978,1.6155302500000046,0.23194875000000062
San Diego,California,2020-04-20,,0.036628964285714466,0.00017019999999999964,3.290922625000006,0.2515352500000011
San Diego,California,2020-04-21,,0.033788071428571265,0.0,3.558542999999989,0.26360050000000074
San Diego,California,2020-04-22,,0.03643435714285717,0.0677985000000002,7.183238624999993,0.36815074999999936
San Diego,California,2020-04-23,,0.04017978571428581,0.12167900000000025,9.38579525,0.370158500000001
San Diego,California,2020-04-24,,0.0429744285714284,0.1015140000000002,9.057359375000027,0.4403850000000009
San Diego,California,2020-04-25,,0.042124142857143054,0.09714460000000001,6.238095124999979,0.4434009999999995
San Diego,California,2020-04-26,,0.03742946428571426,0.08252700000000027,5.438852750000017,0.36049250000000005
San Diego,California,2020-04-27,,0.03209135714285701,0.020102500000000044,5.543323750000009,0.3192269999999994
San Diego,California,2020-04-28,,0.036335714285714346,0.012849749999999995,6.130357125000022,0.33638100000000126
San Diego,California,2020-04-29,,0.03794835714285696,0.009454599999999983,6.183522625000017,0.3322179999999989
San Diego,California,2020-04-30,,0.044634678571428645,0.0030834000000000026,5.554247874999992,0.32198375000000073
San Diego,California,2020-05-01,,,,,0.25
Dallas,Texas,2020-04-01,,0.03448000000000005,0.3666665000000008,9.481723249999977,0.20331249999999965
Dallas,Texas,2020-04-02,,0.03575591666666677,0.3009739999999987,3.945238249999991,0.15790549999999928
Dallas,Texas,2020-04-03,,0.015364250000000032,0.2010414999999997,3.766666500000006,0.1045625000000001
Dallas,Texas,2020-04-04,,0.008614583333333318,0.09058474999999977,4.009374750000005,0.10924999999999971
Dallas,Texas,2020-04-05,,0.01767275000000001,0.07187500000000022,4.010341000000006,0.15718150000000006
Dallas,Texas,2020-04-06,,0.018692249999999973,0.296875,8.03958325000001,0.26739599999999986
Dallas,Texas,2020-04-07,,0.026778499999999907,0.38645850000000165,5.1693842500000065,0.26179150000000057
Dallas,Texas,2020-04-08,,0.028190333333333404,0.5885415000000016,8.751041499999987,0.2752300000000004
Dallas,Texas,2020-04-09,,0.03484525000000004,0.5072914999999989,8.9375,0.2037079999999995
Dallas,Texas,2020-04-10,,0.0434215,0.350000000000001,5.356250000000016,0.16354150000000064
Dallas,Texas,2020-04-11,,0.029944583333333247,0.5791927500000008,3.5750000000000015,0.18708349999999999
Dallas,Texas,2020-04-12,,0.03726016666666676,0.7770835000000026,1.9918480000000036,0.1542500000000003
Dallas,Texas,2020-04-13,,0.03603700000000009,0.19062500000000038,3.834375000000012,0.12725000000000006
Dallas,Texas,2020-04-14,,0.033763999999999926,0.031060749999999974,4.9854165000000155,0.14231249999999945
Dallas,Texas,2020-04-15,,0.033765250000000066,0.15312499999999957,8.658468999999984,0.1895419999999997
Dallas,Texas,2020-04-16,,0.042877666666666606,0.37708349999999907,5.26918875000001,0.18981249999999955
Dallas,Texas,2020-04-17,,0.026050166666666735,0.3208334999999992,6.1180552499999985,0.1880415000000004
Dallas,Texas,2020-04-18,,0.0293236666666666,0.23999999999999994,4.7385414999999975,0.1937084999999997
Dallas,Texas,2020-04-19,,0.022490250000000066,0.2958335000000004,3.0705040000000143,0.19873900000000005
Dallas,Texas,2020-04-20,,0.019062909090909123,0.18854149999999967,6.6927082499999955,0.2078124999999999
Dallas,Texas,2020-04-21,,0.04308099999999994,0.5229164999999987,6.040379750000029,0.20647849999999993
Dallas,Texas,2020-04-22,,0.03550483333333341,0.47999999999999987,4.422708250000019,0.18615799999999963
Dallas,Texas,2020-04-23,,0.0470360833333334,0.4656250000000015,6.4075657500000025,0.17472899999999947
Dallas,Texas,2020-04-24,,0.04788824999999991,0.5885415000000016,4.4416664999999975,0.16747900000000013
Dallas,Texas,2020-04-25,,0.038786583333333416,0.17484474999999924,4.955797250000014,0.13408349999999944
Dallas,Texas,2020-04-26,,0.04019658333333347,0.30937500000000084,6.547430999999982,0.29651849999999946
Dallas,Texas,2020-04-27,,0.04898983333333345,0.31979150000000073,2.80104175000001,0.1767499999999993
Dallas,Texas,2020-04-28,,0.038520333333333434,0.5614585000000004,2.9170742499999953,0.18129150000000033
Dallas,Texas,2020-04-29,,0.03771608333333343,0.30520849999999927,6.357291749999979,0.17456250000000034
Dallas,Texas,2020-04-30,,0.04424291666666668,0.5645834999999987,10.886458499999952,0.2554999999999998
Dallas,Texas,2020-05-01,,,,,0.19999999999999973
Davidson,Tennessee,2020-04-01,,,,,0.09999999999999994
Montgomery,Pennsylvania,2020-04-01,3.9116665999999936,0.03399999999999994,,,
Montgomery,Pennsylvania,2020-04-02,3.102500000000001,,,,
Montgomery,Pennsylvania,2020-04-03,2.4183333999999963,,,,
Montgomery,Pennsylvania,2020-04-04,3.0183333999999986,,,,
Montgomery,Pennsylvania,2020-04-05,7.0,,,,
Montgomery,Pennsylvania,2020-04-06,5.411666599999993,,,,
Montgomery,Pennsylvania,2020-04-07,8.004999999999997,,,,
Montgomery,Pennsylvania,2020-04-08,5.613333399999991,0.040273,,,
Montgomery,Pennsylvania,2020-04-09,5.514166600000004,0.04228575,,,
Montgomery,Pennsylvania,2020-04-10,3.102500000000001,0.039863249999999906,,,
Montgomery,Pennsylvania,2020-04-11,4.6041665999999974,0.036707750000000046,,,
Montgomery,Pennsylvania,2020-04-12,7.711666599999984,0.04072850000000006,,,
Montgomery,Pennsylvania,2020-04-13,3.3999999999999977,0.04096374999999997,,,
Montgomery,Pennsylvania,2020-04-14,4.100000000000006,0.041302250000000096,,,
