date_local,PM2.5,O3
2020-04-01,7.5024999999999995,0.020802750000000002
2020-04-02,10.4175,0.028328999999999997
2020-04-03,11.7595833,0.03134625
2020-04-04,7.461666699999998,0.01556275
2020-04-05,8.0591667,0.0320035
2020-04-06,12.3083333,0.02900875
2020-04-07,11.307083299999999,0.03399125
2020-04-08,12.003025399999999,0.03639475
2020-04-09,5.6633334,0.037228
2020-04-10,5.561249999999999,0.032769000000000006
2020-04-11,11.810833299999999,0.03749825
2020-04-12,8.863333399999998,0.032084
2020-04-13,5.315000000000001,0.037843499999999995
2020-04-14,5.8079166,0.0346165
2020-04-15,7.16375,0.03502975
2020-04-16,6.810833400000002,0.03770825
2020-04-17,11.9145833,0.038040250000000005
2020-04-18,10.663333300000001,0.0411115
2020-04-19,8.5541667,0.03470175
2020-04-20,7.909583300000001,0.037012
2020-04-21,5.858242800000001,0.036888
2020-04-22,8.660833299999998,0.0306805
2020-04-23,14.659583399999999,0.02783925
2020-04-24,24.3541667,0.023769
2020-04-25,12.257500000000002,0.03338875
2020-04-26,9.055,0.0355945
2020-04-27,7.8050000000000015,0.0381555
2020-04-28,7.96875,0.0438645
2020-04-29,3.9041667,0.03273125
2020-04-30,4.5075,0.03261575
2020-05-01,5.3104166,0.0382465
2020-05-02,8.46,0.04360725
2020-05-03,6.2075,0.04021075
2020-05-04,4.160833299999999,0.0307175
2020-05-05,6.351250000000001,0.032719
2020-05-06,4.306847800000001,0.036174250000000005
2020-05-07,7.315833400000001,0.040502250000000004
2020-05-08,5.563750000000001,0.027924749999999998
2020-05-09,5.3179167,0.0358565
2020-05-10,4.11,0.0280555
2020-05-11,4.338293666666666,0.02860725
2020-05-12,7.7141666,0.03500225
2020-05-13,10.1125,0.0354005
2020-05-14,10.7191666,0.03605850000000001
2020-05-15,6.711666600000001,0.03679375
2020-05-16,9.5533333,0.038273999999999996
2020-05-17,5.062083400000001,0.03213025
2020-05-18,4.1625,0.0273945
2020-05-19,6.05625,0.02888
2020-05-20,5.759583299999999,0.036782249999999996
2020-05-21,5.302916699999999,0.02780225
2020-05-22,8.41,0.029065999999999998
2020-05-23,7.504166699999999,0.03422375
2020-05-24,6.8045833,0.0382795
2020-05-25,6.811249999999999,0.03359225
2020-05-26,7.807119600000002,0.033438
2020-05-27,7.1120833,0.030307999999999998
2020-05-28,5.6810185,0.03522825
2020-05-29,5.3158334,0.034175000000000004
2020-05-30,5.9175,0.0277665
2020-05-31,8.3183334,0.03528825
