date_local,PM2.5,PM10,O3,NO2,SO2,CO
2020-04-01,11.24845953333333,19.445455,0.015708,5.6708335,-6.938893903907228e-18,0.20795475000000002
2020-04-02,15.074166666666663,28.383333,0.021827375,11.356522,0.11661085714285714,0.453822
2020-04-03,16.120930255813942,35.66875,0.0319971875,10.844391,0.5599999999999999,0.41103124999999996
2020-04-04,17.079999933333337,29.466667,0.0131804375,8.4272725,0.258631,0.34215724999999997
2020-04-05,11.381388866666665,17.679167,0.0161534375,5.0434785,-0.024019428571428574,0.0979165
2020-04-06,13.942307692307699,28.61875,0.021917562499999994,11.4020835,0.11107142857142858,0.2333335
2020-04-07,13.646111133333333,29.116667,0.0327980625,7.831250000000001,0.22261914285714285,0.14370825
2020-04-08,12.711944466666665,24.308333,0.035233999999999994,6.55625,0.04388542857142857,0.1143335
2020-04-09,4.188372093023256,11.122916499999999,0.035719812499999996,4.0576085,0.006425749999999996,0.1615635
2020-04-10,6.1077778,14.1125,0.0302999375,6.7875,0.0583335,0.2471115
2020-04-11,10.245555533333334,24.466667,0.039479125,5.9708334999999995,0.54633675,0.25614000000000003
2020-04-12,8.445512820512814,13.225,0.03427524999999999,2.728261,0.1015625,0.21623949999999997
2020-04-13,4.843888866666666,9.1,0.033762625,2.8249999999999997,-0.0015625000000000014,0.19285425000000003
2020-04-14,6.073055600000002,15.5625,0.027599937499999994,10.268749999999999,0.07817249999999999,0.26678124999999997
2020-04-15,10.333430232558129,24.5229165,0.025151625000000004,23.9145835,0.28870000000000007,0.3064195
2020-04-16,12.346388866666668,24.170833,0.030655937500000004,13.595833,0.14895825000000001,0.3436725
2020-04-17,12.573611066666667,17.0625,0.0310528125,6.1166665,0.11562499999999999,0.204625
2020-04-18,12.337286307692308,20.775,0.0388225,4.377083000000001,0.10138350000000002,0.2035225
2020-04-19,14.3080556,24.2875,0.035038875,5.782609,0.3921875,0.229604
2020-04-20,6.441843399999999,18.345833,0.03680475,6.064583,0.42291662499999993,0.197604
2020-04-21,4.97558139534884,23.2645835,0.033463062499999995,4.6520835,0.43854174999999995,0.180125
2020-04-22,10.111388866666667,54.6875,0.032632875,12.5375,0.69947925,0.36829199999999995
2020-04-23,8.343888866666669,15.591667,0.02658525,6.4,0.43281250000000004,0.24125000000000002
2020-04-24,12.794012435897434,20.3375,0.0347685625,3.6791670000000005,0.3739585,0.22841699999999998
2020-04-25,14.975277800000004,23.05,0.035253124999999996,3.3020835,0.799967625,0.248841
2020-04-26,5.314444466666667,12.0625,0.03526,0.867391,0.34010425,0.1808125
2020-04-27,7.501841093023258,23.2541665,0.0342495,8.8666665,0.5933643749999999,0.277729
2020-04-28,8.871944399999999,29.65,0.042437375,4.5270835,0.7500000000000001,0.21697899999999998
2020-04-29,6.274974799999999,11.691667,0.033043249999999996,3.6083335,0.33020825000000004,0.2078125
2020-04-30,2.42051282051282,4.4020835,0.0322884375,2.8479165,0.3,0.24527075
2020-05-01,8.876388866666668,16.304167,0.0387901875,6.659058,0.4872025000000001,0.28365825
2020-05-02,10.6752778,22.870833,0.045287875,4.29375,0.6157706249999999,0.33274625
2020-05-03,8.481686069767441,19.3666665,0.0359555,4.2630435,0.4546875,0.318021
2020-05-04,4.942777800000001,14.258333,0.028915374999999997,4.5291665000000005,0.369271,0.33491675
2020-05-05,3.9449999333333343,11.4375,0.0322951875,2.6166665,0.35885424999999993,0.2466845
2020-05-06,4.458714230769232,10.232608500000001,0.0329295,3.54375,0.44322924999999996,0.24975750000000002
2020-05-07,6.610833266666668,18.895833,0.037475062499999996,9.0041665,0.48177075,0.3548335
2020-05-08,5.543611066666666,17.695833,0.030436875,3.4979164999999997,0.35677075,0.26966674999999996
2020-05-09,7.057267441860463,15.5166665,0.03142762500000001,7.50625,0.410572,0.303681
2020-05-10,5.241111133333334,15.179167,0.0321686875,2.4203805000000003,0.54375,0.2832915
2020-05-11,6.7058333999999995,13.008333,0.020014624999999998,5.1458335,0.38802099999999995,0.26821875
2020-05-12,10.930662384615383,31.31875,0.022609625,12.7708335,0.45208325000000005,0.44986475
