date_local,PM2.5,PM10,O3,NO2,SO2,CO
2020-04-01,4.5052174,8.269565,0.031484,3.770833,0.1626202,0.19329549999999998
2020-04-02,4.6191303999999995,9.652174,0.03610524999999999,9.726667,0.18280860000000002,0.20512324999999998
2020-04-03,1.9658863076923074,3.1326085,0.029206,3.673913,0.0801736,0.17877350000000003
2020-04-04,8.0016666,13.254167,0.020762750000000003,6.133333,0.0854862,0.2349065
2020-04-05,7.5008334,11.175,0.022147500000000004,4.516667,0.09861120000000001,0.225906
2020-04-06,3.9262820769230777,9.158333,0.02799775,6.933333,0.1556944,0.21587475
2020-04-07,5.6016666,12.7625,0.0386055,8.158333,0.132361,0.23131249999999998
2020-04-08,8.616666599999999,13.333333,0.030833,6.225,0.032361,0.23019650000000003
2020-04-09,5.841666666666666,9.2375,0.035083500000000004,5.4375,0.009375,0.22336449999999997
2020-04-10,2.3033333999999996,4.420833,0.034942,2.0625,0.07076400000000001,0.15788525
2020-04-11,5.3083334,8.941667,0.0338715,4.079167,0.1742362,0.2020625
2020-04-12,6.242129666666666,12.495833,0.039829500000000004,4.729167,0.2163194,0.24280225
2020-04-13,2.8125,5.9125,0.036617750000000004,2.329167,0.0280364,0.19120825
2020-04-14,4.5183334,7.9,0.04051175,3.442105,0.11763900000000001,0.1873855
2020-04-15,5.735256384615384,9.8083335,0.0357385,5.2875,0.16597240000000002,0.18754175
2020-04-16,5.2,8.858333,0.033074000000000006,5.629167,0.054656,0.19314600000000004
2020-04-17,7.8125,12.258333,0.0368295,5.775,0.0003472,0.20264574999999999
2020-04-18,7.148076923076924,13.191667,0.04388125,3.083333,0.0029167999999999998,0.19568725
2020-04-19,9.3066666,13.995833,0.038387000000000004,2.425,0.0131946,0.188198
2020-04-20,4.5041666,7.3,0.032314999999999997,5.570833,0.000625,0.2003125
2020-04-21,3.072756384615384,6.0875,0.03534875,3.175,0.0,0.17646475
2020-04-22,5.2166666,10.15,0.03482075,3.475,0.0002084,0.19633499999999998
2020-04-23,6.602499999999999,11.483333,0.033698000000000006,8.742105,0.0606946,0.23202100000000003
2020-04-24,4.849038461538461,11.145833,0.03565075,4.658333,0.0720614,0.2101905
2020-04-25,4.71,9.579167,0.03908875,5.983333,0.0082638,0.18330200000000002
2020-04-26,5.9083334,9.620833,0.036614499999999994,2.829167,0.0,0.15739575
2020-04-27,3.9144230769230766,6.6979165,0.03160075,3.7,0.0130554,0.16548975
2020-04-28,5.702500000000001,12.145833,0.03103325,9.205263,0.010764000000000001,0.23006274999999998
2020-04-29,6.508333400000001,12.870833,0.04142275,3.408333,0.037042399999999996,0.17015625
2020-04-30,3.8673076923076932,8.3625,0.04026425,4.383333,0.0,0.1682915
2020-05-01,4.902500000000001,8.5875,0.02520875,4.554167,0.00013879999999999999,0.20248950000000002
2020-05-02,6.413333400000001,10.958333,0.0331665,4.116667,0.026597,0.20929175
2020-05-03,5.690384615384615,11.002083500000001,0.042291499999999996,2.395833,0.12388880000000002,0.18452075
2020-05-04,3.0091666,7.383333,0.032466999999999996,2.5625,0.036984,0.13402075
2020-05-05,3.41,6.1,0.03110075,5.389474,0.015555400000000002,0.1392235
2020-05-06,4.532692307692307,10.654167,0.02743275,7.054167,0.0182638,0.18022899999999997
2020-05-07,4.719166599999999,12.0375,0.03283925,5.429167,0.0883216,0.17191575000000003
2020-05-08,3.1025,8.241667,0.028670499999999998,3.717391,0.012153,0.14012724999999998
2020-05-09,2.058333333333333,4.1625,0.029291499999999998,2.191667,0.0325696,0.11135425000000002
2020-05-10,5.8025,10.925,0.0325245,3.791667,0.101528,0.15337499999999998
2020-05-11,6.1016666,9.370833,0.02399925,3.926316,0.0,0.141104
2020-05-12,3.875,9.479167,0.0294355,4.795833,0.025485999999999998,0.15395825000000002
2020-05-13,6.8033334,11.483333,0.024417249999999998,6.841667,0.1027836,0.1826355
2020-05-14,6.3,15.833333,0.03027425,9.6375,0.11132979999999999,0.22354149999999998
2020-05-15,6.411859000000001,11.30625,0.031426499999999996,4.625,0.0002084,0.19
2020-05-16,6.1066666,9.15,0.02781875,2.65,0.00027780000000000003,0.19667700000000002
2020-05-17,7.8075,11.570833,0.03120225,3.6,0.0,0.22151049999999997
2020-05-18,4.7548076923076925,9.316667,0.031142,4.075,-6.939999999999999e-05,0.17963249999999997
2020-05-19,5.1041666,11.0,0.03575475,2.994737,0.002639,0.17679174999999997
2020-05-20,4.6058334,11.720833,0.038486,5.1,0.005347,0.18317075
2020-05-21,5.064102538461539,12.377083500000001,0.04381925,5.7,0.0593056,0.18853125
2020-05-22,7.218333400000001,17.754167,0.03554025,3.754167,0.0698612,0.16811475
2020-05-23,7.4174999999999995,14.995833,0.03441225,4.383333,0.0316666,0.2148435
2020-05-24,6.8435185555555575,12.5125,0.03415375,2.275,0.0023612,0.22143749999999998
2020-05-25,7.609999999999999,13.608333,0.037581250000000004,2.4625,0.0170834,0.1986565
2020-05-26,9.518181799999999,18.518182,0.03455125,5.466667,0.11773560000000001,0.26148950000000004
2020-05-27,8.240277777777777,17.3125,0.04088325,4.731579,-0.0045834000000000005,0.2368855
2020-05-28,3.6116666000000004,8.95,0.0231475,4.2,-0.07368040000000001,0.16827699999999998
2020-05-29,4.6016666,10.929167,0.03206875,4.495833,-0.0033332,0.18327375
2020-05-30,3.787499999999999,9.8375,0.02695175,2.220833,-0.0015972,0.133177
2020-05-31,2.2016666000000003,5.679167,0.030773250000000002,1.391667,-0.0008334,0.10273975
