date_local,PM2.5,O3,NO2,SO2,CO
2020-04-30,,0.0304,,,
2020-05-01,5.680555533333334,0.03239684999999999,6.252173833333333,0.2113635,0.3507006
2020-05-02,2.9195512692307686,0.0224446,3.0969564999999997,0.08019475000000001,0.3407426
2020-05-03,4.12766664,0.03515449999999999,4.571304400000001,0.2958335,0.3174636
2020-05-04,5.702243615384617,0.0354318,9.705933166666666,0.321875,0.3668296
2020-05-05,4.2750483,0.030283849999999994,7.284058000000002,0.16753225000000002,0.35360509999999995
2020-05-06,7.541944433333336,0.031524050000000005,9.686956666666667,0.15277800000000002,0.3682332
2020-05-07,9.79315216666667,0.029708299999999993,12.811594166666668,0.11948049999999999,0.42068839999999996
2020-05-08,10.276376833333334,0.03532475,11.741304333333332,0.39431800000000006,0.40759059999999997
2020-05-09,8.325555566666667,0.034288400000000004,6.066666666666669,-0.06623375000000001,0.34431159999999994
2020-05-10,7.290555566666667,0.03652399999999999,3.7688406666666663,-0.11948049999999999,0.3199637
2020-05-11,4.7621706,0.03221884999999999,6.693478333333332,-0.06883125,0.3198913
2020-05-12,3.710664233333333,0.03446415,5.988405833333334,-0.08019475000000001,0.3172386
2020-05-13,4.225084566666667,0.024919600000000004,5.9405798333333335,-0.09512975,0.326652875
2020-05-14,3.374734333333334,0.02231255,6.9002635,-0.12321425,0.2865924
2020-05-15,3.7274999666666657,0.029187850000000005,8.092753333333334,0.017424250000000002,0.26382249999999996
2020-05-16,2.310833333333334,0.019631699999999995,3.9231884999999997,-0.07792225,0.24802529999999998
2020-05-17,3.058055533333334,0.030172550000000003,2.2347825,-0.2032465,0.21403999999999995
2020-05-18,3.3936835666666676,0.03293360000000001,4.890796000000001,-0.09333325,0.2650497
2020-05-19,4.130410633333333,0.030638500000000006,5.386232,-0.06980525000000001,0.2880798
2020-05-20,4.440024133333333,0.02594605,6.272463833333333,-0.03344175,0.29367760000000004
2020-05-21,6.428562833333333,0.026414700000000006,7.178260666666667,-0.05941525,0.33280800000000005
2020-05-22,7.259722200000003,0.028524699999999997,7.092753833333333,0.01969675,0.32510870000000003
2020-05-23,9.29333333333334,0.026390100000000007,6.863768166666667,0.0,0.3731883
2020-05-24,10.0888889,0.02873760000000001,7.5405795,0.07564925,0.37753619999999993
2020-05-25,10.095833333333335,0.028731000000000007,8.778260999999999,0.16071425,0.4208152
2020-05-26,10.076099033333334,0.023213550000000006,12.202174,0.12077925,0.4417936
2020-05-27,9.909130433333331,0.023320200000000006,11.4268115,0.08603925,0.43181149999999996
2020-05-28,4.860555566666665,0.026318750000000002,9.677174,-0.07500025,0.3875147
2020-05-29,2.973333333333333,0.027066150000000004,6.445651999999999,-0.078409,0.36028969999999994
2020-05-30,4.043333366666667,0.025701049999999996,4.090579666666666,-0.08246775,0.33925720000000004
2020-05-31,3.724722266666667,0.026214349999999997,5.055797000000001,-0.06168825,0.36172100000000007
