date_local,PM2.5,O3,NO2,SO2,CO
2020-04-01,3.1083333600000014,0.0266005,10.6124095,0.51875,0.25135875
2020-04-02,3.9276666399999995,0.026853250000000002,9.9156705,0.5260415,0.284163
2020-04-03,2.2133333200000003,0.02999775,6.68125,0.4989585,0.2775205
2020-04-04,3.7309999599999992,0.02960825,6.8748185,0.5895835,0.296644
2020-04-05,3.4923333199999997,0.0301955,5.4826084999999996,0.6937500000000001,0.222301
2020-04-06,5.40833336,0.029984249999999997,11.714312,0.6677084999999999,0.31285850000000004
2020-04-07,7.352645523809521,0.03004525,10.486685,0.5958334999999999,0.3150835
2020-04-08,9.585000000000003,0.030446,11.027355,0.6645835,0.26403825000000003
2020-04-09,9.609166649999997,0.03301975,11.017935,0.68125,0.26005949999999994
2020-04-10,8.2279167,0.028777499999999998,12.697916500000002,0.6885414999999999,0.27982300000000004
2020-04-11,5.004166700000001,0.036459,6.2814315,0.5291665,0.20487024999999998
2020-04-12,5.137500000000001,0.036955249999999995,6.976449000000001,0.5072915,0.2404705
2020-04-13,6.0387499999999985,0.03435275,12.9729165,0.5822915000000001,0.2803825
2020-04-14,5.937916599999999,0.03166225,11.586051000000001,0.5854165,0.29890825
2020-04-15,2.8087500000000003,0.0306135,9.0957425,0.5604165,0.254183
2020-04-16,5.433749999999999,0.029426,13.162681499999998,0.6187499999999999,0.267017
2020-04-17,6.084999949999999,0.0259545,15.312500000000002,0.7291665,0.278875
2020-04-18,4.01041665,0.02279125,8.535054500000001,0.6645835,0.22778900000000002
2020-04-19,1.8349999500000003,0.0303895,5.1677535,0.55625,0.19389574999999998
2020-04-20,5.2141667,0.02789475,8.4895835,0.5791665,0.18827100000000002
2020-04-21,1.7562500000000008,0.030123749999999998,7.388225,0.4947915,0.1349375
2020-04-22,2.4600000000000004,0.01776975,10.883333499999999,0.6239585,0.15568749999999998
2020-04-23,2.5850000000000004,0.02273,9.556703,0.5614585,0.1358125
2020-04-24,4.834999950000002,0.017719250000000002,14.5145835,0.6770835000000001,0.18006250000000001
2020-04-25,5.883333349999999,0.0294805,6.368297,0.5864585000000001,0.1833125
2020-04-26,5.286666649999998,0.03411425,5.4482954999999995,0.5718749999999999,0.1681045
2020-04-27,3.0783333333333336,0.0313715,7.590476000000001,0.5604165,0.1227915
2020-04-28,6.143502400000002,0.0206845,13.191848,0.6270835,0.181646
2020-04-29,4.268888866666667,0.027879249999999998,8.033786000000001,0.6697915,0.1601665
2020-04-30,2.3707426875000004,0.03746525,6.714827,0.49740274999999995,0.1182275
2020-05-01,,,,,0.1
