date_local,PM2.5,O3,NO2,SO2,CO
2020-04-01,4.506818178571429,0.033030666666666667,8.655,0.07494616,0.268883
2020-04-02,5.160416678571427,0.041995833333333336,6.56087,0.09824316,0.231175
2020-04-03,4.403472216666666,0.04119016666666667,7.93913,0.08359111999999999,0.23989449999999998
2020-04-04,9.692559535714285,0.032771583333333326,7.365217,0.31138856,0.254028
2020-04-05,17.91845239285714,0.03282591666666667,8.052174,0.8758151599999998,0.3589103333333334
2020-04-06,7.510144949999999,0.034014416666666665,10.213043,0.54499208,0.28234166666666666
2020-04-07,13.223511928571437,0.02949483333333333,16.6,1.6042515199999996,0.3808316666666666
2020-04-08,6.395779214285715,0.039997,5.6931815,0.28538660000000005,0.23664633333333332
2020-04-09,4.448943374999998,0.04304783333333334,3.2617425,0.12257415999999999,0.19291899999999998
2020-04-10,4.385779,0.038732083333333334,2.742935,0.11330852,0.18155466666666667
2020-04-11,6.770154892857141,0.037123916666666666,4.866123,0.21807736,0.21637416666666667
2020-04-12,11.731875000000004,0.03859416666666666,5.8443179999999995,1.53168764,0.34019266666666664
2020-04-13,3.882776928571428,0.033951583333333334,3.6458335,0.28639999999999993,0.20166833333333334
2020-04-14,5.2956344999999985,0.03914458333333334,4.5719205,0.2749722,0.20033050000000005
2020-04-15,7.035202566666665,0.040178250000000006,5.881061,0.13091492000000002,0.2027975
2020-04-16,8.557738107142855,0.03669275,5.242857,0.0463892,0.20742683333333334
2020-04-17,11.241977250000003,0.034396583333333335,10.585606,0.5674978399999999,0.35118833333333327
2020-04-18,7.228375325,0.042786333333333336,4.0153985,0.16110004000000003,0.2113225
2020-04-19,9.092013874999997,0.040397666666666665,4.9367425,1.06676816,0.1955896666666667
2020-04-20,6.710416708333333,0.03952441666666666,6.412681500000001,0.8902534800000004,0.26042266666666664
2020-04-21,5.8155409333333346,0.041356833333333336,4.907197,1.3151930400000003,0.21578166666666668
2020-04-22,5.234453875000001,0.03852116666666667,4.528854,0.06745267999999999,0.2141831666666667
2020-04-23,7.782638875000001,0.031767500000000004,5.6619565000000005,0.63085868,0.23512450000000004
2020-04-24,6.425625000000001,0.034653916666666666,5.2700755,0.1666442,0.2854691666666666
2020-04-25,9.107142857142858,0.03993266666666667,4.524621,0.52455068,0.32663499999999995
2020-04-26,2.648071928571428,0.035431166666666666,2.089881,0.08099620000000002,0.22224733333333332
2020-04-27,4.816985839285714,0.03584083333333333,3.8022725,0.16196924,0.22398533333333334
2020-04-28,8.976811608695654,0.03214608333333333,6.3891665,0.8872974400000001,0.31764033333333336
2020-04-29,8.53768113043478,0.04075566666666667,2.5864035,0.5831706,0.210311
2020-04-30,2.4763440967741936,0.03786716666666667,3.9275,0.12322688000000001,0.17102533333333336
2020-05-01,5.645555533333333,0.027102249999999998,5.4501815,0.017945360000000004,0.24540900000000002
2020-05-02,12.1689394,0.03812483333333334,7.324638,1.29835888,0.3059578333333333
2020-05-03,11.94388886666667,0.04165425,5.165909,0.7258708000000001,0.2858775
2020-05-04,3.5723810000000005,0.030559416666666662,2.773913,0.054304120000000004,0.20188666666666666
2020-05-05,3.9756280000000004,0.03327933333333333,6.37803,0.40268876,0.25471816666666663
2020-05-06,5.4136868666666675,0.033878,5.690942000000001,0.00486792,0.24103650000000001
2020-05-07,9.943888866666665,0.039628500000000004,9.9416995,0.4378258399999999,0.287842
2020-05-08,5.944613600000001,0.029940416666666667,6.1333335,0.040509319999999994,0.22973166666666667
2020-05-09,4.244999999999999,0.031207833333333334,3.397826,0.05863435999999999,0.18799216666666665
2020-05-10,6.075808066666668,0.041318,4.157954500000001,0.63164524,0.178171
2020-05-11,4.476111133333334,0.026924916666666663,3.962862,0.00037544,0.16075266666666665
2020-05-12,5.4586106875,0.0351505,4.7188405,0.04009264,0.17880833333333332
2020-05-13,10.060643900000002,0.0399245,9.5559005,0.55211948,0.2779331666666666
2020-05-14,11.855,0.034914,7.980357,0.8359560000000001,0.2357595
2020-05-15,8.783048299999999,0.039147,5.218116,0.30696555999999997,0.18920166666666668
2020-05-16,5.641304312499998,0.0369435,4.654762,0.09132135999999999,0.23519483333333335
2020-05-17,8.413281249999999,0.03784733333333334,2.349621,0.27590524,0.190481
2020-05-18,6.8043269375,0.03764258333333333,2.374275,0.09918692,0.16564733333333334
2020-05-19,5.552649437500001,0.04539541666666667,3.2965579999999997,0.02785864,0.1593365
2020-05-20,4.5070048,0.044848916666666676,4.0766045,0.04812755999999999,0.1730773333333333
2020-05-21,8.005555533333332,0.03815475000000001,2.6844205,0.38470224000000003,0.12377333333333335
2020-05-22,6.707826066666667,0.025272083333333334,5.867802999999999,0.035364360000000004,0.21878016666666666
2020-05-23,10.277222200000002,0.027726583333333336,4.9594205,0.25161764,0.32122266666666666
2020-05-24,13.175000000000002,0.03137783333333333,2.3473485,0.5202002,0.25552383333333334
2020-05-25,10.041521733333331,0.035229916666666666,2.355,0.4821352799999999,0.20126183333333333
2020-05-26,7.144951733333334,0.037580416666666665,2.971212,0.7424832800000002,0.19827150000000002
2020-05-27,4.873888866666666,0.03015775,2.3016665,0.6963236400000001,0.13630633333333333
2020-05-28,5.870606066666667,0.024115583333333333,3.315909,0.48178979999999993,0.1400285
2020-05-29,6.1832400000000005,0.03377325,3.6737314999999997,0.44488064,0.15001383333333332
2020-05-30,5.639136937500001,0.031386250000000004,3.1454545,0.17895344000000002,0.17803283333333333
2020-05-31,4.798248125,0.03089633333333333,2.446558,0.03407,0.20348449999999998
