date_local,PM2.5,O3,NO2,SO2,CO
2020-04-01,7.223998311111114,0.03501855555555558,15.859762,0.7498252307692308,0.4035645625
2020-04-02,4.818944466666665,0.035378638888888876,12.234394,0.6824786153846154,0.34906649999999995
2020-04-03,5.732312938775509,0.03523527777777778,14.416060400000001,0.699172,0.3743151875
2020-04-04,6.077685177777776,0.03817813888888888,9.034166599999999,0.6606303076923077,0.3381225
2020-04-05,4.753148155555553,0.03701902777777778,5.6424998,0.6401976153846155,0.3061173125
2020-04-06,3.968117775510205,0.03568888888888888,9.232477200000002,0.6531258461538461,0.304654125
2020-04-07,3.655490644444444,0.03343747222222225,9.8741504,0.6290598461538461,0.32868112499999996
2020-04-08,4.241896902439026,0.030767000000000003,9.6518114,0.6743017692307693,0.32375856250000007
2020-04-09,3.2183843673469372,0.03762622222222223,12.049166799999998,0.6221420769230769,0.31648437500000004
2020-04-10,4.843487222222223,0.03951309722222222,12.432499799999999,0.5406249999999999,0.3417448125
2020-04-11,3.306018533333333,0.03624898611111111,5.7236234,0.32988784615384614,0.282519375
2020-04-12,2.9950680408163253,0.037678500000000004,4.0716666,0.3338408461538461,0.27708856249999997
2020-04-13,3.9125529111111104,0.03525311267605635,6.810000199999999,0.3312506923076924,0.29160062500000006
2020-04-14,3.9657659777777776,0.03908178873239436,10.666298600000001,0.31319446153846153,0.324974875
2020-04-15,5.137218387755103,0.0380913382352941,15.512921599999999,0.3773504615384615,0.33977893750000004
2020-04-16,6.608531733333336,0.03768398529411766,16.779772599999994,0.35325853846153843,0.36857949999999995
2020-04-17,5.371455022222222,0.04379867647058825,10.6466666,0.4208333076923077,0.29836975000000004
2020-04-18,5.251383444444443,0.03939170588235296,7.904166800000001,0.37203530769230775,0.2624661875
2020-04-19,5.9476852000000004,0.03892414705882352,9.4641666,0.3541666153846154,0.296635375
2020-04-20,5.351854244444447,0.04379252941176471,9.8601516,0.37594161538461535,0.30239043750000005
2020-04-21,5.894450924528302,0.04147610294117645,11.9852272,0.35790599999999995,0.29454581249999995
2020-04-22,5.489213800000002,0.04224486764705885,13.642753599999997,0.38435600000000003,0.3169760625000001
2020-04-23,5.362777777777776,0.04126282352941176,13.669999999999998,0.4424412307692307,0.32533856250000004
2020-04-24,5.750270551020406,0.04267079166666668,14.417499999999999,0.44397123076923073,0.33029156249999997
2020-04-25,5.65259257777778,0.0377929705882353,13.6383332,0.3849625384615384,0.33313800000000005
2020-04-26,6.431574066666671,0.04015808823529412,10.7941666,0.39054484615384616,0.34906256249999995
2020-04-27,6.401433428571431,0.03968540277777777,14.783809600000001,0.40877384615384627,0.3200842499999999
2020-04-28,6.908994733333337,0.04282191666666666,17.498116000000003,0.44352900000000006,0.33403668749999993
2020-04-29,8.763253977777776,0.04375569444444444,18.5372726,0.4161691538461539,0.3704851874999999
2020-04-30,8.7766256122449,0.04445977777777779,17.091666600000003,0.4898234615384615,0.34723043750000004
2020-05-01,5.6049999999999995,0.03336275,10.429167,1.0188888,0.3004861111111111
2020-05-02,3.3066666,0.03519675,6.270833,0.9886806,0.2010415
2020-05-03,6.055555555555555,0.0368615,6.595833,1.0154862000000002,0.206375
2020-05-04,8.7183334,0.042051500000000006,8.940909,1.117444,0.258129
2020-05-05,7.6191304,0.0389315,12.641667,1.1011806,0.292854
2020-05-06,7.489814777777777,0.03944325,14.541667,1.0893054,0.3636665
2020-05-07,6.815,0.0440455,12.658333,1.121528,0.332646
2020-05-08,6.911666600000001,0.036152000000000004,9.870833,1.132222,0.2647295
2020-05-09,7.331481444444445,0.035314,8.029167,1.0922224,0.269146
2020-05-10,6.1133334,0.04652825000000001,4.425,1.0120832,0.1966045
2020-05-11,5.0166666,0.0393725,4.945833,1.0932635999999998,0.1732915
2020-05-12,4.695652222222222,0.036754249999999995,5.458333,1.0938193999999999,0.189146
2020-05-13,6.3149999999999995,0.033666,7.340909,1.103862,0.203909
2020-05-14,5.3066666,0.038644,7.608333,1.2595138000000001,0.21020850000000002
2020-05-15,6.5370370000000015,0.03397375,10.266667,1.2629860000000002,0.254
2020-05-16,6.8066666,0.0342895,12.195833,1.2568752,0.3091875
2020-05-17,5.7016666,0.036192999999999996,5.7,1.1024304,0.2320625
2020-05-18,5.366666666666668,0.034119000000000003,7.65,1.1019444,0.2323955
2020-05-19,4.5166666,0.03604675,6.513636,1.0821102,0.19725399999999998
2020-05-20,4.6049999999999995,0.035279,10.541667,1.0835416,0.2209375
2020-05-21,5.159259222222222,0.037759499999999994,14.454167,1.1027776,0.32547899999999996
2020-05-22,4.7016666,0.04368825,7.645833,1.1272224000000002,0.2625835
2020-05-23,4.6049999999999995,0.04139575,5.533333,1.1034724,0.1915
2020-05-24,4.789814777777777,0.03951825,5.720833,1.1020832,0.20539600000000002
2020-05-25,4.5,0.03474175,8.1375,1.0761806,0.23222900000000002
2020-05-26,5.6133334,0.034209500000000004,14.9,1.1570677999999999,0.3440455
2020-05-27,5.812963000000001,0.03865025,11.133333,1.1921205999999998,0.302104
2020-05-28,4.9033334,0.0372575,8.258333,1.203921,0.2239375
2020-05-29,6.613333399999999,0.043376250000000005,9.333333,1.2717362,0.2612295
2020-05-30,7.182407444444444,0.034583499999999996,6.470833,1.2031943999999999,0.20218750000000002
2020-05-31,6.613333399999999,0.03715575,6.733333,1.2266666,0.217229
