date_local,PM2.5,PM10,O3,NO2,SO2,CO
2020-04-01,2.406111066666667,5.791667,0.0320195,2.7606059999999997,-0.00013879999999999999,0.18782625
2020-04-02,5.0111111333333325,11.458333,0.031360625,7.619318,0.09292639999999999,0.22996875
2020-04-03,5.236666599999999,13.625,0.0386815,6.96875,0.18763900000000003,0.26057600000000003
2020-04-04,7.771666666666667,16.375,0.040896875,7.4142045,0.2212932,0.2715415
2020-04-05,10.836111066666664,17.041667,0.03947775,4.0261365,0.28527779999999997,0.245511
2020-04-06,10.443888933333332,19.125,0.03660575,6.695454499999999,0.17462499999999997,0.26122924999999997
2020-04-07,11.911666733333334,21.416667,0.036992875,5.960416500000001,0.2645138,0.3047685
2020-04-08,7.277222266666667,18.833333,0.037474375000000004,3.876894,0.0878878,0.19933325000000002
2020-04-09,4.7772222,22.333333,0.04111575,3.1333335,0.0957638,0.17376999999999998
2020-04-10,3.908888866666667,19.375,0.037994375,2.2679925,0.0208934,0.14077075
2020-04-11,7.543333333333333,23.708333,0.035633250000000005,6.139962,0.20638879999999998,0.254888
2020-04-12,7.209999999999999,18.875,0.032013124999999996,3.274621,0.2276284,0.22155225
2020-04-13,6.406111066666666,16.625,0.034001500000000004,3.3982140000000003,0.009097200000000001,0.20500175
2020-04-14,5.6777778,13.0,0.032215375,5.502462,0.18380800000000003,0.23149975
2020-04-15,5.411666666666666,19.75,0.034619000000000004,4.5679925,0.07006939999999999,0.19621575
2020-04-16,9.113333333333333,25.541667,0.029065249999999997,7.055871000000001,0.11977850000000001,0.26463525
2020-04-17,8.871111133333333,20.958333,0.038494625,8.1945075,0.3075002,0.314192
2020-04-18,6.373888933333335,12.833333,0.03652575,3.0950755,0.1350818,0.21055225000000002
2020-04-19,6.6400000000000015,12.166667,0.034617,3.493939,0.3106247999999999,0.21988400000000002
2020-04-20,4.210000000000002,7.958333,0.037695624999999996,4.29375,-0.023191,0.20424975
2020-04-21,5.709637666666665,13.333333,0.039917875000000005,4.4214015,-0.0005556000000000001,0.210451
2020-04-22,4.7393676000000005,12.409091,0.04102175,5.233712000000001,0.0322566,0.197927
2020-04-23,6.847222199999999,9.25,0.032282875,7.0507575000000005,0.0172916,0.23238775
2020-04-24,4.008333333333334,8.166667,0.036506500000000004,3.1359845,-0.026195600000000003,0.21163525
2020-04-25,7.3444443999999995,10.583333,0.02474925,3.350379,-0.0013888,0.2461415
2020-04-26,5.642777733333332,10.708333,0.0329065,1.655303,-0.019417399999999998,0.20656249999999998
2020-04-27,3.0433333333333334,6.833333,0.030486125,5.67197,0.0305556,0.21118475
2020-04-28,8.3122222,13.416667,0.03872725,8.027841,0.1784416,0.29387475
2020-04-29,5.941111133333332,13.333333,0.044415500000000004,4.975378999999999,0.10173620000000001,0.21713375000000001
2020-04-30,2.8444444666666664,6.541667,0.038116374999999994,3.0706295,-0.06931259999999999,0.182375
2020-05-01,2.3066666000000002,7.0,0.034353625,5.0943179999999995,-0.005486199999999999,0.20214675000000001
2020-05-02,6.605000066666668,10.625,0.041394749999999994,4.831818,0.0731292,0.24553099999999997
2020-05-03,9.513888866666667,13.875,0.049631999999999996,2.9973485,0.0709724,0.25668275
2020-05-04,7.209999999999999,15.5,0.041940125,5.1886365,0.10488060000000002,0.22285424999999998
2020-05-05,10.443888933333334,13.625,0.025250500000000002,8.143561,0.0335418,0.25509075000000003
2020-05-06,4.709999999999999,10.25,0.031575874999999996,3.5823865,0.0039212000000000006,0.19810424999999998
2020-05-07,5.941111133333334,14.458333,0.036324375,5.8604165,0.0624304,0.1927935
2020-05-08,8.841666666666667,12.708333,0.030946,6.9679925,0.061586200000000015,0.262875
2020-05-09,6.674999999999998,14.25,0.030042125,5.5950755,0.0725002,0.21305800000000003
2020-05-10,8.607777800000003,14.041667,0.0360575,6.3117425,0.22013339999999998,0.29722925
2020-05-11,4.473333333333332,11.083333,0.03624524999999999,3.208712,-0.010087400000000002,0.17799074999999998
