date_local,PM2.5,PM10,O3,NO2,SO2,CO
2020-04-01,3.5,,0.030331375000000004,15.21847825,0.4516368749999999,0.24443066666666668
2020-04-02,2.6,,0.018368250000000003,8.917391249999998,0.25406962499999997,0.22627083333333334
2020-04-03,6.2,11.0,0.027368875,14.618832749999997,0.26224775,0.244007
2020-04-04,3.6,,0.029466125,12.483103,0.351465375,0.2274305
2020-04-05,3.8,,0.030869874999999998,13.283695750000003,0.41323762499999994,0.2629375
2020-04-06,3.3999999999999995,12.0,0.0353925,17.994643,0.39805187499999994,0.2730955
2020-04-07,4.2,,0.03901925,16.915167999999998,0.37582812499999996,0.2516248333333333
2020-04-08,4.4,,0.031878,16.946437,0.39419975,0.24625683333333334
2020-04-09,7.733333333333333,24.0,0.030158874999999998,12.67608725,0.331945375,0.23100683333333336
2020-04-10,4.6,,0.038981625,15.384782750000001,0.390000625,0.24866666666666667
2020-04-11,3.1,,0.038639625,11.789130250000001,0.486057375,0.20815983333333332
2020-04-12,3.1,7.0,0.03426925,4.6369567499999995,0.174877125,0.1823958333333333
2020-04-13,,,0.0321305,10.195651999999999,0.08294825,0.21211100000000002
2020-04-14,,,0.038311750000000006,15.552019999999999,0.09934237499999998,0.252442
2020-04-15,,16.0,0.033682375,13.626086749999999,0.196732625,0.2356458333333333
2020-04-16,,,0.032017375,15.146738999999998,0.141543625,0.23449449999999997
2020-04-17,,,0.029579124999999998,32.6710875,0.306987625,0.3892846666666667
2020-04-18,,,0.033765375,21.66689725,0.524372625,0.3503541666666666
2020-04-19,,,0.036948999999999996,8.7543475,0.29622149999999997,0.22381933333333337
2020-04-20,,,0.034516624999999995,17.71784375,0.2914435,0.22750280000000003
2020-04-21,,26.5,0.037475625,18.2351285,0.391110375,0.2478645
2020-04-22,,,0.03726,18.9885495,0.445752625,0.24479175000000003
2020-04-23,,,0.040304875000000004,10.65108675,0.26394924999999997,0.1871875
2020-04-24,,,0.033993875,10.336956249999998,0.16823224999999997,0.19586474999999998
2020-04-25,,,0.037864375000000006,10.97934775,0.13261837499999998,0.20151025000000003
2020-04-26,,,0.035639750000000005,9.831521749999999,0.186102625,0.189552
2020-04-27,,16.0,0.03804625,15.380138333333335,0.266925625,0.27572216666666666
2020-04-28,,,0.0376725,11.615781,0.267656625,0.23724350000000002
2020-04-29,,,0.037283874999999994,13.436956499999999,0.20810375,0.25629850000000004
2020-04-30,,,0.031618125000000004,20.977174,0.423385625,0.316838
2020-05-01,,,0.037971374999999995,13.14751775,0.49895837500000007,0.2486263333333333
2020-05-02,,,0.028881625000000005,5.6619565,0.3210696249999999,0.20188899999999999
2020-05-03,,14.5,0.038644875,8.07934775,0.4633991249999999,0.2294513333333333
2020-05-04,,,0.041458999999999996,9.571788249999999,0.36210837500000004,0.22702083333333337
2020-05-05,,,0.042057625,12.325000249999999,0.280308625,0.22359033333333334
2020-05-06,,,0.040153875,15.815454500000001,0.352408,0.28299916666666664
2020-05-07,,,0.041615374999999996,12.819565,0.517362125,0.24034733333333333
2020-05-08,,,0.039933875,6.932526999999999,0.21370687500000002,0.19039583333333332
2020-05-09,,14.5,0.038645125,4.8891305,0.19461375000000003,0.18747933333333333
2020-05-10,,,0.03603049999999999,5.91161075,0.243365,0.19814583333333333
2020-05-11,,,0.018587749999999997,13.966770499999999,0.36468312499999994,0.2565565
2020-05-12,,,0.025109749999999997,16.21449275,0.630722625,0.2986598333333333
2020-05-13,,,0.03164675,16.995595,0.8732951250000001,0.32602766666666666
2020-05-14,,,0.03600325,9.9902175,0.6392435,0.22486799999999998
2020-05-15,,16.0,0.036217875000000004,11.333695500000001,0.4881565,0.24123599999999998
2020-05-16,,,0.03813612499999999,7.382608749999999,0.36256474999999994,0.2013125
2020-05-17,,,0.035273,10.09673925,1.020752625,0.2536736666666667
2020-05-18,,,0.041131375,14.26513975,0.81919925,0.26451583333333334
2020-05-19,,,0.0452225,13.856521749999999,0.617388,0.24995116666666664
2020-05-20,,,0.046215875,10.183899499999999,0.56406575,0.2104305
2020-05-21,,15.5,0.04412575,10.789575,0.538166375,0.20065966666666668
2020-05-22,,,0.046381624999999996,13.429248999999999,0.559277875,0.2214098333333333
2020-05-23,,,0.046125000000000006,9.757608500000002,0.6662718750000001,0.21915983333333333
2020-05-24,,,0.030575125,8.481521749999999,0.50566125,0.21544433333333335
2020-05-25,,,0.028305250000000004,8.9630435,0.384413875,0.22915966666666665
2020-05-26,,,0.029807,14.395652249999998,0.60219975,0.2616716666666667
2020-05-27,,19.5,0.028430625000000005,15.438920750000001,0.680173625,0.2747985
2020-05-28,,,0.03354675,11.2347825,0.37449212499999995,0.2420486666666667
2020-05-29,,,0.032582999999999994,14.303261,0.328114,0.26039566666666664
2020-05-30,,,0.034925625,11.7184785,0.387124875,0.24250000000000002
2020-05-31,,,0.033725875,9.15,0.24752187499999997,0.23144449999999997
