date_local,PM2.5,PM10,O3,NO2,SO2,CO
2020-04-01,6.560833300000001,,0.0357893125,6.2916665,0.09333339999999998,0.31994833333333333
2020-04-02,7.114166600000002,,0.0314490625,8.3125,0.24874999999999994,0.28972925
2020-04-03,3.6087500000000006,,0.029749249999999998,8.4166665,0.49770829999999977,0.29078125
2020-04-04,8.3634091,,0.0270525,11.625,1.0491665999999997,0.45242725000000006
2020-04-05,5.1066667,,0.0222800625,4.0416665,0.0579167,0.28632275
2020-04-06,8.806742400000001,,0.02044275,13.25,1.6631249000000001,0.44220824999999997
2020-04-07,13.402916599999998,,0.031067625,15.395833500000002,0.9270831999999999,0.4545625
2020-04-08,9.5102174,,0.037642,9.1041665,0.8800000000000002,0.35338525
2020-04-09,6.6545834,,0.042610062500000004,4.1458335,0.5545834,0.29851025
2020-04-10,4.0041667,,0.039065562500000005,2.166667,0.25666669999999997,0.1272915
2020-04-11,8.4145834,,0.03886906250000001,6.0833335,0.9635415999999999,0.145208
2020-04-12,10.0633334,,0.040824000000000006,4.4166665,1.72,0.25956250000000003
2020-04-13,4.954090900000001,,0.03534687500000001,4.416667,0.44895830000000003,0.159333
2020-04-14,6.815,,0.038224312499999996,5.5625,0.6685417,0.1555625
2020-04-15,11.0041666,,0.035476812499999996,9.1041665,0.2643748999999999,0.1510205
2020-04-16,10.882777833333334,,0.033466800000000005,9.3125,0.3358332999999999,0.138792
2020-04-17,11.5158333,,0.030719999999999997,14.652174000000002,0.41294640000000005,0.234297
2020-04-18,10.1645833,,0.04321241666666666,4.5344205,0.29226715,0.1385325
2020-04-19,10.5029166,,0.04021716666666667,3.4565215,0.36171069999999994,0.149475
2020-04-20,4.56125,,0.040898666666666667,6.450181500000001,0.6418245499999998,0.20276850000000002
2020-04-21,4.453749999999999,,0.040232,2.6086954999999996,0.5398280000000002,0.114366
2020-04-22,6.16375,,0.03524133333333334,5.9541664999999995,0.42164769999999996,0.12287899999999999
2020-04-23,11.910905800000004,,0.02401975,8.775362,0.79009715,0.2278915
2020-04-24,13.199702357142863,,0.031143812500000003,9.0733695,0.49091609999999986,0.19643149999999998
2020-04-25,10.507083300000001,,0.038224125,6.4483695,0.4336024500000001,0.240489
2020-04-26,5.1604167,,0.0369988125,2.4375,0.24562499999999998,0.11105799999999999
2020-04-27,4.879398111111111,9.0,0.03627881249999999,6.629529,0.46210535,0.152964
2020-04-28,8.2610715,,0.0382105,5.2124505,0.37876034999999997,0.1504275
2020-04-29,8.5620834,,0.044287562499999995,5.6227275,0.7319480499999999,0.132939
2020-04-30,3.2694444444444453,7.0,0.031621375,6.0833335,0.4757685999999999,0.1645075
2020-05-01,6.510416699999999,,0.0295990625,6.923913000000001,0.20837345000000002,0.1418805
2020-05-02,10.9054167,,0.042918437499999997,8.5205315,1.1347723000000003,0.2607355
2020-05-03,9.352546277777781,19.0,0.045597750000000006,7.665217499999999,0.9885727500000001,0.178953
2020-05-04,3.01125,,0.030779625,4.1096015,0.14281700000000003,0.118145
2020-05-05,3.6592045,,0.0371760625,4.324275,0.34250774999999994,0.1628985
2020-05-06,3.960416666666667,10.0,0.0330740625,6.3333335,0.5594399,0.11968899999999999
2020-05-07,7.1149637000000014,,0.034582125000000005,10.310688,0.9827407499999999,0.1494205
2020-05-08,3.660000000000001,,0.027808375000000003,3.9664854999999997,0.25852094999999997,0.10982600000000001
2020-05-09,3.504166666666667,10.0,0.0325899375,3.2137685000000005,0.44779634999999995,0.118953
2020-05-10,6.9116667000000005,,0.035664249999999995,4.8876815,0.53161745,0.134438
2020-05-11,4.5116666,,0.02660625,4.980978499999999,0.36458329999999994,0.11236950000000001
2020-05-12,6.5381944444444455,14.0,0.0336450625,8.398551,0.4416096499999999,0.148112
2020-05-13,5.411250000000001,,0.034157125,6.929166499999999,0.37612290000000004,0.203682
2020-05-14,10.5620833,,0.03527,9.4266305,1.21559135,0.188087
2020-05-15,9.691666642857145,14.0,0.034010687500000004,6.447826,0.47279884999999994,0.12963049999999998
2020-05-16,6.7075000000000005,,0.031241666666666668,6.376087,0.43895584999999987,0.2484055
2020-05-17,8.6083334,,0.0277395,4.070048,0.0840401,0.1972315
2020-05-18,10.415603714285714,17.0,0.020086749999999993,6.833333499999999,-0.58536525,0.4388176666666666
2020-05-19,6.7575,,0.041888249999999995,3.8125,0.3399123157894738,0.3788473333333333
2020-05-20,4.812499999999999,,0.04173781249999999,2.7833335000000003,0.5984962105263157,0.47666275
2020-05-21,6.594345214285714,,0.037341000000000006,5.62709,1.0362965789473686,0.47374075
2020-05-22,10.355833399999998,,0.022943562499999997,7.102302,0.32000757894736853,0.55718825
2020-05-23,12.967083300000002,,0.030126875,8.7,0.5791096999999998,0.5936542499999999
2020-05-24,10.857475499999996,19.0,0.03967631249999999,5.347826,0.808304,0.626288
2020-05-25,12.955416699999997,,0.038347000000000006,5.130435,1.28709325,0.70532075
2020-05-26,12.292361166666666,,0.039521999999999995,10.217391,3.57611935,0.72892025
2020-05-27,9.17411615151515,,0.035387125,6.7,1.9188717500000003,0.510034
2020-05-28,7.067222222222222,,0.027653625,7.285714,0.6245985,0.46468450000000006
2020-05-29,4.7052174,,0.032203562500000005,5.75,0.2854167,0.45259374999999996
2020-05-30,5.040277787878787,15.0,0.0293109375,3.347826,0.35979949999999994,0.42945474999999994
2020-05-31,2.4916666666666667,,0.030993999999999994,2.304348,0.3806608947368421,0.40958149999999993
