date_local,PM2.5,O3
2020-04-01,7.3558334,0.03987925
2020-04-02,4.556666600000001,0.04296275
2020-04-03,2.9145834000000006,0.033205250000000006
2020-04-04,4.5025,0.02335575
2020-04-05,10.3595833,0.024965750000000002
2020-04-06,6.6645834,0.03289525
2020-04-07,12.907916699999998,0.02915625
2020-04-08,10.3083333,0.04066725
2020-04-09,9.357499999999998,0.041529750000000004
2020-04-10,4.9091667,0.03898675
2020-04-11,10.912500000000001,0.03208475
2020-04-12,15.254583299999998,0.038925999999999995
2020-04-13,7.257101499999999,0.04116625
2020-04-14,8.0629166,0.040250249999999994
2020-04-15,9.463333299999999,0.04166675
2020-04-16,9.857083399999999,0.035113500000000006
2020-04-17,13.815000000000001,0.036898999999999994
2020-04-18,12.305416699999999,0.026563749999999997
2020-04-19,11.86625,0.03662025
2020-04-20,9.159583299999998,0.034461000000000006
2020-04-21,9.255833399999998,0.037335749999999994
2020-04-22,7.0099819,0.0344835
2020-04-23,8.610706500000001,0.03177625
2020-04-24,5.209166700000001,0.023287500000000003
2020-04-25,7.864583400000001,0.037063
2020-04-26,6.409999999999999,0.030698000000000003
2020-04-27,2.4574999999999996,0.0353045
2020-04-28,5.9095832999999995,0.03377675
2020-04-29,8.2079167,0.039941500000000005
2020-04-30,9.304583399999999,0.043061999999999996
