date_local,PM2.5,O3,NO2,SO2,CO
2020-04-01,6.0066666,0.031009458333333333,6.441762000000001,1.1029054999999999,0.1431126666666667
2020-04-02,7.508333400000001,0.027788624999999997,11.0270835,1.4296875,0.21559133333333336
2020-04-03,11.59848484848485,0.02890654166666667,16.972011,2.0859375,0.32318833333333336
2020-04-04,12.807500000000001,0.033610875000000005,9.4154765,1.6609374999999997,0.22316916666666667
2020-04-05,14.704166599999999,0.03376304166666665,11.0311595,1.5916664999999999,0.2191945
2020-04-06,17.88472222222222,0.0352925,14.981423000000001,1.415909,0.3100388333333333
2020-04-07,16.515,0.025616916666666666,13.143996000000001,0.9121277499999999,0.213831
2020-04-08,13.214782600000001,0.019416541666666662,7.3035085,0.7412201250000001,0.1807345
2020-04-09,6.389772727272729,0.037800541666666666,5.0113225,0.7375000000000002,0.1388093333333333
2020-04-10,6.8116666,0.033156,6.079902,0.7484374999999999,0.155675
2020-04-11,13.2125,0.035955041666666666,10.233036,1.8937500000000003,0.2828875
2020-04-12,14.43379633333333,0.03208195833333334,4.2810685,1.1166667500000003,0.17297833333333335
2020-04-13,4.8041666,0.029644434782608697,4.060766,0.6357886250000001,0.11279349999999999
2020-04-14,5.916666600000001,0.03722654166666667,2.2503965,0.6364237500000001,0.14965
2020-04-15,5.9268939393939375,0.03408929166666667,7.4930945,0.7920940000000002,0.14181549999999998
2020-04-16,15.9175,0.031664875,16.551812,1.77916675,0.31145825
2020-04-17,12.8025,0.03884725000000001,8.6055555,1.14947925,0.23179799999999998
2020-04-18,6.949537,0.02637433333333333,4.921131,0.92291675,0.17027
2020-04-19,7.300833399999999,0.02233270833333333,9.122464,1.06354175,0.21455916666666663
2020-04-20,5.402500000000001,0.029481916666666653,9.3675,0.775838625,0.21699499999999997
2020-04-21,6.925883848484848,0.028901083333333338,10.1929605,0.969047625,0.28322733333333333
2020-04-22,10.5183334,0.027792291666666667,14.4777415,1.5534155,0.26393683333333334
2020-04-23,7.815,0.03133283333333334,5.764583,0.8302085000000001,0.16029866666666667
2020-04-24,4.948148111111111,0.0270085,6.656249999999999,0.803125,0.18506250000000002
2020-04-25,5.8116666,0.03729341666666666,6.381703,0.8973960000000001,0.20889366666666667
2020-04-26,3.5166665999999998,0.03749308333333334,2.2479169999999997,0.5609374999999999,0.10806949999999999
2020-04-27,6.425126272727276,0.027653333333333332,13.251655999999999,1.162736375,0.22291399999999997
2020-04-28,13.401666600000002,0.04011641666666666,11.2714285,1.8332588750000003,0.30152
2020-04-29,6.613333399999999,0.037412999999999995,7.203595,0.8575658750000001,0.12536266666666665
2020-04-30,3.5972222222222223,0.03648191666666667,5.825,0.68944125,0.1321723333333333
2020-05-01,,,,,0.16666666666666666
