,county,state,Date,Confirmed,PM2.5,O3,SO2,NO2,CO
1106,New Haven,Connecticut,2020-04-09,2183.0,,,,,
1107,New Haven,Connecticut,2020-04-10,2383.0,,,,,
1108,New Haven,Connecticut,2020-04-11,2715.0,,,,,
1109,New Haven,Connecticut,2020-04-12,2946.0,,,,,
1110,New Haven,Connecticut,2020-04-13,3358.0,,,,,
1111,New Haven,Connecticut,2020-04-14,3543.0,,,,,
1112,New Haven,Connecticut,2020-04-15,3758.0,,,,,
1113,New Haven,Connecticut,2020-04-16,4163.0,,,,,
1114,New Haven,Connecticut,2020-04-17,4520.0,,,,,
1115,New Haven,Connecticut,2020-04-18,4743.0,,,,,
1116,New Haven,Connecticut,2020-04-19,4871.0,,,,,
1117,New Haven,Connecticut,2020-04-20,5272.0,,,,,
1118,New Haven,Connecticut,2020-04-21,5493.0,,,,,
1119,New Haven,Connecticut,2020-04-22,5811.0,,,,,
1120,New Haven,Connecticut,2020-04-23,6064.0,,,,,
1121,New Haven,Connecticut,2020-04-24,6286.0,,,,,
1122,New Haven,Connecticut,2020-04-25,6509.0,,,,,
1123,New Haven,Connecticut,2020-04-26,6715.0,,,,,
1124,New Haven,Connecticut,2020-04-27,6993.0,,,,,
1125,New Haven,Connecticut,2020-04-28,7089.0,,,,,
1126,New Haven,Connecticut,2020-04-29,7205.0,,,,,
1127,New Haven,Connecticut,2020-04-30,7536.0,,,,,
1128,New Haven,Connecticut,2020-05-01,7900.0,,,,,
1129,New Haven,Connecticut,2020-05-02,8024.0,,,,,
1130,New Haven,Connecticut,2020-05-03,8024.0,,,,,
1131,New Haven,Connecticut,2020-05-04,8110.0,,,,,
1132,New Haven,Connecticut,2020-05-05,8337.0,,,,,
1133,New Haven,Connecticut,2020-05-06,8419.0,,,,,
1134,New Haven,Connecticut,2020-05-07,8678.0,,,,,
1135,New Haven,Connecticut,2020-05-08,8887.0,,,,,
1136,New Haven,Connecticut,2020-05-09,9091.0,,,,,
1137,New Haven,Connecticut,2020-05-10,9209.0,,,,,
1138,New Haven,Connecticut,2020-05-11,9260.0,,,,,
1139,New Haven,Connecticut,2020-05-12,9430.0,,,,,
1140,New Haven,Connecticut,2020-05-13,9570.0,,,,,
1141,New Haven,Connecticut,2020-05-14,9712.0,,,,,
1142,New Haven,Connecticut,2020-05-15,9881.0,,,,,
1143,New Haven,Connecticut,2020-05-16,10075.0,,,,,
1144,New Haven,Connecticut,2020-05-17,10159.0,,,,,
1145,New Haven,Connecticut,2020-05-18,10338.0,,,,,
1146,New Haven,Connecticut,2020-05-19,10427.0,,,,,
1147,New Haven,Connecticut,2020-05-20,10587.0,,,,,
1148,New Haven,Connecticut,2020-05-21,10663.0,,,,,
1149,New Haven,Connecticut,2020-05-22,10756.0,,,,,
1150,New Haven,Connecticut,2020-05-23,10847.0,,,,,
1151,New Haven,Connecticut,2020-05-24,10905.0,,,,,
1152,New Haven,Connecticut,2020-05-25,11017.0,,,,,
1153,New Haven,Connecticut,2020-05-26,11121.0,,,,,
1154,New Haven,Connecticut,2020-05-27,11124.0,,,,,
1155,New Haven,Connecticut,2020-05-28,11198.0,,,,,
1156,New Haven,Connecticut,2020-05-29,11241.0,,,,,
1157,New Haven,Connecticut,2020-05-30,11309.0,,,,,
1158,New Haven,Connecticut,2020-05-31,11323.0,,,,,
1159,District of Columbia,District of Columbia,2020-04-01,586.0,,0.031965416666666815,0.3069444000000012,6.855303000000035,0.1994789999999986
1160,District of Columbia,District of Columbia,2020-04-02,653.0,,0.04168833333333314,2.0196529999999977,4.32499974999998,0.18845249999999888
1161,District of Columbia,District of Columbia,2020-04-03,757.0,,0.03839299999999984,1.3730555999999912,3.3427084999999823,0.16932299999999909
1162,District of Columbia,District of Columbia,2020-04-04,902.0,,0.02809387499999989,1.1820137999999942,4.598674500000012,0.20211474999999984
1163,District of Columbia,District of Columbia,2020-04-05,1002.0,,0.0302435,1.1958331999999985,7.897159000000051,0.2586005
1164,District of Columbia,District of Columbia,2020-04-06,1097.0,,0.035627916666666634,0.3006247999999992,10.037670499999997,0.26487500000000197
1165,District of Columbia,District of Columbia,2020-04-07,1211.0,,0.03303633333333343,1.1011027999999998,10.853966000000018,0.2922264999999992
1166,District of Columbia,District of Columbia,2020-04-08,1440.0,,0.03175449999999992,0.6709724000000021,9.412499999999948,0.2550684999999992
1167,District of Columbia,District of Columbia,2020-04-09,1523.0,,0.037729749999999965,0.6188194000000041,8.641938499999961,0.2506665000000001
1168,District of Columbia,District of Columbia,2020-04-10,1660.0,,0.037171416666666485,0.4039583999999972,2.897619250000015,0.17794800000000055
1169,District of Columbia,District of Columbia,2020-04-11,1778.0,,0.03023524999999988,1.186110999999999,11.547916749999926,0.2830282500000007
1170,District of Columbia,District of Columbia,2020-04-12,1875.0,,0.03465875000000014,1.0941665999999954,10.330871250000046,0.32555225000000104
1171,District of Columbia,District of Columbia,2020-04-13,1955.0,,0.036280333333333366,1.3181248000000054,3.3811554999999838,0.17623950000000074
1172,District of Columbia,District of Columbia,2020-04-14,2058.0,,0.038665833333333115,1.0941665999999954,4.1682290000000135,0.1944902500000008
1173,District of Columbia,District of Columbia,2020-04-15,2197.0,,0.039427916666666514,0.3196525999999987,5.691666749999981,0.2087289999999996
1174,District of Columbia,District of Columbia,2020-04-16,2350.0,,0.034115333333333435,0.4547915999999964,6.462026500000035,0.20878125000000086
1175,District of Columbia,District of Columbia,2020-04-17,2476.0,,0.03277558333333335,1.857569399999992,16.691666499999954,0.3682842500000013
1176,District of Columbia,District of Columbia,2020-04-18,2666.0,,0.03132166666666677,0.40361099999999867,10.264583250000058,0.24653124999999906
1177,District of Columbia,District of Columbia,2020-04-19,2793.0,,0.028488166666666606,1.1748610000000042,13.295000000000048,0.3568125000000004
1178,District of Columbia,District of Columbia,2020-04-20,2927.0,,0.03325524999999989,0.4890969999999995,12.259658999999953,0.2967377500000005
1179,District of Columbia,District of Columbia,2020-04-21,3098.0,,0.037530416666666525,1.0742030000000058,6.677840999999959,0.21651450000000091
1180,District of Columbia,District of Columbia,2020-04-22,3206.0,,0.04061549999999993,0.4398611999999985,3.594412749999975,0.18554149999999947
1181,District of Columbia,District of Columbia,2020-04-23,3361.0,,0.027065916666666526,0.28798620000000075,13.804166750000055,0.2830822500000012
1182,District of Columbia,District of Columbia,2020-04-24,3528.0,,0.025897500000000084,0.2916665999999993,7.643750250000013,0.20740649999999916
1183,District of Columbia,District of Columbia,2020-04-25,3699.0,,0.03295750000000015,1.3539584000000062,8.143939249999981,0.2988124999999981
1184,District of Columbia,District of Columbia,2020-04-26,3841.0,,0.029120500000000105,0.6994445999999993,4.625946999999997,0.2026107499999995
1185,District of Columbia,District of Columbia,2020-04-27,3892.0,,0.02732858333333342,0.4624306000000019,6.762499749999972,0.22377075
1186,District of Columbia,District of Columbia,2020-04-28,3994.0,,0.02332450000000013,0.3033331999999985,14.521969750000055,0.3606355000000007
1187,District of Columbia,District of Columbia,2020-04-29,4106.0,,0.03760883333333349,0.6789583999999992,9.080208249999977,0.2588165000000004
1188,District of Columbia,District of Columbia,2020-04-30,4323.0,,0.037518750000000135,0.4243053999999979,6.170833500000019,0.21709374999999834
1189,District of Columbia,District of Columbia,2020-05-01,4658.0,1.8705555333333417,0.030041333333333187,0.2371526000000013,5.0070077499999766,0.19657300000000066
1190,District of Columbia,District of Columbia,2020-05-02,4797.0,4.338888933333325,0.03884150000000016,0.11298620000000086,4.040624999999999,0.2331950000000004
1191,District of Columbia,District of Columbia,2020-05-03,5016.0,8.77722220000001,0.03427399999999993,0.11347200000000073,5.655966000000022,0.26416675000000084
1192,District of Columbia,District of Columbia,2020-05-04,5170.0,2.873888866666673,0.036015000000000116,1.4949305999999916,3.1805869999999774,0.16670824999999934
1193,District of Columbia,District of Columbia,2020-05-05,5322.0,3.306666733333348,0.031692833333333344,0.1894029999999992,6.629640249999977,0.2257065000000008
1194,District of Columbia,District of Columbia,2020-05-06,5461.0,3.716349199999988,0.031190499999999982,0.9141665999999942,5.900000000000026,0.20892700000000095
1195,District of Columbia,District of Columbia,2020-05-07,5654.0,3.710000000000015,0.0397907499999999,0.8834027999999989,6.412973499999965,0.2332082499999989
1196,District of Columbia,District of Columbia,2020-05-08,5899.0,4.7016666666666636,0.03691641666666662,0.8666667999999961,7.921875,0.2497727500000002
1197,District of Columbia,District of Columbia,2020-05-09,6102.0,2.1788647333333286,0.03031691666666684,0.11097219999999974,3.5479167500000113,0.17571875000000095
1198,District of Columbia,District of Columbia,2020-05-10,6272.0,3.740151454545437,0.03582366666666672,0.7564584000000056,6.968750000000001,0.23966875000000046
1199,District of Columbia,District of Columbia,2020-05-11,6389.0,3.0602272727272744,0.03151141666666669,0.9816666000000024,5.386458250000016,0.18722925000000096
1200,District of Columbia,District of Columbia,2020-05-12,6485.0,2.976111133333345,0.032495333333333334,0.7031944000000009,4.659821250000029,0.17693725000000116
1201,District of Columbia,District of Columbia,2020-05-13,6584.0,6.575555533333317,0.036395000000000066,0.7017360000000026,12.421780499999945,0.31040950000000106
1202,District of Columbia,District of Columbia,2020-05-14,6736.0,9.71000000000003,0.03211608333333337,0.8676577999999959,12.466666499999974,0.33997899999999964
1203,District of Columbia,District of Columbia,2020-05-15,6871.0,10.4464141333333,0.04164624999999991,0.6078473999999978,6.421875250000032,0.4028227499999988
1204,District of Columbia,District of Columbia,2020-05-16,7042.0,6.040555600000012,0.0417806666666665,1.157083399999997,5.62259549999999,0.4157497500000024
1205,District of Columbia,District of Columbia,2020-05-17,7123.0,5.408888866666686,0.03587291666666672,0.3313890000000012,4.496685750000012,0.4124999999999979
1206,District of Columbia,District of Columbia,2020-05-18,7270.0,5.777222266666684,0.03483041666666682,1.0655556000000008,6.549478500000028,0.3936874999999989
1207,District of Columbia,District of Columbia,2020-05-19,7434.0,5.748019333333333,0.039124749999999785,1.1247222000000037,5.606723500000028,0.37600725000000057
1208,District of Columbia,District of Columbia,2020-05-20,7551.0,5.674747466666693,0.03408983333333337,0.8325896000000039,4.885226999999988,0.3235669999999982
1209,District of Columbia,District of Columbia,2020-05-21,7788.0,7.848397000000002,0.02996709090909098,0.8632637999999988,6.736458249999987,0.3735415000000015
1210,District of Columbia,District of Columbia,2020-05-22,7893.0,6.6722222000000295,0.022325000000000112,0.6889583999999973,7.889299250000018,0.4041705000000026
1211,District of Columbia,District of Columbia,2020-05-23,7966.0,6.812222199999965,0.031523749999999885,0.7741666000000008,6.684375000000031,0.4037395000000003
1212,District of Columbia,District of Columbia,2020-05-24,8110.0,5.906111066666655,0.026727333333333488,1.2159027999999972,4.536079499999998,0.4157084999999974
1213,District of Columbia,District of Columbia,2020-05-25,8225.0,6.0405555333333565,0.028484083333333524,0.5863195999999979,5.479450499999988,0.4274860000000011
1214,District of Columbia,District of Columbia,2020-05-26,8334.0,7.858982727272682,0.023228500000000082,1.4880555999999965,8.165942000000037,0.5119257500000005
1215,District of Columbia,District of Columbia,2020-05-27,8406.0,5.4641666,0.0231648333333334,0.4844446000000013,5.5638254999999655,0.40573949999999853
1216,District of Columbia,District of Columbia,2020-05-28,8492.0,5.810833300000012,0.018065499999999943,1.3977083999999993,3.815719749999992,0.3728315000000005
1217,District of Columbia,District of Columbia,2020-05-29,8538.0,9.609166700000028,0.024397545454545328,1.3814583999999992,3.844166750000008,0.39634374999999983
1218,District of Columbia,District of Columbia,2020-05-30,8717.0,5.262500000000029,0.0434876249999997,0.14604179999999953,3.2208333333333266,0.3311144999999985
1219,District of Columbia,District of Columbia,2020-05-31,8801.0,5.4082246000000245,0.036263249999999934,1.5002779999999938,1.9102780000000004,0.3073595000000001
1220,Broward,Florida,2020-04-01,1232.0,,,,,0.15000000000000024
1221,Broward,Florida,2020-04-02,1481.0,,,,,
1222,Broward,Florida,2020-04-03,1598.0,,,,,
1223,Broward,Florida,2020-04-04,1765.0,,,,,
1224,Broward,Florida,2020-04-05,1886.0,,,,,
1225,Broward,Florida,2020-04-06,2067.0,,,,,
1226,Broward,Florida,2020-04-07,2230.0,,,,,
1227,Broward,Florida,2020-04-08,2358.0,,,,,
1228,Broward,Florida,2020-04-09,2454.0,,,,,
1229,Broward,Florida,2020-04-10,2645.0,,,,,
1230,Broward,Florida,2020-04-11,2806.0,,,,,
1231,Broward,Florida,2020-04-12,2945.0,,,,,
1232,Broward,Florida,2020-04-13,3177.0,,,,,
1233,Broward,Florida,2020-04-14,3261.0,,,,,
1234,Broward,Florida,2020-04-15,3363.0,,,,,
1235,Broward,Florida,2020-04-16,3466.0,,,,,
1236,Broward,Florida,2020-04-17,3688.0,,,,,
1237,Broward,Florida,2020-04-18,3838.0,,,,,
1238,Broward,Florida,2020-04-19,3971.0,,,,,
1239,Broward,Florida,2020-04-20,4078.0,,,,,
1240,Broward,Florida,2020-04-21,4168.0,,,,,
1241,Broward,Florida,2020-04-22,4228.0,,,,,
1242,Broward,Florida,2020-04-23,4431.0,,,,,
1243,Broward,Florida,2020-04-24,4591.0,,,,,
1244,Broward,Florida,2020-04-25,4659.0,,,,,
1245,Broward,Florida,2020-04-26,4729.0,,,,,
1246,Broward,Florida,2020-04-27,4794.0,,,,,
1247,Broward,Florida,2020-04-28,4847.0,,,,,
1248,Broward,Florida,2020-04-29,4898.0,,,,,
1249,Broward,Florida,2020-04-30,4953.0,,,,,
1250,Broward,Florida,2020-05-01,5144.0,,,,,
1251,Broward,Florida,2020-05-02,5257.0,,,,,
1252,Broward,Florida,2020-05-03,5312.0,,,,,
1253,Broward,Florida,2020-05-04,5383.0,,,,,
1254,Broward,Florida,2020-05-05,5492.0,,,,,
1255,Broward,Florida,2020-05-06,5553.0,,,,,
1256,Broward,Florida,2020-05-07,5677.0,,,,,
1257,Broward,Florida,2020-05-08,5688.0,,,,,
1258,Broward,Florida,2020-05-09,5780.0,,,,,
1259,Broward,Florida,2020-05-10,5858.0,,,,,
1260,Broward,Florida,2020-05-11,5882.0,,,,,
1261,Broward,Florida,2020-05-12,5973.0,,,,,
1262,Broward,Florida,2020-05-13,5998.0,,,,,
1263,Broward,Florida,2020-05-14,6057.0,,,,,
1264,Broward,Florida,2020-05-15,6133.0,,,,,
1265,Broward,Florida,2020-05-16,6201.0,,,,,
1266,Broward,Florida,2020-05-17,6243.0,,,,,
1267,Broward,Florida,2020-05-18,6322.0,,,,,
1268,Broward,Florida,2020-05-19,6369.0,,,,,
1269,Broward,Florida,2020-05-20,6407.0,,,,,
1270,Broward,Florida,2020-05-21,6514.0,,,,,
1271,Broward,Florida,2020-05-22,6580.0,,,,,
1272,Broward,Florida,2020-05-23,6649.0,,,,,
1273,Broward,Florida,2020-05-24,6697.0,,,,,
1274,Broward,Florida,2020-05-25,6760.0,,,,,
1275,Broward,Florida,2020-05-26,6799.0,,,,,
1276,Broward,Florida,2020-05-27,6825.0,,,,,
1277,Broward,Florida,2020-05-28,6870.0,,,,,
1278,Broward,Florida,2020-05-29,6975.0,,,,,
1279,Broward,Florida,2020-05-30,7067.0,,,,,
1280,Broward,Florida,2020-05-31,7123.0,,,,,
1281,Hillsborough,Florida,2020-04-01,309.0,,,,,0.1999999999999996
1282,Hillsborough,Florida,2020-04-02,404.0,,,,,
1283,Hillsborough,Florida,2020-04-03,463.0,,,,,
1284,Hillsborough,Florida,2020-04-04,497.0,,,,,
1285,Hillsborough,Florida,2020-04-05,536.0,,,,,
1286,Hillsborough,Florida,2020-04-06,571.0,,,,,
1287,Hillsborough,Florida,2020-04-07,608.0,,,,,
1288,Hillsborough,Florida,2020-04-08,626.0,,,,,
1289,Hillsborough,Florida,2020-04-09,644.0,,,,,
1290,Hillsborough,Florida,2020-04-10,671.0,,,,,
1291,Hillsborough,Florida,2020-04-11,690.0,,,,,
1292,Hillsborough,Florida,2020-04-12,759.0,,,,,
1293,Hillsborough,Florida,2020-04-13,813.0,,,,,
1294,Hillsborough,Florida,2020-04-14,819.0,,,,,
1295,Hillsborough,Florida,2020-04-15,869.0,,,,,
1296,Hillsborough,Florida,2020-04-16,878.0,,,,,
1297,Hillsborough,Florida,2020-04-17,924.0,,,,,
1298,Hillsborough,Florida,2020-04-18,943.0,,,,,
1299,Hillsborough,Florida,2020-04-19,960.0,,,,,
1300,Hillsborough,Florida,2020-04-20,973.0,,,,,
1301,Hillsborough,Florida,2020-04-21,979.0,,,,,
1302,Hillsborough,Florida,2020-04-22,982.0,,,,,
1303,Hillsborough,Florida,2020-04-23,1008.0,,,,,
1304,Hillsborough,Florida,2020-04-24,1022.0,,,,,
1305,Hillsborough,Florida,2020-04-25,1041.0,,,,,
1306,Hillsborough,Florida,2020-04-26,1048.0,,,,,
1307,Hillsborough,Florida,2020-04-27,1062.0,,,,,
1308,Hillsborough,Florida,2020-04-28,1080.0,,,,,
1309,Hillsborough,Florida,2020-04-29,1105.0,,,,,
1310,Hillsborough,Florida,2020-04-30,1124.0,,,,,
1311,Hillsborough,Florida,2020-05-01,1163.0,,,,,
1312,Hillsborough,Florida,2020-05-02,1240.0,,,,,
1313,Hillsborough,Florida,2020-05-03,1281.0,,,,,
1314,Hillsborough,Florida,2020-05-04,1300.0,,,,,
1315,Hillsborough,Florida,2020-05-05,1324.0,,,,,
1316,Hillsborough,Florida,2020-05-06,1331.0,,,,,
1317,Hillsborough,Florida,2020-05-07,1364.0,,,,,
1318,Hillsborough,Florida,2020-05-08,1371.0,,,,,
1319,Hillsborough,Florida,2020-05-09,1400.0,,,,,
1320,Hillsborough,Florida,2020-05-10,1432.0,,,,,
1321,Hillsborough,Florida,2020-05-11,1448.0,,,,,
1322,Hillsborough,Florida,2020-05-12,1473.0,,,,,
1323,Hillsborough,Florida,2020-05-13,1494.0,,,,,
1324,Hillsborough,Florida,2020-05-14,1530.0,,,,,
1325,Hillsborough,Florida,2020-05-15,1568.0,,,,,
1326,Hillsborough,Florida,2020-05-16,1585.0,,,,,
1327,Hillsborough,Florida,2020-05-17,1614.0,,,,,
1328,Hillsborough,Florida,2020-05-18,1653.0,,,,,
1329,Hillsborough,Florida,2020-05-19,1670.0,,,,,
1330,Hillsborough,Florida,2020-05-20,1703.0,,,,,
1331,Hillsborough,Florida,2020-05-21,1767.0,,,,,
1332,Hillsborough,Florida,2020-05-22,1790.0,,,,,
1333,Hillsborough,Florida,2020-05-23,1823.0,,,,,
1334,Hillsborough,Florida,2020-05-24,1883.0,,,,,
1335,Hillsborough,Florida,2020-05-25,1939.0,,,,,
1336,Hillsborough,Florida,2020-05-26,1969.0,,,,,
1337,Hillsborough,Florida,2020-05-27,1995.0,,,,,
1338,Hillsborough,Florida,2020-05-28,2019.0,,,,,
1339,Hillsborough,Florida,2020-05-29,2069.0,,,,,
1340,Hillsborough,Florida,2020-05-30,2129.0,,,,,
1341,Hillsborough,Florida,2020-05-31,2201.0,,,,,
1342,Orange,Florida,2020-04-01,392.0,,,,,0.39999999999999936
1343,Orange,Florida,2020-04-02,541.0,,,,,
1344,Orange,Florida,2020-04-03,602.0,,,,,
1345,Orange,Florida,2020-04-04,657.0,,,,,
1346,Orange,Florida,2020-04-05,713.0,,,,,
1347,Orange,Florida,2020-04-06,744.0,,,,,
1348,Orange,Florida,2020-04-07,763.0,,,,,
1349,Orange,Florida,2020-04-08,803.0,,,,,
1350,Orange,Florida,2020-04-09,857.0,,,,,
1351,Orange,Florida,2020-04-10,895.0,,,,,
1352,Orange,Florida,2020-04-11,914.0,,,,,
1353,Orange,Florida,2020-04-12,949.0,,,,,
1354,Orange,Florida,2020-04-13,1024.0,,,,,
1355,Orange,Florida,2020-04-14,1038.0,,,,,
1356,Orange,Florida,2020-04-15,1073.0,,,,,
1357,Orange,Florida,2020-04-16,1114.0,,,,,
1358,Orange,Florida,2020-04-17,1158.0,,,,,
1359,Orange,Florida,2020-04-18,1180.0,,,,,
1360,Orange,Florida,2020-04-19,1198.0,,,,,
1361,Orange,Florida,2020-04-20,1216.0,,,,,
1362,Orange,Florida,2020-04-21,1235.0,,,,,
1363,Orange,Florida,2020-04-22,1251.0,,,,,
1364,Orange,Florida,2020-04-23,1274.0,,,,,
1365,Orange,Florida,2020-04-24,1290.0,,,,,
1366,Orange,Florida,2020-04-25,1304.0,,,,,
1367,Orange,Florida,2020-04-26,1322.0,,,,,
1368,Orange,Florida,2020-04-27,1339.0,,,,,
1369,Orange,Florida,2020-04-28,1363.0,,,,,
1370,Orange,Florida,2020-04-29,1371.0,,,,,
1371,Orange,Florida,2020-04-30,1385.0,,,,,
1372,Orange,Florida,2020-05-01,1413.0,,,,,
1373,Orange,Florida,2020-05-02,1422.0,,,,,
1374,Orange,Florida,2020-05-03,1434.0,,,,,
1375,Orange,Florida,2020-05-04,1438.0,,,,,
1376,Orange,Florida,2020-05-05,1446.0,,,,,
1377,Orange,Florida,2020-05-06,1460.0,,,,,
1378,Orange,Florida,2020-05-07,1474.0,,,,,
1379,Orange,Florida,2020-05-08,1478.0,,,,,
1380,Orange,Florida,2020-05-09,1505.0,,,,,
1381,Orange,Florida,2020-05-10,1505.0,,,,,
1382,Orange,Florida,2020-05-11,1512.0,,,,,
1383,Orange,Florida,2020-05-12,1537.0,,,,,
1384,Orange,Florida,2020-05-13,1553.0,,,,,
1385,Orange,Florida,2020-05-14,1577.0,,,,,
1386,Orange,Florida,2020-05-15,1615.0,,,,,
1387,Orange,Florida,2020-05-16,1629.0,,,,,
1388,Orange,Florida,2020-05-17,1655.0,,,,,
1389,Orange,Florida,2020-05-18,1679.0,,,,,
1390,Orange,Florida,2020-05-19,1699.0,,,,,
1391,Orange,Florida,2020-05-20,1708.0,,,,,
1392,Orange,Florida,2020-05-21,1726.0,,,,,
1393,Orange,Florida,2020-05-22,1744.0,,,,,
1394,Orange,Florida,2020-05-23,1768.0,,,,,
1395,Orange,Florida,2020-05-24,1808.0,,,,,
1396,Orange,Florida,2020-05-25,1831.0,,,,,
1397,Orange,Florida,2020-05-26,1849.0,,,,,
1398,Orange,Florida,2020-05-27,1877.0,,,,,
1399,Orange,Florida,2020-05-28,1902.0,,,,,
1400,Orange,Florida,2020-05-29,1945.0,,,,,
1401,Orange,Florida,2020-05-30,1976.0,,,,,
1402,Orange,Florida,2020-05-31,2002.0,,,,,
1403,Palm Beach,Florida,2020-04-01,567.0,,,,,
1404,Palm Beach,Florida,2020-04-02,737.0,,,,,
1405,Palm Beach,Florida,2020-04-03,858.0,,,,,
1406,Palm Beach,Florida,2020-04-04,954.0,,,,,
1407,Palm Beach,Florida,2020-04-05,1000.0,,,,,
1408,Palm Beach,Florida,2020-04-06,1069.0,,,,,
1409,Palm Beach,Florida,2020-04-07,1136.0,,,,,
1410,Palm Beach,Florida,2020-04-08,1206.0,,,,,
1411,Palm Beach,Florida,2020-04-09,1260.0,,,,,
1412,Palm Beach,Florida,2020-04-10,1388.0,,,,,
1413,Palm Beach,Florida,2020-04-11,1441.0,,,,,
1414,Palm Beach,Florida,2020-04-12,1646.0,,,,,
1415,Palm Beach,Florida,2020-04-13,1704.0,,,,,
1416,Palm Beach,Florida,2020-04-14,1740.0,,,,,
1417,Palm Beach,Florida,2020-04-15,1814.0,,,,,
1418,Palm Beach,Florida,2020-04-16,1867.0,,,,,
1419,Palm Beach,Florida,2020-04-17,2088.0,,,,,
1420,Palm Beach,Florida,2020-04-18,2138.0,,,,,
1421,Palm Beach,Florida,2020-04-19,2170.0,,,,,
1422,Palm Beach,Florida,2020-04-20,2260.0,,,,,
1423,Palm Beach,Florida,2020-04-21,2320.0,,,,,
1424,Palm Beach,Florida,2020-04-22,2403.0,,,,,
1425,Palm Beach,Florida,2020-04-23,2554.0,,,,,
1426,Palm Beach,Florida,2020-04-24,2600.0,,,,,
1427,Palm Beach,Florida,2020-04-25,2614.0,,,,,
1428,Palm Beach,Florida,2020-04-26,2697.0,,,,,
1429,Palm Beach,Florida,2020-04-27,2763.0,,,,,
1430,Palm Beach,Florida,2020-04-28,2877.0,,,,,
1431,Palm Beach,Florida,2020-04-29,2911.0,,,,,
1432,Palm Beach,Florida,2020-04-30,2963.0,,,,,
1433,Palm Beach,Florida,2020-05-01,3041.0,,,,,
1434,Palm Beach,Florida,2020-05-02,3080.0,,,,,
1435,Palm Beach,Florida,2020-05-03,3130.0,,,,,
1436,Palm Beach,Florida,2020-05-04,3311.0,,,,,
1437,Palm Beach,Florida,2020-05-05,3390.0,,,,,
1438,Palm Beach,Florida,2020-05-06,3480.0,,,,,
1439,Palm Beach,Florida,2020-05-07,3587.0,,,,,
1440,Palm Beach,Florida,2020-05-08,3615.0,,,,,
1441,Palm Beach,Florida,2020-05-09,3798.0,,,,,
1442,Palm Beach,Florida,2020-05-10,3870.0,,,,,
1443,Palm Beach,Florida,2020-05-11,3889.0,,,,,
1444,Palm Beach,Florida,2020-05-12,4093.0,,,,,
1445,Palm Beach,Florida,2020-05-13,4176.0,,,,,
1446,Palm Beach,Florida,2020-05-14,4278.0,,,,,
1447,Palm Beach,Florida,2020-05-15,4391.0,,,,,
1448,Palm Beach,Florida,2020-05-16,4440.0,,,,,
1449,Palm Beach,Florida,2020-05-17,4524.0,,,,,
1450,Palm Beach,Florida,2020-05-18,4658.0,,,,,
1451,Palm Beach,Florida,2020-05-19,4699.0,,,,,
1452,Palm Beach,Florida,2020-05-20,4776.0,,,,,
1453,Palm Beach,Florida,2020-05-21,4968.0,,,,,
1454,Palm Beach,Florida,2020-05-22,5072.0,,,,,
1455,Palm Beach,Florida,2020-05-23,5140.0,,,,,
1456,Palm Beach,Florida,2020-05-24,5201.0,,,,,
1457,Palm Beach,Florida,2020-05-25,5355.0,,,,,
1458,Palm Beach,Florida,2020-05-26,5429.0,,,,,
1459,Palm Beach,Florida,2020-05-27,5455.0,,,,,
1460,Palm Beach,Florida,2020-05-28,5541.0,,,,,
1461,Palm Beach,Florida,2020-05-29,5765.0,,,,,
1462,Palm Beach,Florida,2020-05-30,5898.0,,,,,
1463,Palm Beach,Florida,2020-05-31,5996.0,,,,,
1464,Cobb,Georgia,2020-04-01,293.0,,0.03010800000000002,,,
1465,Cobb,Georgia,2020-04-02,329.0,,0.030292749999999983,,,
1466,Cobb,Georgia,2020-04-03,381.0,7.599999999999996,0.03224899999999998,,,
1467,Cobb,Georgia,2020-04-04,428.0,,0.033652000000000015,,,
1468,Cobb,Georgia,2020-04-05,456.0,,0.032896499999999995,,,
1469,Cobb,Georgia,2020-04-06,515.0,16.5,0.03375050000000001,,,
1470,Cobb,Georgia,2020-04-07,550.0,,0.026166499999999992,,,
1471,Cobb,Georgia,2020-04-08,588.0,,0.021493749999999992,,,
1472,Cobb,Georgia,2020-04-09,629.0,6.8000000000000025,0.03631074999999998,,,
1473,Cobb,Georgia,2020-04-10,662.0,,0.03637350000000002,,,
1474,Cobb,Georgia,2020-04-11,696.0,,0.03504949999999998,,,
1475,Cobb,Georgia,2020-04-12,714.0,19.60000000000001,0.0235185,,,
1476,Cobb,Georgia,2020-04-13,782.0,,0.030642999999999983,,,
1477,Cobb,Georgia,2020-04-14,895.0,,0.03270974999999999,,,
1478,Cobb,Georgia,2020-04-15,924.0,4.5,0.03566000000000002,,,
1479,Cobb,Georgia,2020-04-16,990.0,,0.029233999999999982,,,
1480,Cobb,Georgia,2020-04-17,1072.0,,0.03357325,,,
1481,Cobb,Georgia,2020-04-18,1100.0,6.3000000000000025,0.029090500000000005,,,
1482,Cobb,Georgia,2020-04-19,1125.0,,0.01881300000000001,,,
1483,Cobb,Georgia,2020-04-20,1196.0,,0.028534249999999987,,,
1484,Cobb,Georgia,2020-04-21,1215.0,6.599999999999996,0.031526500000000006,,,
1485,Cobb,Georgia,2020-04-22,1272.0,,0.03258275,,,
1486,Cobb,Georgia,2020-04-23,1326.0,,0.02833125,,,
1487,Cobb,Georgia,2020-04-24,1368.0,4.799999999999999,0.02021825,,,
