state,county,date_local,PM2.5,O3,SO2,NO2,PM10,CO,tempC,humidity,windspeedKmph,pressure,uvIndex
AL,Jefferson County,4/8/2020,13.214782600000017,0.01941654200000004,0.7412201249999993,7.303508500000013,,0.18073449999999983,24.0,90.96153846153847,10.326923076923077,1010.0,5.0
AL,Jefferson County,4/9/2020,6.389772727000001,0.03780054199999994,0.7374999999999986,5.011322500000005,,0.13880933299999978,23.278846153846153,66.16346153846153,13.60576923076923,1009.6923076923077,5.980769230769231
AL,Jefferson County,5/1/2020,,,,,,0.16666666699999985,24.875,61.47115384615385,5.9423076923076925,1018.0,5.990384615384615
AL,Jefferson County,5/10/2020,,,,,,,22.846153846153847,49.30769230769231,6.528846153846154,1022.6923076923077,5.0
AL,Jefferson County,5/11/2020,,,,,,,19.85576923076923,54.21153846153846,10.634615384615385,1023.0,4.990384615384615
AL,Jefferson County,5/12/2020,,,,,,,25.71153846153846,52.90384615384615,6.028846153846154,1023.0096153846154,5.0
AL,Jefferson County,5/13/2020,,,,,,,27.615384615384617,56.52884615384615,9.365384615384615,1021.9807692307693,6.0
AL,Jefferson County,5/14/2020,,,,,,,28.548076923076923,59.93269230769231,13.10576923076923,1020.1442307692307,5.3076923076923075
AL,Jefferson County,5/15/2020,,,,,,,28.73076923076923,62.59615384615385,12.10576923076923,1018.0,6.0
AL,Jefferson County,5/16/2020,,,,,,,30.567307692307693,58.51923076923077,10.096153846153847,1015.9807692307693,6.990384615384615
AL,Jefferson County,5/17/2020,,,,,,,31.278846153846153,62.89423076923077,7.576923076923077,1015.1153846153846,7.0
AL,Jefferson County,5/18/2020,,,,,,,27.21153846153846,82.5673076923077,12.038461538461538,1008.0,5.0
AL,Jefferson County,5/19/2020,,,,,,,22.51923076923077,72.28846153846153,8.817307692307692,1009.0,4.0
AL,Jefferson County,5/2/2020,,,,,,,27.51923076923077,61.79807692307692,7.576923076923077,1020.0,6.0
AL,Jefferson County,5/20/2020,,,,,,,25.98076923076923,64.88461538461539,6.548076923076923,1011.0,5.990384615384615
AL,Jefferson County,5/21/2020,,,,,,,28.0,66.82692307692308,6.846153846153846,1014.7019230769231,5.413461538461538
AL,Jefferson County,5/22/2020,,,,,,,31.39423076923077,74.9326923076923,9.836538461538462,1016.0,6.0
AL,Jefferson County,5/23/2020,,,,,,,30.73076923076923,77.82692307692308,8.423076923076923,1016.9615384615385,6.0
AL,Jefferson County,5/24/2020,,,,,,,33.25961538461539,68.23076923076923,6.8173076923076925,1016.0,6.326923076923077
AL,Jefferson County,5/25/2020,,,,,,,31.66346153846154,66.70192307692308,12.067307692307692,1014.9807692307693,6.403846153846154
AL,Jefferson County,5/26/2020,,,,,,,21.932692307692307,85.54807692307692,14.326923076923077,1014.9807692307693,5.0
AL,Jefferson County,5/27/2020,,,,,,,23.903846153846153,89.23076923076923,10.442307692307692,1013.6730769230769,5.0
AL,Jefferson County,5/28/2020,,,,,,,30.51923076923077,71.08653846153847,9.115384615384615,1014.0,6.019230769230769
AL,Jefferson County,5/29/2020,,,,,,,30.83653846153846,67.0673076923077,5.528846153846154,1016.0,5.990384615384615
AL,Jefferson County,5/3/2020,,,,,,,28.557692307692307,63.45192307692308,10.903846153846153,1017.0,6.0
AL,Jefferson County,5/30/2020,,,,,,,28.28846153846154,64.13461538461539,9.596153846153847,1017.5769230769231,6.855769230769231
AL,Jefferson County,5/31/2020,,,,,,,28.826923076923077,62.39423076923077,10.923076923076923,1019.0,6.259615384615385
AL,Jefferson County,5/4/2020,,,,,,,29.298076923076923,70.0673076923077,8.413461538461538,1014.0,5.961538461538462
AL,Jefferson County,5/5/2020,,,,,,,28.21153846153846,76.41346153846153,14.14423076923077,1012.0,5.0
AL,Jefferson County,5/6/2020,,,,,,,21.14423076923077,60.72115384615385,15.903846153846153,1017.0,4.971153846153846
AL,Jefferson County,5/7/2020,,,,,,,21.884615384615383,52.48076923076923,6.644230769230769,1021.0,5.0
AL,Jefferson County,5/8/2020,,,,,,,15.5,76.0,11.384615384615385,1014.9807692307693,3.0
AL,Jefferson County,5/9/2020,,,,,,,19.10576923076923,55.63461538461539,10.923076923076923,1023.0,4.0
AZ,Maricopa County,4/1/2020,7.120159138780488,0.035073349341463285,0.7419581085609752,15.593136867585402,11.0,0.39227843707317256,27.790243902439023,23.195121951219512,10.097560975609756,1008.819512195122,5.517073170731707
AZ,Maricopa County,4/10/2020,4.817413623390259,0.03939998792682944,0.5349694826585384,12.376760219512208,5.666666667,0.3328236785365845,22.790243902439023,26.570731707317073,7.678048780487805,1013.0926829268293,5.434146341463415
AZ,Maricopa County,4/11/2020,3.3042965361219587,0.03633694263414649,0.33082088312195035,5.721688209048756,5.0,0.2743649585365851,19.034146341463416,44.97560975609756,12.229268292682926,1012.0487804878048,3.995121951219512
AZ,Maricopa County,4/12/2020,2.9800538739512232,0.03778140651219524,0.3322821540000007,4.049601003487791,4.666666667,0.269005190731707,23.24878048780488,42.58536585365854,12.390243902439025,1013.6341463414634,4.990243902439024
AZ,Maricopa County,4/13/2020,3.916274650975616,0.035394336878048584,0.32728843763414533,6.761525020902461,7.666666666999999,0.28385832926829324,23.229268292682928,41.90243902439025,15.0,1013.8878048780488,5.2
AZ,Maricopa County,4/14/2020,3.9955770725365944,0.03905970470731701,0.3106920412439014,10.676997878048738,12.0,0.31741583658536665,25.004878048780487,23.351219512195122,11.595121951219513,1016.9414634146342,5.7560975609756095
AZ,Maricopa County,4/15/2020,5.096552930414615,0.038103624463414705,0.37540028514634166,15.269075787463438,6.333333333,0.3302314858536589,26.785365853658536,13.395121951219512,9.195121951219512,1015.2243902439025,5.902439024390244
AZ,Maricopa County,4/16/2020,6.49635973529268,0.037650357317073266,0.3510438586341461,16.483209317073094,4.666666667,0.35812634146341504,28.414634146341463,13.019512195121951,7.151219512195122,1011.829268292683,6.282926829268293
AZ,Maricopa County,4/17/2020,5.368471163878034,0.043592026390243815,0.41876696929268203,10.672404369268248,9.333333332999999,0.29118390243902365,27.7609756097561,14.882926829268293,18.151219512195123,1011.6,5.443902439024391
AZ,Maricopa County,4/18/2020,5.289302205390249,0.03936177517073168,0.3736171451707312,8.002292707317062,13.0,0.2562031517073165,23.87317073170732,31.15609756097561,14.351219512195122,1012.819512195122,5.6292682926829265
AZ,Maricopa County,4/19/2020,5.900474672463432,0.03889586902439039,0.3529185769024375,9.36882410104878,7.333333333000001,0.2879895317073177,26.15609756097561,27.697560975609758,9.039024390243902,1013.0341463414634,5.902439024390244
AZ,Maricopa County,4/2/2020,4.7457218083902655,0.035383711829268395,0.6708489029512176,12.064658362365883,3.5,0.3396786975609756,27.06341463414634,23.897560975609757,15.990243902439024,1009.7560975609756,5.95609756097561
AZ,Maricopa County,4/20/2020,5.358911951463424,0.04363642870731705,0.37404911860975704,9.873421560975661,14.0,0.2944983882926843,27.917073170731708,21.970731707317075,11.239024390243902,1012.6243902439024,6.273170731707317
AZ,Maricopa County,4/21/2020,5.920054473878049,0.04136787792682926,0.3600695391463414,12.000357372926832,17.0,0.28754955560975715,26.253658536585366,27.473170731707317,14.985365853658537,1013.0341463414634,5.95609756097561
AZ,Maricopa County,4/22/2020,5.479254389365864,0.042044946414634125,0.3823979049999983,13.546753627170794,14.666666670000001,0.3093539590243892,30.89268292682927,24.180487804878048,9.78048780487805,1014.8780487804878,6.726829268292683
AZ,Maricopa County,4/23/2020,5.320619797341471,0.04117405390243919,0.4384543768536584,13.450265745634185,9.333333332999999,0.3166717663414645,32.86829268292683,17.941463414634146,10.692682926829269,1013.0634146341464,7.0390243902439025
AZ,Maricopa County,4/24/2020,5.707510250536577,0.042442318414634084,0.4401643819756111,14.25630396863416,11.66666667,0.3227438004878062,35.15609756097561,17.004878048780487,8.487804878048781,1011.2487804878049,7.7317073170731705
AZ,Maricopa County,4/25/2020,5.642265116170748,0.037763066219512205,0.38291817956097635,13.50087473868295,14.0,0.3256485097560973,36.64390243902439,13.765853658536585,8.463414634146341,1012.7317073170732,7.726829268292683
AZ,Maricopa County,4/26/2020,6.377285167292682,0.04004291614634154,0.390136472341462,10.643880282219495,11.0,0.3402059629268295,37.68780487804878,12.887804878048781,7.458536585365854,1012.0878048780488,7.931707317073171
AZ,Maricopa County,4/27/2020,6.400153548926835,0.03952102019512195,0.40882898582926974,14.6270464808293,18.5,0.31220618048780546,36.27804878048781,13.395121951219512,11.91219512195122,1011.609756097561,7.717073170731707
AZ,Maricopa County,4/28/2020,6.854664939414652,0.04267567817073181,0.4403893632926819,17.260684045292763,13.5,0.3265165141463419,36.073170731707314,14.902439024390244,8.585365853658537,1013.2439024390244,7.7317073170731705
AZ,Maricopa County,4/29/2020,8.697581272634126,0.04357849312195106,0.41457583831707423,18.343753174146386,18.66666667,0.36341034585365845,39.28780487804878,15.053658536585365,6.5268292682926825,1013.1512195121951,8.185365853658537
AZ,Maricopa County,4/3/2020,5.658793256682942,0.03513007304878052,0.6891369358048799,14.339755365853655,6.0,0.3663971199999986,26.795121951219514,25.965853658536584,9.151219512195121,1009.9024390243902,5.95609756097561
AZ,Maricopa County,4/30/2020,8.672430107707344,0.04425711980487813,0.49042272929268343,16.848234421609707,21.0,0.3398488004878034,36.87317073170732,14.048780487804878,10.204878048780488,1010.819512195122,6.975609756097561
AZ,Maricopa County,4/4/2020,6.065624186731705,0.03810479109756114,0.6554609192195107,9.168198568048762,10.33333333,0.33120956097560855,26.66829268292683,25.273170731707317,12.731707317073171,1009.1365853658536,5.95609756097561
AZ,Maricopa County,4/5/2020,4.756699057243883,0.03718512080487785,0.6333758516097585,5.599603397219509,12.0,0.29774710048780584,26.68780487804878,23.253658536585366,16.258536585365853,1009.0585365853658,5.951219512195122
AZ,Maricopa County,4/6/2020,3.980647713951212,0.035788677268292844,0.6441455172682907,9.111190073170697,11.0,0.29622760243902374,24.5609756097561,29.01951219512195,18.17560975609756,1011.9609756097561,5.751219512195122
AZ,Maricopa County,4/7/2020,3.678289940146339,0.03336667897560984,0.620565739365855,9.844354933804851,7.666666666999999,0.3200384097560987,25.390243902439025,23.795121951219514,12.429268292682927,1015.5073170731707,5.907317073170732
AZ,Maricopa County,4/8/2020,4.272876332536591,0.030706041658536576,0.668534402365853,9.729087574878077,13.666666670000001,0.3163498175609745,24.326829268292684,32.28292682926829,18.317073170731707,1013.9756097560976,5.848780487804878
AZ,Maricopa County,4/9/2020,3.2519484913170724,0.037445956414634225,0.6157964294146371,11.965466853658512,9.333333332999999,0.30782011951219634,21.326829268292684,32.68292682926829,8.151219512195121,1017.0,4.9609756097560975
AZ,Maricopa County,5/1/2020,5.626997530365867,0.0332365878048782,1.0030379439024435,10.380926043902436,21.0,0.29404040585365787,37.35609756097561,10.234146341463415,15.024390243902438,1010.0585365853658,7.946341463414634
AZ,Maricopa County,5/10/2020,6.1475492234878155,0.04664197439024377,0.995426124390248,4.517038707317057,23.0,0.1941179451219508,35.863414634146345,27.804878048780488,10.658536585365853,1012.1609756097561,7.04390243902439
AZ,Maricopa County,5/11/2020,5.073959137512201,0.039635321951219396,1.070017724390244,4.9623945170731645,27.0,0.1695476006097564,35.41951219512195,21.878048780487806,15.863414634146341,1011.0585365853658,7.760975609756097
AZ,Maricopa County,5/12/2020,4.770453386829281,0.03693580853658557,1.0713343146341472,5.455202921951237,34.33333333,0.18508168597561012,32.28780487804878,17.93658536585366,16.229268292682928,1010.8926829268293,6.946341463414634
AZ,Maricopa County,5/13/2020,6.315453132463446,0.03377088170731721,1.0795317170731693,7.371959643902448,19.66666667,0.19925319207317108,30.517073170731706,24.24878048780488,15.346341463414634,1010.8829268292683,6.736585365853658
AZ,Maricopa County,5/14/2020,5.2829805667072955,0.038633260975609617,1.2299351707317094,7.647179775609729,13.666666670000001,0.20548796951219533,30.8,23.004878048780487,9.414634146341463,1011.1658536585365,6.614634146341463
AZ,Maricopa County,5/15/2020,6.478206829268325,0.03402526097560987,1.2343430926829322,10.2732523560976,11.0,0.24833841158536535,33.385365853658534,20.029268292682925,9.048780487804878,1009.1902439024391,7.53170731707317
AZ,Maricopa County,5/16/2020,6.773355984707294,0.034417943902438936,1.2292581365853634,12.07437567073174,14.0,0.30326567073170746,35.37073170731707,18.33170731707317,9.760975609756098,1008.9804878048781,7.726829268292683
AZ,Maricopa County,5/17/2020,5.755904207073146,0.036408274390243835,1.0789101121951243,5.634308357731729,31.33333333,0.22741283231707288,34.53658536585366,20.39512195121951,11.848780487804879,1010.2390243902439,7.658536585365853
AZ,Maricopa County,5/18/2020,5.4396720070243845,0.034437992682926646,1.0785168878048796,7.52794531707319,35.66666667,0.22731792378048843,35.89756097560976,18.434146341463414,17.834146341463416,1010.439024390244,7.897560975609756
AZ,Maricopa County,5/19/2020,4.648462502146348,0.03627028292682914,1.0594131634146304,6.467321268292672,34.66666667,0.19271814024390282,30.990243902439026,19.365853658536587,20.839024390243903,1009.9463414634147,6.946341463414634
AZ,Maricopa County,5/2/2020,3.3736508995609573,0.03526309878048771,0.9721741829268312,6.322667575609777,16.33333333,0.1981460216829269,34.697560975609754,15.878048780487806,13.058536585365854,1012.3658536585366,7.751219512195122
AZ,Maricopa County,5/20/2020,4.6183265585853785,0.03533150609756103,1.0577189878048756,10.418765792682901,12.5,0.2161527652439024,29.2,13.492682926829268,9.009756097560976,1012.9951219512195,6.565853658536585
AZ,Maricopa County,5/21/2020,5.108964194780462,0.03780122439024385,1.0789904878048757,14.23168223780487,10.33333333,0.3181121371951229,33.06341463414634,10.609756097560975,6.253658536585366,1011.0292682926829,7.1414634146341465
AZ,Maricopa County,5/22/2020,4.713434029048762,0.04359662804878049,1.1041344902438983,7.55840923170734,28.33333333,0.256102807926829,33.453658536585365,9.253658536585366,11.980487804878049,1009.009756097561,7.195121951219512
AZ,Maricopa County,5/23/2020,4.564333592634158,0.04122210000000014,1.076326092682922,5.490134219512195,3.666666667,0.18679336890243908,32.27317073170732,13.707317073170731,14.565853658536586,1008.2585365853658,6.941463414634146
AZ,Maricopa County,5/24/2020,4.772964080243923,0.03927284634146361,1.0773356975609787,5.758458932926834,6.333333333,0.2015517225609759,32.8,14.204878048780488,13.360975609756098,1008.8731707317073,6.980487804878049
AZ,Maricopa County,5/25/2020,4.525026379341464,0.034663489024390294,1.0499828609756048,8.108589609756127,8.666666667000001,0.22792666463414546,34.65365853658537,11.77560975609756,10.526829268292683,1008.7219512195122,7.375609756097561
AZ,Maricopa County,5/26/2020,5.60281315982927,0.034245476829268456,1.1311924170731658,14.807655821219567,16.0,0.33747071341463364,38.5609756097561,8.907317073170733,7.8341463414634145,1010.0146341463415,7.907317073170732
AZ,Maricopa County,5/27/2020,5.81647402180488,0.03832907682926819,1.1686357804878083,11.093274682926847,16.0,0.2955105060975609,39.292682926829265,10.082926829268292,11.736585365853658,1010.4682926829269,8.307317073170731
AZ,Maricopa County,5/28/2020,4.926747590658515,0.0370665865853658,1.1821352268292706,8.277133812999994,16.33333333,0.21925050304878052,40.517073170731706,12.146341463414634,12.980487804878049,1011.8731707317073,8.731707317073171
AZ,Maricopa County,5/29/2020,6.602526288146358,0.043215215853658374,1.247638975609754,9.337563008121977,19.0,0.2557853841463408,43.68780487804878,14.370731707317074,9.853658536585366,1012.0731707317074,8.892682926829268
AZ,Maricopa County,5/3/2020,6.029943806902408,0.037017613414634026,0.998325021951218,6.509179595121965,15.0,0.20191642682926902,33.79024390243902,17.370731707317074,12.195121951219512,1012.7853658536585,7.575609756097561
AZ,Maricopa County,5/30/2020,7.13681190136587,0.034744043902439105,1.1798601048780495,6.4289292113902565,19.66666667,0.19764161890243967,40.760975609756095,18.024390243902438,11.048780487804878,1010.1512195121951,8.795121951219512
AZ,Maricopa County,5/31/2020,6.621210011951236,0.03730621102439035,1.2026019902438971,6.637720601634131,18.0,0.2117031798780494,40.37560975609756,14.575609756097561,13.282926829268293,1009.4341463414634,8.170731707317072
AZ,Maricopa County,5/4/2020,8.593582489878008,0.04205912560975619,1.096556380487809,8.869769824390216,12.0,0.253382969512194,35.93658536585366,13.590243902439024,8.839024390243903,1011.7951219512195,7.736585365853658
AZ,Maricopa County,5/5/2020,7.562713277121926,0.03897299024390257,1.0834783243902422,12.638417609756104,16.33333333,0.288763862804877,38.9609756097561,11.180487804878048,6.721951219512195,1011.8243902439025,8.263414634146342
AZ,Maricopa County,5/6/2020,7.519100129536572,0.03959506707317061,1.0692577853658543,14.364758190243872,51.33333333,0.35672748170731683,41.04390243902439,8.990243902439024,8.102439024390243,1011.209756097561,8.736585365853658
AZ,Maricopa County,5/7/2020,6.725484281902472,0.04393446585365857,1.0971019810243945,12.516017780487807,12.33333333,0.32668415548780344,39.53170731707317,7.921951219512195,9.170731707317072,1010.1024390243903,8.717073170731707
AZ,Maricopa County,5/8/2020,6.890705184219504,0.03624038170731724,1.1060219902439072,9.921886385365816,17.33333333,0.2612115518292692,37.17560975609756,13.185365853658537,12.092682926829267,1010.4195121951219,7.88780487804878
AZ,Maricopa County,5/9/2020,7.316410283195137,0.03546490121951205,1.0688821926829246,8.080366180487777,16.33333333,0.26575175304877985,36.15609756097561,24.71219512195122,10.351219512195122,1012.4146341463414,7.912195121951219
CA,Alameda County,4/1/2020,,,,,,,14.657142857142857,64.71428571428571,10.585714285714285,1015.6285714285714,4.0
CA,Alameda County,4/10/2020,,,,,,,16.942857142857143,79.18571428571428,8.17142857142857,1017.0,3.5142857142857142
CA,Alameda County,4/11/2020,,,,,,,18.114285714285714,79.54285714285714,6.785714285714286,1016.7714285714286,3.942857142857143
CA,Alameda County,4/12/2020,,,,,,,18.614285714285714,78.08571428571429,6.9,1016.2857142857143,3.5142857142857142
CA,Alameda County,4/13/2020,,,,,,,22.014285714285716,73.47142857142858,6.457142857142857,1019.2857142857143,4.985714285714286
CA,Alameda County,4/14/2020,,,,,,,23.5,52.91428571428571,5.3428571428571425,1022.5857142857143,5.285714285714286
CA,Alameda County,4/15/2020,,,,,,,23.67142857142857,52.4,5.1,1018.0,5.085714285714285
CA,Alameda County,4/16/2020,,,,,,,21.985714285714284,72.51428571428572,6.314285714285714,1012.0,5.0
CA,Alameda County,4/17/2020,,,,,,,17.885714285714286,74.87142857142857,8.371428571428572,1013.0,3.8
CA,Alameda County,4/18/2020,,,,,,,18.15714285714286,69.51428571428572,8.457142857142857,1017.4142857142857,3.7
CA,Alameda County,4/19/2020,,,,,,,18.457142857142856,72.65714285714286,7.257142857142857,1018.0,4.6571428571428575
CA,Alameda County,4/2/2020,,,,,,,16.414285714285715,55.27142857142857,8.085714285714285,1018.0,4.285714285714286
CA,Alameda County,4/20/2020,,,,,,,16.785714285714285,73.02857142857142,9.428571428571429,1019.0,3.942857142857143
CA,Alameda County,4/21/2020,,,,,,,18.97142857142857,71.8,8.8,1023.0,4.857142857142857
CA,Alameda County,4/22/2020,,,,,,,21.67142857142857,70.84285714285714,6.857142857142857,1024.3428571428572,5.0
CA,Alameda County,4/23/2020,,,,,,,23.014285714285716,70.05714285714286,8.514285714285714,1021.8571428571429,5.514285714285714
CA,Alameda County,4/24/2020,,,,,,,24.82857142857143,56.67142857142857,5.642857142857143,1018.9857142857143,6.0
CA,Alameda County,4/25/2020,,,,,,,23.728571428571428,61.785714285714285,6.214285714285714,1017.0,4.6571428571428575
CA,Alameda County,4/26/2020,,,,,,,22.114285714285714,60.2,8.585714285714285,1017.6285714285714,5.285714285714286
CA,Alameda County,4/27/2020,,,,,,,22.542857142857144,60.8,8.085714285714285,1019.3428571428572,5.285714285714286
CA,Alameda County,4/28/2020,,,,,,,25.614285714285714,67.67142857142858,6.5,1017.3428571428572,6.0
CA,Alameda County,4/29/2020,,,,,,,21.928571428571427,73.38571428571429,8.67142857142857,1016.0,5.1571428571428575
CA,Alameda County,4/3/2020,,,,,,,15.314285714285715,64.91428571428571,8.557142857142857,1018.0,4.0
CA,Alameda County,4/30/2020,,0.03116,,,,,21.414285714285715,62.67142857142857,9.685714285714285,1018.6285714285714,4.142857142857143
CA,Alameda County,4/4/2020,,,,,,,12.114285714285714,84.68571428571428,11.042857142857143,1012.0,2.6285714285714286
CA,Alameda County,4/5/2020,,,,,,,11.757142857142858,80.64285714285714,14.814285714285715,1005.6571428571428,2.857142857142857
CA,Alameda County,4/6/2020,,,,,,,12.82857142857143,77.41428571428571,6.442857142857143,1012.0,2.857142857142857
CA,Alameda County,4/7/2020,,,,,,,16.857142857142858,70.35714285714286,7.7,1017.8571428571429,3.857142857142857
CA,Alameda County,4/8/2020,,,,,,,17.3,76.6,7.0285714285714285,1014.0,4.285714285714286
CA,Alameda County,4/9/2020,,,,,,,16.442857142857143,79.15714285714286,5.171428571428572,1016.0,3.2857142857142856
CA,Alameda County,5/1/2020,5.541645946428574,0.03306817942857145,0.39060379771428605,5.37180519977142,,0.3425007542857141,20.614285714285714,58.25714285714286,9.2,1018.7,5.0
CA,Alameda County,5/10/2020,8.409222228800001,0.03692410000000001,0.08364329057142868,3.172749943085717,,0.31881994199999975,21.771428571428572,62.18571428571428,7.8,1013.0,5.314285714285714
CA,Alameda County,5/11/2020,4.899167510485711,0.03273407465714287,0.15855888085714254,5.557959328342849,,0.3190728937142853,20.557142857142857,67.77142857142857,11.1,1014.0,4.0
CA,Alameda County,5/12/2020,4.231761902628567,0.03473336134285713,0.11984205228571404,4.844720485485714,,0.31700081857142837,18.214285714285715,70.47142857142858,12.17142857142857,1016.0,3.9
CA,Alameda County,5/13/2020,4.5117301754571475,0.02495748285714288,0.12617328800000005,5.2088408712000005,,0.32145365000000026,18.414285714285715,71.1,8.442857142857143,1018.0,4.014285714285714
CA,Alameda County,5/14/2020,3.8549765483428544,0.022922026085714323,0.0861715405714284,5.725217299999997,,0.3014070220000001,20.32857142857143,72.31428571428572,8.057142857142857,1019.0,4.7
CA,Alameda County,5/15/2020,3.8192353259428566,0.030470441342857146,0.23465479000000034,6.4346101997714324,,0.27774314771428565,20.257142857142856,67.25714285714285,8.614285714285714,1016.0,5.0
CA,Alameda County,5/16/2020,2.7663567826285744,0.02017534428571427,0.13174714628571418,3.3039442000000028,,0.2681887557142854,21.457142857142856,65.24285714285715,8.371428571428572,1013.0,5.0
CA,Alameda County,5/17/2020,3.8972380702571368,0.03036302608571432,0.01919941857142862,1.998438685714284,,0.24424695714285746,19.114285714285714,72.38571428571429,14.7,1011.0,4.0
