,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,12255,2020-04-01,9,73,9,1011,2
1,12255,2020-04-02,9,75,19,1007,2
2,12255,2020-04-03,8,90,17,1008,2
3,12255,2020-04-04,14,80,5,1016,3
4,12255,2020-04-05,15,79,5,1017,3
5,12255,2020-04-06,14,60,12,1017,4
6,12255,2020-04-07,15,57,9,1011,4
7,12255,2020-04-08,14,80,7,1001,3
8,12255,2020-04-09,10,80,17,992,2
9,12255,2020-04-10,8,68,19,993,2
10,12255,2020-04-11,8,61,16,1011,2
11,12255,2020-04-12,16,66,12,1019,2
12,12255,2020-04-13,19,86,24,1005,4
13,12255,2020-04-14,11,54,11,1016,2
14,12255,2020-04-15,8,58,11,1014,3
15,12255,2020-04-16,6,66,14,1018,1
16,12255,2020-04-17,9,63,10,1020,2
17,12255,2020-04-18,8,87,9,1009,1
18,12255,2020-04-19,17,70,11,1008,4
19,12255,2020-04-20,10,63,10,1006,2
20,12255,2020-04-21,12,68,15,1000,2
21,12255,2020-04-22,6,50,18,1009,1
22,12255,2020-04-23,12,57,6,1016,2
23,12255,2020-04-24,10,78,5,1010,2
24,12255,2020-04-25,17,68,5,1017,4
25,12255,2020-04-26,7,80,10,1015,2
26,12255,2020-04-27,6,95,14,1014,2
27,12255,2020-04-28,14,72,9,1020,4
28,12255,2020-04-29,18,63,14,1023,3
29,12255,2020-04-30,14,80,25,1017,3
30,12255,2020-05-01,17,91,12,1006,3
31,12255,2020-05-02,18,74,11,1012,3
32,12255,2020-05-03,21,79,11,1006,4
33,12255,2020-05-04,14,70,17,1007,3
34,12255,2020-05-05,12,58,14,1012,3
35,12255,2020-05-06,14,72,4,1011,3
36,12255,2020-05-07,15,68,11,1007,4
37,12255,2020-05-08,13,76,11,1008,2
38,12255,2020-05-09,5,70,22,1008,1
39,12255,2020-05-10,12,71,12,1015,2
40,12255,2020-05-11,12,89,10,1010,2
41,12255,2020-05-12,10,65,17,1016,3
42,12255,2020-05-13,12,60,9,1025,3
43,12255,2020-05-14,16,62,8,1024,3
44,12255,2020-05-15,23,88,17,1011,4
45,12255,2020-05-16,21,79,9,1017,5
46,12255,2020-05-17,17,89,14,1016,3
47,12255,2020-05-18,13,95,4,1022,3
48,12255,2020-05-19,18,65,10,1025,4
49,12255,2020-05-20,21,58,7,1030,5
50,12255,2020-05-21,20,57,8,1027,5
51,12255,2020-05-22,24,79,8,1020,6
52,12255,2020-05-23,18,86,7,1018,4
53,12255,2020-05-24,21,57,8,1024,5
54,12255,2020-05-25,22,83,11,1023,4
55,12255,2020-05-26,28,80,8,1021,6
56,12255,2020-05-27,28,77,11,1022,5
57,12255,2020-05-28,23,86,14,1020,5
58,12255,2020-05-29,28,90,16,1014,5
59,12255,2020-05-30,23,74,12,1011,6
60,12255,2020-05-31,16,58,17,1018,4
