,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,1129,2020-04-01,9,72,11,1009,2
1,1129,2020-04-02,7,83,20,1003,1
2,1129,2020-04-03,8,90,21,1004,2
3,1129,2020-04-04,9,82,11,1016,2
4,1129,2020-04-05,14,82,8,1017,2
5,1129,2020-04-06,14,56,12,1015,4
6,1129,2020-04-07,15,53,10,1011,4
7,1129,2020-04-08,13,80,6,1001,2
8,1129,2020-04-09,10,85,18,993,2
9,1129,2020-04-10,7,68,20,992,2
10,1129,2020-04-11,8,60,18,1011,3
11,1129,2020-04-12,14,62,11,1021,3
12,1129,2020-04-13,16,90,28,1008,3
13,1129,2020-04-14,12,62,10,1016,2
14,1129,2020-04-15,8,52,11,1013,3
15,1129,2020-04-16,6,60,14,1017,2
16,1129,2020-04-17,8,58,12,1021,2
17,1129,2020-04-18,3,96,9,1008,1
18,1129,2020-04-19,14,64,14,1009,4
19,1129,2020-04-20,11,66,9,1005,2
20,1129,2020-04-21,11,84,18,1001,2
21,1129,2020-04-22,6,52,20,1008,2
22,1129,2020-04-23,12,52,10,1016,2
23,1129,2020-04-24,6,88,9,1009,1
24,1129,2020-04-25,18,74,5,1017,3
25,1129,2020-04-26,8,77,14,1015,2
26,1129,2020-04-27,6,94,17,1012,1
27,1129,2020-04-28,12,79,9,1019,2
28,1129,2020-04-29,16,69,10,1025,4
29,1129,2020-04-30,10,87,20,1021,2
30,1129,2020-05-01,16,93,12,1006,3
31,1129,2020-05-02,18,66,13,1012,4
32,1129,2020-05-03,22,73,9,1007,4
33,1129,2020-05-04,16,63,15,1005,3
34,1129,2020-05-05,13,53,14,1011,3
35,1129,2020-05-06,14,71,8,1011,3
36,1129,2020-05-07,15,69,9,1006,3
37,1129,2020-05-08,13,74,11,1007,2
38,1129,2020-05-09,6,64,24,1006,1
39,1129,2020-05-10,14,57,17,1015,2
40,1129,2020-05-11,13,85,12,1010,3
41,1129,2020-05-12,11,60,17,1014,3
42,1129,2020-05-13,13,52,13,1024,3
43,1129,2020-05-14,17,55,9,1024,3
44,1129,2020-05-15,23,87,17,1012,4
45,1129,2020-05-16,24,73,11,1017,5
46,1129,2020-05-17,15,89,11,1018,3
47,1129,2020-05-18,13,87,6,1022,3
48,1129,2020-05-19,16,56,16,1025,4
49,1129,2020-05-20,20,57,8,1031,5
50,1129,2020-05-21,21,60,8,1028,5
51,1129,2020-05-22,24,73,11,1020,6
52,1129,2020-05-23,18,88,11,1019,3
53,1129,2020-05-24,19,63,11,1025,5
54,1129,2020-05-25,23,84,7,1024,4
55,1129,2020-05-26,27,81,8,1022,6
56,1129,2020-05-27,27,78,11,1023,6
57,1129,2020-05-28,22,88,13,1022,5
58,1129,2020-05-29,26,86,18,1015,5
59,1129,2020-05-30,24,69,12,1011,6
60,1129,2020-05-31,17,53,14,1017,5
