,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,90733,2020-04-01,19,83,7,1011,5
1,90733,2020-04-02,14,82,10,1014,4
2,90733,2020-04-03,14,76,11,1014,4
3,90733,2020-04-04,16,79,13,1012,4
4,90733,2020-04-05,16,78,23,1012,3
5,90733,2020-04-06,16,76,19,1013,3
6,90733,2020-04-07,13,74,10,1017,3
7,90733,2020-04-08,15,68,15,1017,3
8,90733,2020-04-09,16,79,10,1018,3
9,90733,2020-04-10,15,77,14,1015,3
10,90733,2020-04-11,18,81,12,1015,5
11,90733,2020-04-12,16,84,16,1017,4
12,90733,2020-04-13,17,81,15,1019,5
13,90733,2020-04-14,17,79,17,1020,4
14,90733,2020-04-15,22,66,12,1017,6
15,90733,2020-04-16,18,82,12,1013,5
16,90733,2020-04-17,17,78,12,1014,4
17,90733,2020-04-18,17,78,22,1018,4
18,90733,2020-04-19,17,78,18,1017,3
19,90733,2020-04-20,14,82,22,1018,3
20,90733,2020-04-21,15,80,14,1019,4
21,90733,2020-04-22,17,76,10,1019,5
22,90733,2020-04-23,21,70,12,1015,5
23,90733,2020-04-24,23,67,12,1013,6
24,90733,2020-04-25,23,71,7,1014,6
25,90733,2020-04-26,22,78,6,1014,5
26,90733,2020-04-27,22,79,6,1014,5
27,90733,2020-04-28,21,83,7,1015,5
28,90733,2020-04-29,21,84,7,1015,5
29,90733,2020-04-30,21,85,7,1013,5
30,90733,2020-05-01,19,78,10,1013,5
31,90733,2020-05-02,20,77,11,1016,5
32,90733,2020-05-03,17,76,12,1017,5
33,90733,2020-05-04,19,75,9,1015,5
34,90733,2020-05-05,23,69,12,1014,6
35,90733,2020-05-06,23,68,10,1013,6
36,90733,2020-05-07,24,70,6,1011,6
37,90733,2020-05-08,23,72,5,1012,6
38,90733,2020-05-09,21,82,7,1013,5
39,90733,2020-05-10,16,84,11,1014,5
40,90733,2020-05-11,17,78,14,1016,5
41,90733,2020-05-12,16,79,23,1016,5
42,90733,2020-05-13,18,73,21,1016,5
43,90733,2020-05-14,21,77,16,1015,5
44,90733,2020-05-15,22,79,12,1012,5
45,90733,2020-05-16,20,76,12,1011,4
46,90733,2020-05-17,17,82,17,1012,5
47,90733,2020-05-18,16,84,21,1015,4
48,90733,2020-05-19,18,73,34,1016,5
49,90733,2020-05-20,20,75,12,1016,5
50,90733,2020-05-21,20,75,11,1013,5
51,90733,2020-05-22,19,82,12,1011,5
52,90733,2020-05-23,16,79,11,1013,5
53,90733,2020-05-24,17,80,10,1013,5
54,90733,2020-05-25,18,77,10,1012,5
55,90733,2020-05-26,22,76,11,1012,5
56,90733,2020-05-27,21,80,12,1013,5
57,90733,2020-05-28,20,85,10,1014,5
58,90733,2020-05-29,19,85,10,1015,5
59,90733,2020-05-30,19,81,15,1015,5
60,90733,2020-05-31,19,82,20,1013,5
