,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,77215,2020-04-01,23,57,15,1016,5
1,77215,2020-04-02,24,69,17,1014,5
2,77215,2020-04-03,24,78,13,1013,5
3,77215,2020-04-04,19,82,13,1016,4
4,77215,2020-04-05,25,73,11,1017,5
5,77215,2020-04-06,26,79,11,1016,5
6,77215,2020-04-07,31,80,11,1014,6
7,77215,2020-04-08,32,76,14,1012,6
8,77215,2020-04-09,35,68,9,1010,7
9,77215,2020-04-10,24,66,17,1015,5
10,77215,2020-04-11,24,75,18,1011,5
11,77215,2020-04-12,32,60,23,1003,6
12,77215,2020-04-13,22,47,17,1017,5
13,77215,2020-04-14,22,55,17,1019,5
14,77215,2020-04-15,22,46,14,1021,5
15,77215,2020-04-16,23,55,15,1020,4
16,77215,2020-04-17,26,78,12,1017,5
17,77215,2020-04-18,24,83,13,1015,5
18,77215,2020-04-19,27,83,13,1007,5
19,77215,2020-04-20,32,63,9,1010,7
20,77215,2020-04-21,28,71,13,1014,6
21,77215,2020-04-22,27,81,21,1010,6
22,77215,2020-04-23,31,58,15,1007,7
23,77215,2020-04-24,31,56,15,1008,7
24,77215,2020-04-25,29,50,15,1015,6
25,77215,2020-04-26,29,48,12,1021,6
26,77215,2020-04-27,27,57,18,1020,7
27,77215,2020-04-28,30,73,21,1014,6
28,77215,2020-04-29,29,57,19,1013,6
29,77215,2020-04-30,32,39,8,1019,7
30,77215,2020-05-01,29,50,14,1017,7
31,77215,2020-05-02,30,65,18,1017,7
32,77215,2020-05-03,31,69,16,1015,7
33,77215,2020-05-04,31,70,16,1013,7
34,77215,2020-05-05,33,67,13,1013,6
35,77215,2020-05-06,30,44,16,1020,7
36,77215,2020-05-07,29,53,16,1018,7
37,77215,2020-05-08,30,64,25,1013,6
38,77215,2020-05-09,25,52,18,1020,6
39,77215,2020-05-10,29,44,12,1022,6
40,77215,2020-05-11,28,50,14,1021,6
41,77215,2020-05-12,28,64,18,1017,6
42,77215,2020-05-13,30,71,17,1015,6
43,77215,2020-05-14,31,69,15,1013,6
44,77215,2020-05-15,32,70,17,1012,6
45,77215,2020-05-16,31,70,18,1010,6
46,77215,2020-05-17,25,74,12,1011,5
47,77215,2020-05-18,36,49,8,1013,8
48,77215,2020-05-19,34,59,15,1010,8
49,77215,2020-05-20,35,69,13,1009,6
50,77215,2020-05-21,32,68,14,1010,7
51,77215,2020-05-22,33,67,18,1012,7
52,77215,2020-05-23,33,69,18,1012,6
53,77215,2020-05-24,31,68,18,1011,6
54,77215,2020-05-25,30,68,16,1008,6
55,77215,2020-05-26,30,56,11,1012,6
56,77215,2020-05-27,33,52,9,1012,7
57,77215,2020-05-28,33,58,6,1013,6
58,77215,2020-05-29,32,53,14,1017,6
59,77215,2020-05-30,32,53,13,1017,6
60,77215,2020-05-31,31,61,14,1018,6
