,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,94143,2020-04-01,13,67,16,1016,4
1,94143,2020-04-02,15,60,10,1019,4
2,94143,2020-04-03,15,68,12,1018,4
3,94143,2020-04-04,13,88,11,1012,3
4,94143,2020-04-05,12,81,15,1006,3
5,94143,2020-04-06,12,81,9,1012,2
6,94143,2020-04-07,15,74,10,1018,4
7,94143,2020-04-08,17,82,8,1014,3
8,94143,2020-04-09,16,80,6,1016,3
9,94143,2020-04-10,17,82,9,1017,4
10,94143,2020-04-11,17,83,7,1017,3
11,94143,2020-04-12,16,80,8,1017,4
12,94143,2020-04-13,18,76,7,1020,5
13,94143,2020-04-14,20,57,6,1022,5
14,94143,2020-04-15,22,58,6,1018,5
15,94143,2020-04-16,19,80,7,1012,5
16,94143,2020-04-17,17,79,8,1013,4
17,94143,2020-04-18,18,74,8,1018,3
18,94143,2020-04-19,17,76,7,1018,4
19,94143,2020-04-20,17,75,10,1020,3
20,94143,2020-04-21,18,76,11,1023,5
21,94143,2020-04-22,20,76,9,1025,5
22,94143,2020-04-23,21,74,11,1022,5
23,94143,2020-04-24,23,63,8,1019,6
24,94143,2020-04-25,22,70,9,1017,4
25,94143,2020-04-26,21,68,11,1018,5
26,94143,2020-04-27,21,70,11,1020,5
27,94143,2020-04-28,23,75,8,1018,6
28,94143,2020-04-29,20,80,10,1016,5
29,94143,2020-04-30,20,68,12,1019,5
30,94143,2020-05-01,19,67,10,1019,5
31,94143,2020-05-02,19,82,9,1020,4
32,94143,2020-05-03,16,67,11,1022,5
33,94143,2020-05-04,19,59,7,1021,5
34,94143,2020-05-05,20,71,10,1020,5
35,94143,2020-05-06,22,61,9,1020,5
36,94143,2020-05-07,25,52,6,1014,6
37,94143,2020-05-08,25,54,7,1012,5
38,94143,2020-05-09,21,70,8,1012,5
39,94143,2020-05-10,19,73,8,1013,5
40,94143,2020-05-11,19,76,12,1014,4
41,94143,2020-05-12,17,76,13,1016,4
42,94143,2020-05-13,17,77,10,1018,4
43,94143,2020-05-14,19,79,9,1019,5
44,94143,2020-05-15,18,75,9,1016,5
45,94143,2020-05-16,19,76,9,1013,5
46,94143,2020-05-17,18,78,15,1011,4
47,94143,2020-05-18,17,75,17,1013,4
48,94143,2020-05-19,17,77,13,1017,4
49,94143,2020-05-20,18,77,10,1019,5
50,94143,2020-05-21,20,76,11,1016,5
51,94143,2020-05-22,19,67,10,1013,4
52,94143,2020-05-23,21,65,8,1014,5
53,94143,2020-05-24,24,60,7,1014,6
54,94143,2020-05-25,27,54,6,1012,6
55,94143,2020-05-26,27,56,7,1011,7
56,94143,2020-05-27,27,58,7,1012,6
57,94143,2020-05-28,24,67,8,1012,6
58,94143,2020-05-29,21,77,13,1011,5
59,94143,2020-05-30,20,76,12,1014,4
60,94143,2020-05-31,18,81,9,1015,5
