,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,8087,2020-04-01,9,67,23,1009,2
1,8087,2020-04-02,11,60,27,1007,3
2,8087,2020-04-03,10,76,25,1006,2
3,8087,2020-04-04,11,78,17,1015,3
4,8087,2020-04-05,13,80,12,1018,3
5,8087,2020-04-06,14,73,11,1017,4
6,8087,2020-04-07,15,67,8,1012,3
7,8087,2020-04-08,19,83,14,1001,4
8,8087,2020-04-09,15,69,27,996,3
9,8087,2020-04-10,9,54,33,1000,2
10,8087,2020-04-11,11,51,19,1015,3
11,8087,2020-04-12,16,69,20,1020,3
12,8087,2020-04-13,17,87,40,1008,4
13,8087,2020-04-14,12,61,13,1018,4
14,8087,2020-04-15,10,63,15,1016,2
15,8087,2020-04-16,9,51,23,1020,3
16,8087,2020-04-17,10,55,16,1023,2
17,8087,2020-04-18,11,79,15,1008,2
18,8087,2020-04-19,13,65,20,1013,4
19,8087,2020-04-20,11,75,17,1004,3
20,8087,2020-04-21,15,70,28,1004,3
21,8087,2020-04-22,10,46,23,1014,3
22,8087,2020-04-23,11,65,13,1017,2
23,8087,2020-04-24,11,95,19,1007,2
24,8087,2020-04-25,13,79,12,1017,4
25,8087,2020-04-26,15,95,17,1008,3
26,8087,2020-04-27,8,87,18,1012,2
27,8087,2020-04-28,15,69,13,1021,4
28,8087,2020-04-29,13,83,25,1021,3
29,8087,2020-04-30,15,89,35,1013,3
30,8087,2020-05-01,17,87,10,1006,3
31,8087,2020-05-02,19,65,17,1015,5
32,8087,2020-05-03,20,80,17,1009,4
33,8087,2020-05-04,18,69,18,1007,5
34,8087,2020-05-05,16,56,13,1013,4
35,8087,2020-05-06,11,81,16,1008,2
36,8087,2020-05-07,16,61,17,1010,4
37,8087,2020-05-08,14,77,14,1008,3
38,8087,2020-05-09,9,52,30,1014,3
39,8087,2020-05-10,14,56,23,1020,4
40,8087,2020-05-11,14,72,25,1013,3
41,8087,2020-05-12,14,57,21,1019,4
42,8087,2020-05-13,14,58,11,1026,4
43,8087,2020-05-14,16,71,14,1025,3
44,8087,2020-05-15,22,79,25,1016,6
45,8087,2020-05-16,21,82,12,1017,5
46,8087,2020-05-17,20,84,21,1016,5
47,8087,2020-05-18,15,80,26,1018,3
48,8087,2020-05-19,15,63,37,1021,4
49,8087,2020-05-20,13,65,29,1028,4
50,8087,2020-05-21,15,83,13,1028,3
51,8087,2020-05-22,18,90,14,1021,4
52,8087,2020-05-23,22,94,11,1016,4
53,8087,2020-05-24,15,85,22,1022,3
54,8087,2020-05-25,18,90,14,1022,4
55,8087,2020-05-26,20,89,9,1023,5
56,8087,2020-05-27,21,89,10,1023,4
57,8087,2020-05-28,20,93,20,1021,4
58,8087,2020-05-29,23,90,23,1016,5
59,8087,2020-05-30,24,75,11,1013,6
60,8087,2020-05-31,20,53,16,1018,5
