,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,30065,2020-04-01,16,54,17,1014,4
1,30065,2020-04-02,21,47,8,1018,5
2,30065,2020-04-03,26,41,8,1016,5
3,30065,2020-04-04,25,43,7,1015,6
4,30065,2020-04-05,26,46,4,1018,6
5,30065,2020-04-06,28,51,8,1018,6
6,30065,2020-04-07,26,60,12,1016,5
7,30065,2020-04-08,29,66,15,1009,5
8,30065,2020-04-09,25,49,20,1007,5
9,30065,2020-04-10,17,31,20,1015,4
10,30065,2020-04-11,23,34,10,1018,5
11,30065,2020-04-12,17,69,14,1013,3
12,30065,2020-04-13,20,61,21,1011,5
13,30065,2020-04-14,23,51,12,1017,5
14,30065,2020-04-15,18,37,16,1018,4
15,30065,2020-04-16,22,31,8,1024,5
16,30065,2020-04-17,23,41,12,1022,4
17,30065,2020-04-18,21,43,17,1015,5
18,30065,2020-04-19,14,68,7,1012,3
19,30065,2020-04-20,23,62,13,1006,5
20,30065,2020-04-21,23,49,16,1013,6
21,30065,2020-04-22,25,37,10,1018,5
22,30065,2020-04-23,19,83,18,1010,4
23,30065,2020-04-24,23,67,14,1009,4
24,30065,2020-04-25,26,57,15,1011,6
25,30065,2020-04-26,17,60,24,1016,4
26,30065,2020-04-27,22,46,13,1022,5
27,30065,2020-04-28,27,38,10,1020,6
28,30065,2020-04-29,21,65,20,1011,4
29,30065,2020-04-30,17,62,16,1011,3
30,30065,2020-05-01,23,48,15,1017,5
31,30065,2020-05-02,29,40,7,1021,6
32,30065,2020-05-03,30,40,14,1017,7
33,30065,2020-05-04,29,59,12,1013,6
34,30065,2020-05-05,30,62,17,1011,6
35,30065,2020-05-06,22,47,24,1014,5
36,30065,2020-05-07,20,40,13,1020,5
37,30065,2020-05-08,19,56,15,1015,4
38,30065,2020-05-09,19,38,13,1022,4
39,30065,2020-05-10,24,32,10,1022,5
40,30065,2020-05-11,19,38,15,1022,5
41,30065,2020-05-12,24,38,7,1024,5
42,30065,2020-05-13,27,51,9,1024,6
43,30065,2020-05-14,28,60,13,1023,6
44,30065,2020-05-15,27,60,12,1021,5
45,30065,2020-05-16,30,56,10,1018,7
46,30065,2020-05-17,33,50,7,1017,7
47,30065,2020-05-18,27,67,14,1010,5
48,30065,2020-05-19,25,60,12,1008,5
49,30065,2020-05-20,23,73,13,1011,5
50,30065,2020-05-21,27,63,7,1016,6
51,30065,2020-05-22,30,65,5,1018,5
52,30065,2020-05-23,32,63,8,1018,6
53,30065,2020-05-24,34,56,6,1017,7
54,30065,2020-05-25,30,66,14,1017,6
55,30065,2020-05-26,20,77,18,1017,5
56,30065,2020-05-27,22,82,13,1016,5
57,30065,2020-05-28,30,68,9,1016,6
58,30065,2020-05-29,32,55,4,1016,6
59,30065,2020-05-30,30,53,12,1016,7
60,30065,2020-05-31,29,51,8,1018,6
