,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,91979,2020-04-01,21,55,9,1009,5
1,91979,2020-04-02,18,70,9,1012,4
2,91979,2020-04-03,17,69,8,1012,4
3,91979,2020-04-04,16,74,10,1011,4
4,91979,2020-04-05,13,79,14,1011,3
5,91979,2020-04-06,12,81,21,1013,3
6,91979,2020-04-07,12,82,9,1016,3
7,91979,2020-04-08,11,78,15,1016,2
8,91979,2020-04-09,12,78,11,1018,3
9,91979,2020-04-10,10,91,10,1015,2
10,91979,2020-04-11,14,80,8,1014,4
11,91979,2020-04-12,12,84,10,1016,3
12,91979,2020-04-13,13,84,9,1017,4
13,91979,2020-04-14,20,49,12,1019,5
14,91979,2020-04-15,23,32,10,1016,6
15,91979,2020-04-16,21,47,8,1012,5
16,91979,2020-04-17,15,75,11,1013,3
17,91979,2020-04-18,13,79,12,1016,3
18,91979,2020-04-19,17,75,10,1015,4
19,91979,2020-04-20,17,75,13,1016,4
20,91979,2020-04-21,18,74,10,1017,5
21,91979,2020-04-22,26,48,8,1017,6
22,91979,2020-04-23,27,37,7,1013,7
23,91979,2020-04-24,31,36,10,1012,7
24,91979,2020-04-25,31,41,6,1013,7
25,91979,2020-04-26,29,38,7,1012,7
26,91979,2020-04-27,26,49,8,1013,6
27,91979,2020-04-28,30,45,3,1014,7
28,91979,2020-04-29,27,55,6,1013,7
29,91979,2020-04-30,25,57,8,1011,6
30,91979,2020-05-01,26,57,9,1011,6
31,91979,2020-05-02,25,52,9,1014,6
32,91979,2020-05-03,25,55,9,1014,6
33,91979,2020-05-04,27,49,5,1013,6
34,91979,2020-05-05,31,33,7,1013,7
35,91979,2020-05-06,33,28,6,1011,8
36,91979,2020-05-07,32,31,7,1010,7
37,91979,2020-05-08,30,36,7,1011,7
38,91979,2020-05-09,29,51,7,1012,7
39,91979,2020-05-10,25,65,8,1013,6
40,91979,2020-05-11,23,61,11,1013,6
41,91979,2020-05-12,21,70,16,1014,5
42,91979,2020-05-13,18,70,14,1014,5
43,91979,2020-05-14,21,65,10,1013,4
44,91979,2020-05-15,23,64,9,1010,6
45,91979,2020-05-16,24,66,7,1009,6
46,91979,2020-05-17,23,64,9,1011,6
47,91979,2020-05-18,21,75,15,1012,4
48,91979,2020-05-19,16,64,20,1014,5
49,91979,2020-05-20,22,55,9,1015,5
50,91979,2020-05-21,26,46,7,1012,6
51,91979,2020-05-22,23,55,10,1010,6
52,91979,2020-05-23,21,63,8,1011,5
53,91979,2020-05-24,27,57,7,1011,6
54,91979,2020-05-25,30,44,6,1011,7
55,91979,2020-05-26,31,36,7,1011,7
56,91979,2020-05-27,32,39,8,1012,7
57,91979,2020-05-28,29,50,7,1013,7
58,91979,2020-05-29,27,64,9,1013,6
59,91979,2020-05-30,24,57,10,1012,6
60,91979,2020-05-31,24,56,8,1011,6
