,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,2222,2020-04-01,5,74,19,1009,1
1,2222,2020-04-02,7,82,25,1000,2
2,2222,2020-04-03,7,88,37,1002,2
3,2222,2020-04-04,6,81,21,1016,2
4,2222,2020-04-05,12,73,7,1017,2
5,2222,2020-04-06,14,50,14,1014,4
6,2222,2020-04-07,14,45,10,1010,4
7,2222,2020-04-08,8,66,10,1002,2
8,2222,2020-04-09,11,71,24,992,2
9,2222,2020-04-10,9,55,27,990,2
10,2222,2020-04-11,10,45,23,1009,3
11,2222,2020-04-12,13,53,15,1022,3
12,2222,2020-04-13,15,83,32,1010,3
13,2222,2020-04-14,13,48,15,1015,3
14,2222,2020-04-15,11,44,12,1012,2
15,2222,2020-04-16,8,48,15,1015,2
16,2222,2020-04-17,10,42,20,1020,2
17,2222,2020-04-18,4,89,14,1008,1
18,2222,2020-04-19,14,57,19,1008,4
19,2222,2020-04-20,8,57,13,1005,2
20,2222,2020-04-21,12,59,22,1001,2
21,2222,2020-04-22,8,41,28,1006,3
22,2222,2020-04-23,13,38,17,1016,3
23,2222,2020-04-24,6,82,14,1010,2
24,2222,2020-04-25,11,65,9,1017,2
25,2222,2020-04-26,11,68,21,1016,2
26,2222,2020-04-27,6,90,33,1010,2
27,2222,2020-04-28,7,71,15,1019,2
28,2222,2020-04-29,9,68,13,1026,2
29,2222,2020-04-30,12,73,16,1025,2
30,2222,2020-05-01,18,85,16,1007,3
31,2222,2020-05-02,18,52,18,1010,4
32,2222,2020-05-03,21,63,14,1007,4
33,2222,2020-05-04,17,52,18,1003,5
34,2222,2020-05-05,14,47,17,1009,4
35,2222,2020-05-06,12,61,10,1011,3
36,2222,2020-05-07,15,55,9,1006,3
37,2222,2020-05-08,14,57,19,1007,3
38,2222,2020-05-09,8,55,30,1003,2
39,2222,2020-05-10,14,48,22,1014,4
40,2222,2020-05-11,16,67,15,1010,3
41,2222,2020-05-12,13,47,22,1012,4
42,2222,2020-05-13,14,38,18,1022,4
43,2222,2020-05-14,17,43,15,1024,3
44,2222,2020-05-15,23,77,21,1012,4
45,2222,2020-05-16,19,68,15,1017,5
46,2222,2020-05-17,15,76,14,1020,3
47,2222,2020-05-18,13,73,9,1023,3
48,2222,2020-05-19,12,62,20,1026,3
49,2222,2020-05-20,15,51,11,1031,4
50,2222,2020-05-21,21,45,14,1027,5
51,2222,2020-05-22,25,61,19,1019,6
52,2222,2020-05-23,16,77,19,1019,3
53,2222,2020-05-24,12,68,15,1026,3
54,2222,2020-05-25,19,81,10,1024,4
55,2222,2020-05-26,25,78,9,1023,6
56,2222,2020-05-27,28,67,15,1023,6
57,2222,2020-05-28,25,79,17,1022,5
58,2222,2020-05-29,27,77,23,1016,5
59,2222,2020-05-30,26,61,15,1010,5
60,2222,2020-05-31,19,42,20,1015,5
