,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,10211,2020-04-01,11,55,17,1009,3
1,10211,2020-04-02,12,53,28,1007,2
2,10211,2020-04-03,11,70,26,1006,3
3,10211,2020-04-04,14,66,14,1016,3
4,10211,2020-04-05,14,72,9,1018,3
5,10211,2020-04-06,18,43,11,1017,5
6,10211,2020-04-07,17,43,10,1012,4
7,10211,2020-04-08,18,70,11,1001,4
8,10211,2020-04-09,16,60,26,994,3
9,10211,2020-04-10,10,46,32,997,2
10,10211,2020-04-11,12,39,21,1014,3
11,10211,2020-04-12,18,52,15,1020,4
12,10211,2020-04-13,21,76,40,1007,4
13,10211,2020-04-14,14,45,15,1017,4
14,10211,2020-04-15,12,36,18,1015,3
15,10211,2020-04-16,9,36,23,1019,2
16,10211,2020-04-17,10,45,14,1022,2
17,10211,2020-04-18,9,72,15,1008,2
18,10211,2020-04-19,16,48,18,1011,4
19,10211,2020-04-20,14,48,13,1005,3
20,10211,2020-04-21,15,55,25,1002,3
21,10211,2020-04-22,11,32,25,1012,3
22,10211,2020-04-23,10,47,10,1017,2
23,10211,2020-04-24,8,85,15,1008,2
24,10211,2020-04-25,16,60,10,1017,4
25,10211,2020-04-26,10,78,21,1011,2
26,10211,2020-04-27,9,76,17,1012,2
27,10211,2020-04-28,16,53,11,1020,4
28,10211,2020-04-29,12,68,18,1022,3
29,10211,2020-04-30,15,84,38,1015,3
30,10211,2020-05-01,15,82,13,1006,3
31,10211,2020-05-02,19,54,17,1013,5
32,10211,2020-05-03,23,62,16,1008,5
33,10211,2020-05-04,17,52,24,1006,5
34,10211,2020-05-05,15,44,16,1012,4
35,10211,2020-05-06,12,66,15,1009,3
36,10211,2020-05-07,16,51,16,1008,4
37,10211,2020-05-08,13,61,13,1008,3
38,10211,2020-05-09,9,46,37,1011,2
39,10211,2020-05-10,15,48,26,1018,4
40,10211,2020-05-11,15,63,25,1011,3
41,10211,2020-05-12,14,45,25,1017,4
42,10211,2020-05-13,15,41,14,1026,4
43,10211,2020-05-14,15,55,15,1025,4
44,10211,2020-05-15,24,71,25,1014,5
45,10211,2020-05-16,23,64,13,1017,4
46,10211,2020-05-17,17,79,22,1017,4
47,10211,2020-05-18,17,62,22,1021,5
48,10211,2020-05-19,17,50,31,1023,5
49,10211,2020-05-20,15,51,24,1030,3
50,10211,2020-05-21,16,65,12,1028,5
51,10211,2020-05-22,19,81,12,1021,5
52,10211,2020-05-23,18,87,14,1017,4
53,10211,2020-05-24,18,66,19,1024,5
54,10211,2020-05-25,19,80,11,1023,4
55,10211,2020-05-26,21,82,10,1023,5
56,10211,2020-05-27,21,81,14,1023,5
57,10211,2020-05-28,19,91,19,1022,4
58,10211,2020-05-29,22,88,23,1016,5
59,10211,2020-05-30,26,61,18,1012,6
60,10211,2020-05-31,20,44,23,1018,5
