,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,18341,2020-04-01,9,76,11,1010,2
1,18341,2020-04-02,7,67,22,1009,2
2,18341,2020-04-03,10,79,21,1008,2
3,18341,2020-04-04,14,81,6,1016,3
4,18341,2020-04-05,14,81,4,1017,3
5,18341,2020-04-06,14,59,9,1018,4
6,18341,2020-04-07,15,65,6,1011,4
7,18341,2020-04-08,17,80,8,1001,4
8,18341,2020-04-09,12,78,15,994,2
9,18341,2020-04-10,5,67,21,998,1
10,18341,2020-04-11,9,56,13,1014,3
11,18341,2020-04-12,17,66,8,1019,4
12,18341,2020-04-13,16,90,24,1005,4
13,18341,2020-04-14,11,62,10,1018,2
14,18341,2020-04-15,8,57,10,1015,3
15,18341,2020-04-16,5,61,13,1020,1
16,18341,2020-04-17,7,70,8,1021,1
17,18341,2020-04-18,7,86,10,1009,1
18,18341,2020-04-19,12,71,13,1011,3
19,18341,2020-04-20,12,65,9,1005,2
20,18341,2020-04-21,10,74,14,1002,2
21,18341,2020-04-22,8,49,16,1013,2
22,18341,2020-04-23,11,62,6,1016,2
23,18341,2020-04-24,5,97,9,1009,1
24,18341,2020-04-25,15,79,6,1017,3
25,18341,2020-04-26,6,92,14,1011,2
26,18341,2020-04-27,4,95,11,1014,1
27,18341,2020-04-28,15,71,7,1020,4
28,18341,2020-04-29,12,85,13,1021,2
29,18341,2020-04-30,14,94,24,1012,3
30,18341,2020-05-01,15,90,8,1006,3
31,18341,2020-05-02,19,66,12,1014,5
32,18341,2020-05-03,22,75,10,1008,5
33,18341,2020-05-04,14,70,14,1008,3
34,18341,2020-05-05,13,57,10,1014,3
35,18341,2020-05-06,9,80,9,1010,2
36,18341,2020-05-07,15,67,11,1009,4
37,18341,2020-05-08,10,89,7,1008,2
38,18341,2020-05-09,6,58,20,1013,1
39,18341,2020-05-10,13,63,14,1018,3
40,18341,2020-05-11,10,85,13,1012,2
41,18341,2020-05-12,11,57,14,1018,3
42,18341,2020-05-13,14,56,8,1026,4
43,18341,2020-05-14,17,69,8,1024,3
44,18341,2020-05-15,23,86,16,1013,5
45,18341,2020-05-16,23,74,5,1017,4
46,18341,2020-05-17,21,84,8,1015,4
47,18341,2020-05-18,19,68,12,1020,4
48,18341,2020-05-19,18,60,15,1023,4
49,18341,2020-05-20,17,53,11,1029,3
50,18341,2020-05-21,19,65,6,1028,5
51,18341,2020-05-22,22,86,4,1021,4
52,18341,2020-05-23,18,97,7,1017,4
53,18341,2020-05-24,20,69,9,1023,5
54,18341,2020-05-25,22,83,5,1023,4
55,18341,2020-05-26,26,83,6,1022,5
56,18341,2020-05-27,25,84,7,1023,5
57,18341,2020-05-28,21,94,9,1020,4
58,18341,2020-05-29,23,94,10,1014,5
59,18341,2020-05-30,24,73,9,1013,6
60,18341,2020-05-31,17,56,14,1019,4
