,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,48359,2020-04-01,8,74,10,1017,2
1,48359,2020-04-02,13,63,8,1020,3
2,48359,2020-04-03,15,53,9,1019,4
3,48359,2020-04-04,15,63,6,1017,3
4,48359,2020-04-05,15,53,10,1021,2
5,48359,2020-04-06,14,29,6,1020,3
6,48359,2020-04-07,15,68,7,1008,3
7,48359,2020-04-08,20,65,11,1003,5
8,48359,2020-04-09,8,52,27,1001,2
9,48359,2020-04-10,8,49,25,1011,2
10,48359,2020-04-11,13,46,13,1014,3
11,48359,2020-04-12,14,71,16,1008,3
12,48359,2020-04-13,12,70,23,1002,2
13,48359,2020-04-14,6,36,19,1019,1
14,48359,2020-04-15,5,46,14,1017,1
15,48359,2020-04-16,6,36,17,1023,1
16,48359,2020-04-17,2,68,8,1019,1
17,48359,2020-04-18,11,65,16,1013,2
18,48359,2020-04-19,12,62,19,1008,2
19,48359,2020-04-20,13,44,15,1007,2
20,48359,2020-04-21,6,48,27,1007,1
21,48359,2020-04-22,9,43,10,1017,2
22,48359,2020-04-23,8,85,15,1011,2
23,48359,2020-04-24,14,74,9,1011,2
24,48359,2020-04-25,14,53,13,1015,3
25,48359,2020-04-26,14,47,24,1015,3
26,48359,2020-04-27,16,51,10,1020,3
27,48359,2020-04-28,19,71,14,1013,4
28,48359,2020-04-29,17,78,21,1001,4
29,48359,2020-04-30,15,71,14,1001,3
30,48359,2020-05-01,18,57,12,1013,4
31,48359,2020-05-02,20,62,16,1012,4
32,48359,2020-05-03,21,52,18,1010,5
33,48359,2020-05-04,14,51,14,1018,4
34,48359,2020-05-05,11,39,15,1017,2
35,48359,2020-05-06,15,37,14,1015,4
36,48359,2020-05-07,17,42,18,1012,3
37,48359,2020-05-08,7,38,16,1014,2
38,48359,2020-05-09,10,37,21,1019,2
39,48359,2020-05-10,13,61,17,1014,3
40,48359,2020-05-11,7,64,17,1019,1
41,48359,2020-05-12,14,45,14,1023,3
42,48359,2020-05-13,15,36,8,1027,4
43,48359,2020-05-14,15,82,10,1016,3
44,48359,2020-05-15,24,70,15,1011,5
45,48359,2020-05-16,19,64,13,1014,4
46,48359,2020-05-17,18,79,19,1011,4
47,48359,2020-05-18,15,95,21,1011,4
48,48359,2020-05-19,21,70,23,1017,4
49,48359,2020-05-20,17,48,16,1024,5
50,48359,2020-05-21,23,55,10,1023,4
51,48359,2020-05-22,19,79,7,1018,4
52,48359,2020-05-23,25,68,8,1016,5
53,48359,2020-05-24,29,70,14,1014,5
54,48359,2020-05-25,30,64,10,1016,6
55,48359,2020-05-26,32,60,9,1017,7
56,48359,2020-05-27,29,60,11,1016,6
57,48359,2020-05-28,26,70,14,1012,5
58,48359,2020-05-29,21,70,13,1012,4
59,48359,2020-05-30,20,56,17,1019,5
60,48359,2020-05-31,20,38,10,1026,5
