,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,85337,2020-04-01,29,22,13,1008,6
1,85337,2020-04-02,27,24,23,1009,6
2,85337,2020-04-03,28,27,11,1009,6
3,85337,2020-04-04,28,26,15,1008,6
4,85337,2020-04-05,26,28,17,1008,6
5,85337,2020-04-06,24,38,20,1011,5
6,85337,2020-04-07,27,28,18,1015,6
7,85337,2020-04-08,22,40,19,1014,5
8,85337,2020-04-09,20,40,6,1017,5
9,85337,2020-04-10,22,29,10,1013,5
10,85337,2020-04-11,19,52,12,1012,4
11,85337,2020-04-12,24,41,21,1013,5
12,85337,2020-04-13,24,45,19,1013,6
13,85337,2020-04-14,25,30,9,1016,6
14,85337,2020-04-15,26,14,5,1015,6
15,85337,2020-04-16,28,12,12,1011,6
16,85337,2020-04-17,26,19,22,1010,5
17,85337,2020-04-18,24,36,20,1012,5
18,85337,2020-04-19,26,29,13,1013,6
19,85337,2020-04-20,27,23,13,1012,6
20,85337,2020-04-21,27,29,17,1013,6
21,85337,2020-04-22,31,22,12,1014,7
22,85337,2020-04-23,34,17,9,1012,7
23,85337,2020-04-24,35,15,10,1010,8
24,85337,2020-04-25,35,13,7,1011,7
25,85337,2020-04-26,37,12,8,1010,8
26,85337,2020-04-27,38,12,16,1010,8
27,85337,2020-04-28,36,17,8,1012,8
28,85337,2020-04-29,38,15,9,1011,8
29,85337,2020-04-30,38,13,12,1009,7
30,85337,2020-05-01,38,10,16,1008,8
31,85337,2020-05-02,35,19,16,1011,7
32,85337,2020-05-03,35,18,15,1011,8
33,85337,2020-05-04,35,15,11,1011,7
34,85337,2020-05-05,38,10,6,1010,8
35,85337,2020-05-06,40,8,9,1010,8
36,85337,2020-05-07,40,9,10,1008,8
37,85337,2020-05-08,38,18,14,1009,8
38,85337,2020-05-09,36,27,10,1011,8
39,85337,2020-05-10,36,26,14,1010,8
40,85337,2020-05-11,36,16,18,1009,8
41,85337,2020-05-12,34,20,19,1010,7
42,85337,2020-05-13,30,30,17,1010,6
43,85337,2020-05-14,31,27,12,1010,6
44,85337,2020-05-15,33,22,11,1008,7
45,85337,2020-05-16,35,20,13,1007,7
46,85337,2020-05-17,35,25,13,1009,8
47,85337,2020-05-18,35,21,21,1009,8
48,85337,2020-05-19,29,27,20,1009,6
49,85337,2020-05-20,28,16,8,1012,6
50,85337,2020-05-21,31,12,6,1010,7
51,85337,2020-05-22,34,12,16,1008,7
52,85337,2020-05-23,32,17,17,1007,7
53,85337,2020-05-24,33,19,17,1008,7
54,85337,2020-05-25,34,13,10,1007,7
55,85337,2020-05-26,37,11,7,1008,8
56,85337,2020-05-27,40,11,15,1009,8
57,85337,2020-05-28,40,14,14,1010,8
58,85337,2020-05-29,42,14,11,1010,9
59,85337,2020-05-30,41,17,15,1008,8
60,85337,2020-05-31,39,13,16,1008,8
