,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,1748,2020-04-01,6,72,13,1009,2
1,1748,2020-04-02,7,84,20,1001,2
2,1748,2020-04-03,8,90,26,1003,2
3,1748,2020-04-04,8,83,14,1016,2
4,1748,2020-04-05,12,77,7,1017,2
5,1748,2020-04-06,15,57,12,1015,4
6,1748,2020-04-07,15,51,12,1010,4
7,1748,2020-04-08,12,78,8,1002,2
8,1748,2020-04-09,10,82,18,993,2
9,1748,2020-04-10,9,63,23,991,2
10,1748,2020-04-11,9,55,19,1009,3
11,1748,2020-04-12,14,59,12,1022,3
12,1748,2020-04-13,16,88,29,1010,3
13,1748,2020-04-14,12,61,11,1016,3
14,1748,2020-04-15,10,50,12,1013,2
15,1748,2020-04-16,8,56,14,1016,2
16,1748,2020-04-17,9,51,15,1021,3
17,1748,2020-04-18,4,96,11,1008,1
18,1748,2020-04-19,15,64,17,1009,4
19,1748,2020-04-20,10,64,10,1005,2
20,1748,2020-04-21,11,76,18,1001,2
21,1748,2020-04-22,7,47,23,1007,3
22,1748,2020-04-23,13,47,12,1016,3
23,1748,2020-04-24,6,88,11,1009,2
24,1748,2020-04-25,20,67,6,1017,3
25,1748,2020-04-26,11,73,17,1016,2
26,1748,2020-04-27,7,93,23,1010,2
27,1748,2020-04-28,10,80,12,1019,2
28,1748,2020-04-29,15,70,10,1026,4
29,1748,2020-04-30,13,79,17,1023,2
30,1748,2020-05-01,18,89,14,1006,4
31,1748,2020-05-02,19,63,16,1011,5
32,1748,2020-05-03,22,73,11,1007,4
33,1748,2020-05-04,18,63,16,1003,4
34,1748,2020-05-05,15,53,14,1010,4
35,1748,2020-05-06,15,67,7,1011,3
36,1748,2020-05-07,16,66,9,1006,3
37,1748,2020-05-08,14,70,13,1007,3
38,1748,2020-05-09,7,60,24,1004,2
39,1748,2020-05-10,14,54,19,1015,4
40,1748,2020-05-11,16,79,14,1010,3
41,1748,2020-05-12,13,56,18,1013,4
42,1748,2020-05-13,14,49,16,1023,4
43,1748,2020-05-14,17,51,11,1024,4
44,1748,2020-05-15,25,83,17,1012,5
45,1748,2020-05-16,23,73,13,1017,5
46,1748,2020-05-17,16,84,11,1019,3
47,1748,2020-05-18,16,79,7,1022,3
48,1748,2020-05-19,16,58,16,1026,4
49,1748,2020-05-20,19,56,9,1031,5
50,1748,2020-05-21,22,53,10,1028,5
51,1748,2020-05-22,25,68,16,1020,6
52,1748,2020-05-23,18,89,14,1019,3
53,1748,2020-05-24,18,67,12,1026,5
54,1748,2020-05-25,23,81,8,1024,4
55,1748,2020-05-26,27,80,8,1023,6
56,1748,2020-05-27,29,73,12,1023,6
57,1748,2020-05-28,25,82,15,1022,5
58,1748,2020-05-29,26,82,20,1016,5
59,1748,2020-05-30,27,67,13,1010,5
60,1748,2020-05-31,19,50,15,1016,5
