,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,43085,2020-04-01,10,74,14,1015,2
1,43085,2020-04-02,14,64,10,1020,4
2,43085,2020-04-03,17,52,9,1018,4
3,43085,2020-04-04,19,54,5,1017,4
4,43085,2020-04-05,15,75,10,1019,3
5,43085,2020-04-06,18,56,7,1019,3
6,43085,2020-04-07,23,75,13,1009,4
7,43085,2020-04-08,21,72,10,1003,4
8,43085,2020-04-09,11,55,25,1004,2
9,43085,2020-04-10,8,51,23,1013,2
10,43085,2020-04-11,14,54,10,1016,2
11,43085,2020-04-12,14,69,16,1009,3
12,43085,2020-04-13,14,73,23,1005,3
13,43085,2020-04-14,8,42,13,1022,2
14,43085,2020-04-15,10,50,17,1019,2
15,43085,2020-04-16,9,40,14,1026,3
16,43085,2020-04-17,9,67,16,1018,2
17,43085,2020-04-18,11,62,15,1016,3
18,43085,2020-04-19,14,70,14,1011,2
19,43085,2020-04-20,17,56,11,1007,4
20,43085,2020-04-21,9,48,23,1010,3
21,43085,2020-04-22,12,48,9,1017,2
22,43085,2020-04-23,14,86,11,1008,3
23,43085,2020-04-24,18,76,12,1008,3
24,43085,2020-04-25,20,71,13,1011,4
25,43085,2020-04-26,11,82,20,1009,3
26,43085,2020-04-27,16,59,10,1021,3
27,43085,2020-04-28,22,70,16,1014,4
28,43085,2020-04-29,16,77,22,1004,4
29,43085,2020-04-30,12,78,18,1004,3
30,43085,2020-05-01,13,85,15,1014,3
31,43085,2020-05-02,22,84,17,1015,4
32,43085,2020-05-03,19,85,14,1011,4
33,43085,2020-05-04,14,76,13,1017,3
34,43085,2020-05-05,6,76,19,1013,2
35,43085,2020-05-06,11,73,18,1014,2
36,43085,2020-05-07,16,65,16,1015,3
37,43085,2020-05-08,9,84,16,1012,2
38,43085,2020-05-09,9,60,17,1022,1
39,43085,2020-05-10,12,77,20,1018,2
40,43085,2020-05-11,7,79,20,1020,2
41,43085,2020-05-12,12,69,12,1024,3
42,43085,2020-05-13,16,73,8,1026,4
43,43085,2020-05-14,22,88,19,1019,4
44,43085,2020-05-15,20,88,21,1014,4
45,43085,2020-05-16,19,96,12,1014,4
46,43085,2020-05-17,24,86,20,1012,5
47,43085,2020-05-18,19,95,18,1009,4
48,43085,2020-05-19,16,95,31,1012,3
49,43085,2020-05-20,9,91,22,1021,2
50,43085,2020-05-21,14,95,19,1020,3
51,43085,2020-05-22,22,87,8,1017,4
52,43085,2020-05-23,24,83,6,1016,5
53,43085,2020-05-24,27,85,9,1016,6
54,43085,2020-05-25,27,82,8,1017,5
55,43085,2020-05-26,27,80,12,1017,6
56,43085,2020-05-27,24,83,14,1017,6
57,43085,2020-05-28,26,84,14,1013,5
58,43085,2020-05-29,23,87,16,1013,5
59,43085,2020-05-30,19,78,12,1018,4
60,43085,2020-05-31,17,78,13,1024,4
