,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,78739,2020-04-01,23,76,13,1015,5
1,78739,2020-04-02,21,94,14,1012,4
2,78739,2020-04-03,26,90,13,1012,5
3,78739,2020-04-04,11,91,18,1017,2
4,78739,2020-04-05,22,87,9,1017,4
5,78739,2020-04-06,25,88,9,1015,5
6,78739,2020-04-07,29,85,13,1014,6
7,78739,2020-04-08,32,80,17,1011,6
8,78739,2020-04-09,32,84,12,1011,6
9,78739,2020-04-10,21,88,16,1015,4
10,78739,2020-04-11,21,93,14,1010,4
11,78739,2020-04-12,25,68,23,1003,6
12,78739,2020-04-13,16,61,25,1018,4
13,78739,2020-04-14,16,70,21,1020,4
14,78739,2020-04-15,19,67,12,1021,4
15,78739,2020-04-16,22,74,15,1019,5
16,78739,2020-04-17,23,90,15,1016,5
17,78739,2020-04-18,23,78,15,1015,4
18,78739,2020-04-19,31,70,14,1007,5
19,78739,2020-04-20,31,54,10,1009,6
20,78739,2020-04-21,29,80,16,1012,5
21,78739,2020-04-22,28,87,20,1007,5
22,78739,2020-04-23,29,56,16,1008,6
23,78739,2020-04-24,33,60,21,1008,7
24,78739,2020-04-25,25,54,18,1016,6
25,78739,2020-04-26,27,60,11,1021,6
26,78739,2020-04-27,28,75,23,1017,6
27,78739,2020-04-28,31,80,24,1011,6
28,78739,2020-04-29,26,63,22,1014,6
29,78739,2020-04-30,29,49,7,1018,6
30,78739,2020-05-01,29,63,20,1015,6
31,78739,2020-05-02,31,79,23,1015,7
32,78739,2020-05-03,32,74,22,1013,7
33,78739,2020-05-04,32,74,23,1011,7
34,78739,2020-05-05,27,73,20,1013,6
35,78739,2020-05-06,28,52,18,1020,6
36,78739,2020-05-07,25,73,20,1017,5
37,78739,2020-05-08,26,67,33,1014,5
38,78739,2020-05-09,25,59,18,1020,4
39,78739,2020-05-10,26,60,12,1021,6
40,78739,2020-05-11,26,72,16,1020,5
41,78739,2020-05-12,24,89,18,1015,5
42,78739,2020-05-13,29,84,19,1013,6
43,78739,2020-05-14,32,81,18,1012,6
44,78739,2020-05-15,29,84,19,1010,6
45,78739,2020-05-16,25,92,15,1008,5
46,78739,2020-05-17,26,80,11,1011,5
47,78739,2020-05-18,33,61,12,1013,7
48,78739,2020-05-19,35,66,17,1009,7
49,78739,2020-05-20,35,73,17,1008,7
50,78739,2020-05-21,30,81,19,1008,6
51,78739,2020-05-22,32,77,21,1010,6
52,78739,2020-05-23,31,77,22,1010,6
53,78739,2020-05-24,31,79,20,1008,6
54,78739,2020-05-25,28,88,14,1007,5
55,78739,2020-05-26,28,69,9,1012,5
56,78739,2020-05-27,32,66,15,1011,7
57,78739,2020-05-28,28,85,9,1013,5
58,78739,2020-05-29,29,70,16,1018,7
59,78739,2020-05-30,29,62,15,1018,7
60,78739,2020-05-31,24,88,10,1018,5
