,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,48308,2020-04-01,8,75,9,1017,2
1,48308,2020-04-02,12,67,8,1020,3
2,48308,2020-04-03,14,57,10,1019,3
3,48308,2020-04-04,15,65,6,1017,3
4,48308,2020-04-05,14,56,11,1021,2
5,48308,2020-04-06,14,31,7,1020,3
6,48308,2020-04-07,13,69,7,1009,2
7,48308,2020-04-08,20,65,12,1003,5
8,48308,2020-04-09,9,51,26,1001,2
9,48308,2020-04-10,8,46,24,1010,3
10,48308,2020-04-11,14,44,13,1014,3
11,48308,2020-04-12,14,71,15,1008,3
12,48308,2020-04-13,12,68,22,1002,2
13,48308,2020-04-14,6,34,19,1019,1
14,48308,2020-04-15,6,45,14,1017,1
15,48308,2020-04-16,7,34,17,1023,1
16,48308,2020-04-17,3,66,8,1019,1
17,48308,2020-04-18,11,63,16,1013,3
18,48308,2020-04-19,12,63,19,1008,2
19,48308,2020-04-20,13,44,14,1007,2
20,48308,2020-04-21,6,47,27,1007,1
21,48308,2020-04-22,10,41,9,1017,2
22,48308,2020-04-23,8,86,15,1011,2
23,48308,2020-04-24,14,74,9,1011,2
24,48308,2020-04-25,14,56,13,1015,3
25,48308,2020-04-26,14,50,24,1015,3
26,48308,2020-04-27,16,51,9,1020,3
27,48308,2020-04-28,17,74,15,1013,3
28,48308,2020-04-29,17,79,21,1002,4
29,48308,2020-04-30,15,70,15,1002,3
30,48308,2020-05-01,17,59,13,1013,3
31,48308,2020-05-02,19,62,15,1012,4
32,48308,2020-05-03,22,50,18,1010,5
33,48308,2020-05-04,13,53,15,1018,3
34,48308,2020-05-05,11,43,15,1017,3
35,48308,2020-05-06,14,41,14,1015,3
36,48308,2020-05-07,17,42,14,1012,3
37,48308,2020-05-08,8,39,15,1014,2
38,48308,2020-05-09,11,36,20,1019,2
39,48308,2020-05-10,12,60,16,1014,3
40,48308,2020-05-11,7,64,16,1018,1
41,48308,2020-05-12,14,44,13,1023,3
42,48308,2020-05-13,13,39,9,1027,4
43,48308,2020-05-14,14,83,10,1016,3
44,48308,2020-05-15,24,70,15,1011,5
45,48308,2020-05-16,17,68,14,1014,4
46,48308,2020-05-17,18,79,19,1011,4
47,48308,2020-05-18,15,95,23,1011,3
48,48308,2020-05-19,20,72,23,1017,4
49,48308,2020-05-20,17,49,16,1024,5
50,48308,2020-05-21,21,58,10,1023,5
51,48308,2020-05-22,18,81,6,1018,4
52,48308,2020-05-23,24,70,8,1017,6
53,48308,2020-05-24,29,68,14,1014,6
54,48308,2020-05-25,30,64,10,1016,7
55,48308,2020-05-26,31,60,9,1017,7
56,48308,2020-05-27,29,61,11,1016,6
57,48308,2020-05-28,26,69,14,1012,5
58,48308,2020-05-29,22,67,13,1012,4
59,48308,2020-05-30,20,54,16,1019,5
60,48308,2020-05-31,20,41,9,1026,5
