,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,76127,2020-04-01,20,79,17,1015,5
1,76127,2020-04-02,21,89,26,1011,4
2,76127,2020-04-03,19,90,20,1014,4
3,76127,2020-04-04,12,79,12,1019,2
4,76127,2020-04-05,18,88,8,1018,3
5,76127,2020-04-06,21,91,14,1015,4
6,76127,2020-04-07,29,79,21,1012,6
7,76127,2020-04-08,32,67,18,1009,7
8,76127,2020-04-09,23,73,15,1012,5
9,76127,2020-04-10,20,70,20,1017,5
10,76127,2020-04-11,19,89,19,1010,4
11,76127,2020-04-12,26,72,29,1001,5
12,76127,2020-04-13,13,57,23,1021,3
13,76127,2020-04-14,13,62,18,1024,2
14,76127,2020-04-15,17,68,9,1023,4
15,76127,2020-04-16,20,73,22,1018,4
16,76127,2020-04-17,18,82,21,1018,4
17,76127,2020-04-18,20,76,12,1017,3
18,76127,2020-04-19,28,82,18,1006,5
19,76127,2020-04-20,25,81,10,1010,4
20,76127,2020-04-21,26,86,16,1013,5
21,76127,2020-04-22,28,79,26,1006,5
22,76127,2020-04-23,27,62,13,1008,6
23,76127,2020-04-24,28,61,25,1006,6
24,76127,2020-04-25,23,56,18,1018,5
25,76127,2020-04-26,25,63,11,1021,6
26,76127,2020-04-27,25,70,27,1016,6
27,76127,2020-04-28,28,83,27,1010,5
28,76127,2020-04-29,23,60,24,1016,6
29,76127,2020-04-30,27,55,9,1018,6
30,76127,2020-05-01,29,52,26,1013,5
31,76127,2020-05-02,31,68,28,1012,7
32,76127,2020-05-03,33,69,24,1011,7
33,76127,2020-05-04,33,65,25,1008,6
34,76127,2020-05-05,26,54,24,1016,6
35,76127,2020-05-06,31,40,8,1022,7
36,76127,2020-05-07,27,55,21,1016,6
37,76127,2020-05-08,21,57,32,1015,6
38,76127,2020-05-09,24,52,13,1023,5
39,76127,2020-05-10,26,51,9,1023,6
40,76127,2020-05-11,25,53,16,1021,6
41,76127,2020-05-12,24,79,23,1015,5
42,76127,2020-05-13,29,77,20,1013,5
43,76127,2020-05-14,31,72,22,1011,6
44,76127,2020-05-15,28,75,21,1010,6
45,76127,2020-05-16,30,74,19,1009,6
46,76127,2020-05-17,24,75,12,1012,5
47,76127,2020-05-18,33,54,8,1012,7
48,76127,2020-05-19,35,64,14,1009,7
49,76127,2020-05-20,26,72,16,1009,5
50,76127,2020-05-21,31,75,15,1009,6
51,76127,2020-05-22,31,75,21,1009,6
52,76127,2020-05-23,30,72,20,1010,6
53,76127,2020-05-24,30,73,20,1009,6
54,76127,2020-05-25,25,77,14,1008,5
55,76127,2020-05-26,25,67,10,1012,5
56,76127,2020-05-27,28,55,9,1012,6
57,76127,2020-05-28,29,64,13,1014,5
58,76127,2020-05-29,30,56,15,1019,7
59,76127,2020-05-30,31,49,11,1020,7
60,76127,2020-05-31,30,50,11,1020,7
