,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,30398,2020-04-01,17,52,18,1014,4
1,30398,2020-04-02,22,50,7,1018,5
2,30398,2020-04-03,26,44,6,1016,5
3,30398,2020-04-04,24,49,7,1015,6
4,30398,2020-04-05,26,55,6,1018,6
5,30398,2020-04-06,27,62,8,1018,5
6,30398,2020-04-07,27,71,12,1016,5
7,30398,2020-04-08,28,76,14,1010,5
8,30398,2020-04-09,26,54,19,1007,6
9,30398,2020-04-10,17,31,18,1015,4
10,30398,2020-04-11,22,39,9,1018,5
11,30398,2020-04-12,19,73,14,1013,3
12,30398,2020-04-13,22,64,19,1012,5
13,30398,2020-04-14,23,53,10,1016,4
14,30398,2020-04-15,18,36,15,1017,4
15,30398,2020-04-16,22,34,10,1024,5
16,30398,2020-04-17,22,50,11,1022,4
17,30398,2020-04-18,22,50,15,1015,5
18,30398,2020-04-19,15,77,6,1012,3
19,30398,2020-04-20,23,67,12,1006,4
20,30398,2020-04-21,24,53,15,1014,6
21,30398,2020-04-22,22,46,8,1018,4
22,30398,2020-04-23,18,90,18,1010,4
23,30398,2020-04-24,24,71,12,1009,5
24,30398,2020-04-25,27,63,14,1011,6
25,30398,2020-04-26,20,57,22,1016,5
26,30398,2020-04-27,23,47,12,1022,5
27,30398,2020-04-28,25,48,9,1021,6
28,30398,2020-04-29,22,75,18,1012,4
29,30398,2020-04-30,18,67,15,1011,4
30,30398,2020-05-01,24,53,13,1017,5
31,30398,2020-05-02,28,49,7,1021,6
32,30398,2020-05-03,29,51,13,1017,6
33,30398,2020-05-04,28,65,11,1013,6
34,30398,2020-05-05,30,67,16,1011,6
35,30398,2020-05-06,22,47,21,1014,5
36,30398,2020-05-07,21,42,12,1020,5
37,30398,2020-05-08,18,64,13,1015,4
38,30398,2020-05-09,21,40,10,1022,5
39,30398,2020-05-10,23,37,9,1022,5
40,30398,2020-05-11,20,39,14,1022,5
41,30398,2020-05-12,25,44,6,1024,5
42,30398,2020-05-13,27,58,9,1024,6
43,30398,2020-05-14,28,65,13,1023,6
44,30398,2020-05-15,27,67,10,1020,6
45,30398,2020-05-16,29,65,8,1018,6
46,30398,2020-05-17,32,58,7,1016,7
47,30398,2020-05-18,27,75,14,1010,5
48,30398,2020-05-19,24,67,11,1008,5
49,30398,2020-05-20,24,78,10,1011,5
50,30398,2020-05-21,27,69,6,1016,6
51,30398,2020-05-22,30,72,7,1018,6
52,30398,2020-05-23,30,74,8,1018,6
53,30398,2020-05-24,32,66,6,1017,7
54,30398,2020-05-25,29,75,13,1017,6
55,30398,2020-05-26,19,89,15,1017,4
56,30398,2020-05-27,21,90,11,1015,4
57,30398,2020-05-28,30,76,8,1015,6
58,30398,2020-05-29,30,64,7,1016,6
59,30398,2020-05-30,31,57,10,1016,7
60,30398,2020-05-31,29,55,9,1018,7
