,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,77276,2020-04-01,23,57,15,1016,5
1,77276,2020-04-02,24,69,17,1014,5
2,77276,2020-04-03,24,78,13,1013,5
3,77276,2020-04-04,19,82,13,1016,4
4,77276,2020-04-05,25,73,11,1017,5
5,77276,2020-04-06,26,79,11,1016,5
6,77276,2020-04-07,31,80,11,1014,6
7,77276,2020-04-08,32,76,14,1012,6
8,77276,2020-04-09,35,68,9,1010,7
9,77276,2020-04-10,24,66,17,1015,5
10,77276,2020-04-11,24,75,18,1011,5
11,77276,2020-04-12,32,60,23,1003,6
12,77276,2020-04-13,22,47,17,1017,5
13,77276,2020-04-14,22,55,17,1019,5
14,77276,2020-04-15,22,46,14,1021,5
15,77276,2020-04-16,23,55,15,1020,4
16,77276,2020-04-17,26,78,12,1017,5
17,77276,2020-04-18,24,83,13,1015,5
18,77276,2020-04-19,27,83,13,1007,5
19,77276,2020-04-20,32,63,9,1010,7
20,77276,2020-04-21,28,71,13,1014,6
21,77276,2020-04-22,27,81,21,1010,6
22,77276,2020-04-23,31,58,15,1007,7
23,77276,2020-04-24,31,56,15,1008,7
24,77276,2020-04-25,29,50,15,1015,6
25,77276,2020-04-26,29,48,12,1021,6
26,77276,2020-04-27,27,57,18,1020,7
27,77276,2020-04-28,30,73,21,1014,6
28,77276,2020-04-29,29,57,19,1013,6
29,77276,2020-04-30,32,39,8,1019,7
30,77276,2020-05-01,27,65,14,1017,6
31,77276,2020-05-02,28,77,18,1017,6
32,77276,2020-05-03,29,80,15,1015,6
33,77276,2020-05-04,30,81,15,1013,7
34,77276,2020-05-05,32,79,10,1013,6
35,77276,2020-05-06,27,65,16,1019,5
36,77276,2020-05-07,26,69,17,1019,6
37,77276,2020-05-08,30,73,24,1013,6
38,77276,2020-05-09,22,67,20,1020,5
39,77276,2020-05-10,26,63,12,1021,6
40,77276,2020-05-11,25,67,15,1021,6
41,77276,2020-05-12,27,76,19,1017,5
42,77276,2020-05-13,28,80,20,1015,6
43,77276,2020-05-14,30,80,15,1013,6
44,77276,2020-05-15,29,82,17,1012,6
45,77276,2020-05-16,28,83,21,1010,6
46,77276,2020-05-17,26,86,16,1011,5
47,77276,2020-05-18,32,65,9,1013,7
48,77276,2020-05-19,32,77,15,1010,7
49,77276,2020-05-20,32,80,12,1010,6
50,77276,2020-05-21,29,82,15,1011,7
51,77276,2020-05-22,31,80,18,1012,7
52,77276,2020-05-23,30,80,19,1012,6
53,77276,2020-05-24,29,82,18,1011,6
54,77276,2020-05-25,29,80,16,1008,6
55,77276,2020-05-26,28,73,11,1012,6
56,77276,2020-05-27,30,70,10,1012,6
57,77276,2020-05-28,30,75,8,1013,6
58,77276,2020-05-29,30,70,9,1016,7
59,77276,2020-05-30,29,73,13,1017,6
60,77276,2020-05-31,29,78,14,1017,6
