,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,48108,2020-04-01,8,82,11,1017,2
1,48108,2020-04-02,12,71,11,1020,3
2,48108,2020-04-03,15,59,9,1019,4
3,48108,2020-04-04,14,76,9,1017,2
4,48108,2020-04-05,14,64,12,1021,2
5,48108,2020-04-06,13,51,7,1020,2
6,48108,2020-04-07,18,80,8,1008,3
7,48108,2020-04-08,19,73,15,1003,5
8,48108,2020-04-09,8,64,29,1002,2
9,48108,2020-04-10,7,61,26,1011,1
10,48108,2020-04-11,12,60,13,1014,2
11,48108,2020-04-12,16,79,18,1008,3
12,48108,2020-04-13,12,76,25,1002,2
13,48108,2020-04-14,6,51,18,1020,1
14,48108,2020-04-15,5,59,13,1017,1
15,48108,2020-04-16,6,51,16,1024,1
16,48108,2020-04-17,2,78,9,1019,1
17,48108,2020-04-18,9,81,17,1013,2
18,48108,2020-04-19,12,73,22,1008,2
19,48108,2020-04-20,12,58,16,1007,2
20,48108,2020-04-21,5,61,29,1008,1
21,48108,2020-04-22,8,57,10,1017,2
22,48108,2020-04-23,10,89,17,1010,2
23,48108,2020-04-24,14,82,9,1011,2
24,48108,2020-04-25,13,62,15,1015,3
25,48108,2020-04-26,14,54,25,1015,3
26,48108,2020-04-27,15,64,11,1020,3
27,48108,2020-04-28,18,85,14,1012,3
28,48108,2020-04-29,19,86,23,1001,4
29,48108,2020-04-30,14,86,14,1001,3
30,48108,2020-05-01,16,72,14,1014,3
31,48108,2020-05-02,19,76,18,1013,3
32,48108,2020-05-03,19,69,17,1011,5
33,48108,2020-05-04,13,66,15,1018,3
34,48108,2020-05-05,10,60,19,1016,2
35,48108,2020-05-06,13,52,16,1015,2
36,48108,2020-05-07,16,55,23,1013,4
37,48108,2020-05-08,7,53,20,1014,2
38,48108,2020-05-09,10,50,23,1020,2
39,48108,2020-05-10,12,72,22,1014,2
40,48108,2020-05-11,7,77,22,1019,1
41,48108,2020-05-12,13,61,16,1023,2
42,48108,2020-05-13,11,62,13,1026,3
43,48108,2020-05-14,17,87,16,1016,3
44,48108,2020-05-15,22,79,20,1011,4
45,48108,2020-05-16,16,85,18,1014,3
46,48108,2020-05-17,18,86,21,1011,4
47,48108,2020-05-18,17,97,27,1010,4
48,48108,2020-05-19,17,83,29,1015,4
49,48108,2020-05-20,14,71,20,1023,4
50,48108,2020-05-21,16,78,13,1022,3
51,48108,2020-05-22,18,92,10,1018,4
52,48108,2020-05-23,20,84,8,1016,4
53,48108,2020-05-24,26,83,15,1014,5
54,48108,2020-05-25,26,82,11,1016,5
55,48108,2020-05-26,27,80,9,1017,5
56,48108,2020-05-27,25,81,12,1016,5
57,48108,2020-05-28,23,85,14,1012,5
58,48108,2020-05-29,20,87,17,1012,4
59,48108,2020-05-30,18,75,18,1019,4
60,48108,2020-05-31,18,60,9,1026,4
