,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,91482,2020-04-01,23,57,9,1010,6
1,91482,2020-04-02,21,65,10,1014,4
2,91482,2020-04-03,20,58,10,1014,5
3,91482,2020-04-04,20,64,10,1011,4
4,91482,2020-04-05,17,68,15,1011,4
5,91482,2020-04-06,15,68,13,1012,3
6,91482,2020-04-07,16,68,9,1017,3
7,91482,2020-04-08,15,60,12,1016,3
8,91482,2020-04-09,12,70,13,1018,3
9,91482,2020-04-10,18,61,6,1015,4
10,91482,2020-04-11,21,62,9,1015,5
11,91482,2020-04-12,16,76,11,1016,4
12,91482,2020-04-13,19,68,10,1018,4
13,91482,2020-04-14,25,49,8,1020,6
14,91482,2020-04-15,26,26,10,1017,6
15,91482,2020-04-16,23,57,10,1012,6
16,91482,2020-04-17,19,65,11,1013,4
17,91482,2020-04-18,19,62,11,1017,4
18,91482,2020-04-19,18,68,10,1017,4
19,91482,2020-04-20,19,69,10,1017,4
20,91482,2020-04-21,22,58,9,1018,6
21,91482,2020-04-22,27,41,8,1019,6
22,91482,2020-04-23,34,35,8,1015,7
23,91482,2020-04-24,33,33,7,1014,8
24,91482,2020-04-25,33,40,9,1014,7
25,91482,2020-04-26,30,44,8,1014,6
26,91482,2020-04-27,28,48,9,1014,7
27,91482,2020-04-28,29,50,9,1015,7
28,91482,2020-04-29,28,59,8,1014,5
29,91482,2020-04-30,26,61,9,1013,6
30,91482,2020-05-01,25,55,9,1013,6
31,91482,2020-05-02,24,60,9,1016,6
32,91482,2020-05-03,23,63,9,1016,6
33,91482,2020-05-04,26,49,7,1016,6
34,91482,2020-05-05,30,34,7,1014,7
35,91482,2020-05-06,29,34,7,1013,7
36,91482,2020-05-07,30,40,7,1011,7
37,91482,2020-05-08,27,50,7,1012,7
38,91482,2020-05-09,26,62,8,1013,6
39,91482,2020-05-10,23,71,9,1014,6
40,91482,2020-05-11,20,65,12,1015,5
41,91482,2020-05-12,21,60,14,1015,6
42,91482,2020-05-13,21,60,10,1015,6
43,91482,2020-05-14,22,61,10,1015,6
44,91482,2020-05-15,23,60,10,1012,6
45,91482,2020-05-16,23,62,9,1010,5
46,91482,2020-05-17,24,64,12,1012,6
47,91482,2020-05-18,20,70,16,1014,4
48,91482,2020-05-19,21,56,15,1015,5
49,91482,2020-05-20,22,59,10,1016,6
50,91482,2020-05-21,25,46,9,1013,6
51,91482,2020-05-22,23,62,11,1011,6
52,91482,2020-05-23,21,69,12,1012,5
53,91482,2020-05-24,23,65,9,1013,6
54,91482,2020-05-25,27,55,8,1012,6
55,91482,2020-05-26,27,50,9,1012,7
56,91482,2020-05-27,27,56,8,1012,7
57,91482,2020-05-28,25,68,8,1013,6
58,91482,2020-05-29,23,76,10,1014,6
59,91482,2020-05-30,22,68,12,1015,6
60,91482,2020-05-31,23,65,8,1013,6
