,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,92167,2020-04-01,23,58,10,1010,6
1,92167,2020-04-02,19,64,14,1013,5
2,92167,2020-04-03,20,62,8,1013,5
3,92167,2020-04-04,18,64,13,1011,5
4,92167,2020-04-05,17,68,12,1012,4
5,92167,2020-04-06,15,71,22,1013,3
6,92167,2020-04-07,14,77,8,1016,3
7,92167,2020-04-08,16,59,14,1016,3
8,92167,2020-04-09,18,64,14,1018,4
9,92167,2020-04-10,13,80,10,1015,3
10,92167,2020-04-11,19,62,8,1015,5
11,92167,2020-04-12,16,71,10,1016,4
12,92167,2020-04-13,16,72,9,1018,4
13,92167,2020-04-14,25,59,8,1019,6
14,92167,2020-04-15,27,30,7,1016,7
15,92167,2020-04-16,24,51,9,1012,6
16,92167,2020-04-17,17,67,11,1014,4
17,92167,2020-04-18,18,65,11,1017,4
18,92167,2020-04-19,19,66,11,1016,4
19,92167,2020-04-20,19,67,11,1016,4
20,92167,2020-04-21,21,62,9,1017,5
21,92167,2020-04-22,29,45,7,1017,7
22,92167,2020-04-23,29,38,6,1013,7
23,92167,2020-04-24,34,39,7,1012,7
24,92167,2020-04-25,32,45,7,1013,7
25,92167,2020-04-26,30,43,7,1013,7
26,92167,2020-04-27,27,56,9,1013,6
27,92167,2020-04-28,27,57,8,1014,7
28,92167,2020-04-29,27,63,9,1014,5
29,92167,2020-04-30,25,66,8,1012,6
30,92167,2020-05-01,21,76,9,1012,6
31,92167,2020-05-02,22,69,13,1015,6
32,92167,2020-05-03,21,73,12,1016,6
33,92167,2020-05-04,22,70,10,1014,6
34,92167,2020-05-05,24,63,11,1013,6
35,92167,2020-05-06,25,55,11,1012,6
36,92167,2020-05-07,25,58,7,1011,6
37,92167,2020-05-08,23,62,9,1011,6
38,92167,2020-05-09,22,74,8,1013,5
39,92167,2020-05-10,20,77,10,1014,5
40,92167,2020-05-11,19,70,13,1015,5
41,92167,2020-05-12,20,69,15,1015,4
42,92167,2020-05-13,18,69,15,1015,4
43,92167,2020-05-14,20,70,13,1014,4
44,92167,2020-05-15,21,72,15,1011,6
45,92167,2020-05-16,20,73,11,1010,5
46,92167,2020-05-17,20,75,13,1012,5
47,92167,2020-05-18,20,79,16,1013,5
48,92167,2020-05-19,18,66,21,1015,5
49,92167,2020-05-20,20,64,11,1016,5
50,92167,2020-05-21,21,67,9,1012,6
51,92167,2020-05-22,19,74,11,1011,5
52,92167,2020-05-23,18,71,12,1012,5
53,92167,2020-05-24,20,75,9,1012,5
54,92167,2020-05-25,22,72,10,1012,6
55,92167,2020-05-26,23,65,11,1012,6
56,92167,2020-05-27,23,67,11,1012,6
57,92167,2020-05-28,22,77,10,1013,6
58,92167,2020-05-29,20,79,11,1014,5
59,92167,2020-05-30,20,74,16,1014,4
60,92167,2020-05-31,20,78,16,1012,5
