,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,46268,2020-04-01,10,73,11,1017,2
1,46268,2020-04-02,16,63,5,1020,4
2,46268,2020-04-03,20,53,4,1018,5
3,46268,2020-04-04,17,72,10,1017,3
4,46268,2020-04-05,18,73,9,1020,3
5,46268,2020-04-06,18,75,7,1018,3
6,46268,2020-04-07,23,80,17,1009,4
7,46268,2020-04-08,25,71,12,1004,6
8,46268,2020-04-09,10,57,26,1008,2
9,46268,2020-04-10,9,56,19,1016,3
10,46268,2020-04-11,16,57,16,1015,4
11,46268,2020-04-12,14,79,19,1006,3
12,46268,2020-04-13,9,65,22,1008,2
13,46268,2020-04-14,7,43,14,1023,1
14,46268,2020-04-15,7,61,18,1019,1
15,46268,2020-04-16,9,54,11,1026,2
16,46268,2020-04-17,8,85,18,1017,2
17,46268,2020-04-18,12,69,15,1017,3
18,46268,2020-04-19,11,77,13,1011,2
19,46268,2020-04-20,16,60,13,1008,4
20,46268,2020-04-21,10,52,21,1012,3
21,46268,2020-04-22,18,56,12,1015,4
22,46268,2020-04-23,12,91,13,1006,3
23,46268,2020-04-24,19,77,8,1009,3
24,46268,2020-04-25,18,79,16,1008,4
25,46268,2020-04-26,15,69,25,1014,3
26,46268,2020-04-27,18,61,13,1020,4
27,46268,2020-04-28,21,76,21,1012,4
28,46268,2020-04-29,17,77,21,1001,4
29,46268,2020-04-30,9,80,22,1005,2
30,46268,2020-05-01,19,54,10,1016,4
31,46268,2020-05-02,25,72,17,1014,5
32,46268,2020-05-03,21,68,9,1013,5
33,46268,2020-05-04,17,55,11,1017,4
34,46268,2020-05-05,9,73,15,1012,2
35,46268,2020-05-06,14,49,16,1017,4
36,46268,2020-05-07,18,55,16,1016,3
37,46268,2020-05-08,12,55,19,1014,3
38,46268,2020-05-09,12,41,11,1023,3
39,46268,2020-05-10,14,63,24,1018,3
40,46268,2020-05-11,10,64,15,1022,2
41,46268,2020-05-12,14,61,7,1024,3
42,46268,2020-05-13,12,71,11,1024,3
43,46268,2020-05-14,25,78,20,1016,5
44,46268,2020-05-15,22,86,17,1013,5
45,46268,2020-05-16,26,80,13,1011,5
46,46268,2020-05-17,22,74,16,1013,5
47,46268,2020-05-18,21,79,7,1007,4
48,46268,2020-05-19,21,80,14,1009,4
49,46268,2020-05-20,16,77,18,1018,3
50,46268,2020-05-21,20,80,14,1018,4
51,46268,2020-05-22,25,72,6,1016,5
52,46268,2020-05-23,28,72,11,1014,5
53,46268,2020-05-24,30,73,10,1015,7
54,46268,2020-05-25,31,67,9,1015,7
55,46268,2020-05-26,28,71,10,1016,6
56,46268,2020-05-27,27,73,11,1015,5
57,46268,2020-05-28,26,75,11,1012,5
58,46268,2020-05-29,24,72,14,1014,5
59,46268,2020-05-30,22,56,12,1020,5
60,46268,2020-05-31,22,46,11,1025,5
