,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,7842,2020-04-01,11,56,15,1009,2
1,7842,2020-04-02,11,53,26,1007,2
2,7842,2020-04-03,11,70,23,1006,3
3,7842,2020-04-04,14,66,12,1016,3
4,7842,2020-04-05,16,69,7,1018,3
5,7842,2020-04-06,18,42,11,1017,5
6,7842,2020-04-07,18,42,8,1012,5
7,7842,2020-04-08,20,69,9,1001,4
8,7842,2020-04-09,15,60,21,994,3
9,7842,2020-04-10,10,47,28,997,2
10,7842,2020-04-11,12,39,18,1014,3
11,7842,2020-04-12,19,50,12,1020,4
12,7842,2020-04-13,23,73,34,1007,4
13,7842,2020-04-14,14,45,14,1017,4
14,7842,2020-04-15,12,37,16,1015,3
15,7842,2020-04-16,9,38,20,1019,2
16,7842,2020-04-17,10,46,12,1022,2
17,7842,2020-04-18,9,75,13,1008,2
18,7842,2020-04-19,16,49,17,1011,4
19,7842,2020-04-20,14,48,11,1005,3
20,7842,2020-04-21,16,56,22,1002,3
21,7842,2020-04-22,11,33,21,1012,3
22,7842,2020-04-23,11,48,8,1017,2
23,7842,2020-04-24,8,86,13,1008,2
24,7842,2020-04-25,16,60,9,1017,4
25,7842,2020-04-26,10,80,18,1011,2
26,7842,2020-04-27,8,79,15,1013,2
27,7842,2020-04-28,18,52,8,1020,4
28,7842,2020-04-29,11,70,16,1022,3
29,7842,2020-04-30,15,86,33,1015,3
30,7842,2020-05-01,16,82,12,1006,4
31,7842,2020-05-02,21,57,16,1014,5
32,7842,2020-05-03,24,67,13,1008,6
33,7842,2020-05-04,16,56,18,1007,3
34,7842,2020-05-05,15,48,11,1013,4
35,7842,2020-05-06,11,65,11,1010,2
36,7842,2020-05-07,17,55,15,1009,4
37,7842,2020-05-08,13,73,11,1008,2
38,7842,2020-05-09,8,48,23,1012,2
39,7842,2020-05-10,15,53,17,1018,4
40,7842,2020-05-11,14,70,17,1012,3
41,7842,2020-05-12,14,49,16,1018,4
42,7842,2020-05-13,16,45,11,1026,4
43,7842,2020-05-14,20,54,9,1024,4
44,7842,2020-05-15,26,77,19,1014,5
45,7842,2020-05-16,26,62,7,1017,6
46,7842,2020-05-17,24,75,10,1016,4
47,7842,2020-05-18,20,56,14,1020,5
48,7842,2020-05-19,19,44,20,1023,5
49,7842,2020-05-20,17,43,15,1029,3
50,7842,2020-05-21,21,58,7,1028,5
51,7842,2020-05-22,24,78,6,1021,5
52,7842,2020-05-23,20,90,6,1017,4
53,7842,2020-05-24,20,60,11,1023,5
54,7842,2020-05-25,23,75,7,1023,5
55,7842,2020-05-26,28,73,6,1022,6
56,7842,2020-05-27,27,74,8,1023,5
57,7842,2020-05-28,23,87,11,1021,5
58,7842,2020-05-29,27,85,13,1015,5
59,7842,2020-05-30,27,62,13,1012,6
60,7842,2020-05-31,19,47,17,1019,5
