,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,77205,2020-04-01,23,57,15,1016,5
1,77205,2020-04-02,24,69,17,1014,5
2,77205,2020-04-03,24,78,13,1013,5
3,77205,2020-04-04,19,82,13,1016,4
4,77205,2020-04-05,25,73,11,1017,5
5,77205,2020-04-06,26,79,11,1016,5
6,77205,2020-04-07,31,80,11,1014,6
7,77205,2020-04-08,32,76,14,1012,6
8,77205,2020-04-09,35,68,9,1010,7
9,77205,2020-04-10,24,66,17,1015,5
10,77205,2020-04-11,24,75,18,1011,5
11,77205,2020-04-12,32,60,23,1003,6
12,77205,2020-04-13,22,47,17,1017,5
13,77205,2020-04-14,22,55,17,1019,5
14,77205,2020-04-15,22,46,14,1021,5
15,77205,2020-04-16,23,55,15,1020,4
16,77205,2020-04-17,26,78,12,1017,5
17,77205,2020-04-18,24,83,13,1015,5
18,77205,2020-04-19,27,83,13,1007,5
19,77205,2020-04-20,32,63,9,1010,7
20,77205,2020-04-21,28,71,13,1014,6
21,77205,2020-04-22,27,81,21,1010,6
22,77205,2020-04-23,31,58,15,1007,7
23,77205,2020-04-24,31,56,15,1008,7
24,77205,2020-04-25,29,50,15,1015,6
25,77205,2020-04-26,29,48,12,1021,6
26,77205,2020-04-27,27,57,18,1020,7
27,77205,2020-04-28,30,73,21,1014,6
28,77205,2020-04-29,29,57,19,1013,6
29,77205,2020-04-30,32,39,8,1019,7
30,77205,2020-05-01,28,52,14,1017,7
31,77205,2020-05-02,29,66,18,1017,7
32,77205,2020-05-03,30,71,16,1015,7
33,77205,2020-05-04,31,71,15,1013,7
34,77205,2020-05-05,32,70,11,1013,6
35,77205,2020-05-06,29,51,15,1020,6
36,77205,2020-05-07,28,56,17,1019,7
37,77205,2020-05-08,31,66,24,1013,6
38,77205,2020-05-09,24,57,19,1020,5
39,77205,2020-05-10,28,50,11,1022,6
40,77205,2020-05-11,27,54,14,1021,6
41,77205,2020-05-12,28,66,18,1017,6
42,77205,2020-05-13,29,70,19,1015,6
43,77205,2020-05-14,31,69,15,1013,6
44,77205,2020-05-15,31,72,17,1012,6
45,77205,2020-05-16,30,71,19,1010,6
46,77205,2020-05-17,25,77,13,1011,5
47,77205,2020-05-18,35,52,7,1013,8
48,77205,2020-05-19,34,61,15,1010,7
49,77205,2020-05-20,34,70,12,1010,7
50,77205,2020-05-21,32,70,14,1011,7
51,77205,2020-05-22,32,68,18,1012,7
52,77205,2020-05-23,32,70,18,1012,6
53,77205,2020-05-24,31,70,18,1011,6
54,77205,2020-05-25,31,69,16,1008,6
55,77205,2020-05-26,30,58,11,1012,6
56,77205,2020-05-27,33,56,9,1012,6
57,77205,2020-05-28,32,61,6,1013,6
58,77205,2020-05-29,32,58,13,1016,7
59,77205,2020-05-30,30,60,13,1017,6
60,77205,2020-05-31,30,66,14,1018,6
