,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,20017,2020-04-01,12,70,12,1010,2
1,20017,2020-04-02,12,52,20,1013,2
2,20017,2020-04-03,15,57,22,1011,3
3,20017,2020-04-04,15,73,8,1017,3
4,20017,2020-04-05,20,72,6,1018,5
5,20017,2020-04-06,20,52,8,1017,5
6,20017,2020-04-07,23,67,7,1011,4
7,20017,2020-04-08,25,69,12,1002,5
8,20017,2020-04-09,22,56,19,998,4
9,20017,2020-04-10,11,42,24,1005,3
10,20017,2020-04-11,16,49,11,1017,4
11,20017,2020-04-12,21,62,13,1018,4
12,20017,2020-04-13,25,71,27,1006,5
13,20017,2020-04-14,13,55,11,1019,3
14,20017,2020-04-15,13,54,11,1017,3
15,20017,2020-04-16,11,46,14,1022,3
16,20017,2020-04-17,16,52,9,1021,3
17,20017,2020-04-18,12,67,13,1010,3
18,20017,2020-04-19,18,60,10,1013,3
19,20017,2020-04-20,16,61,10,1005,3
20,20017,2020-04-21,16,63,20,1005,3
21,20017,2020-04-22,15,40,13,1016,3
22,20017,2020-04-23,19,69,11,1015,3
23,20017,2020-04-24,18,85,9,1006,4
24,20017,2020-04-25,18,77,8,1016,4
25,20017,2020-04-26,20,87,11,1007,4
26,20017,2020-04-27,13,69,16,1015,3
27,20017,2020-04-28,14,74,7,1021,3
28,20017,2020-04-29,25,72,14,1016,6
29,20017,2020-04-30,18,86,16,1007,4
30,20017,2020-05-01,18,73,14,1008,3
31,20017,2020-05-02,22,58,12,1017,5
32,20017,2020-05-03,24,81,12,1009,4
33,20017,2020-05-04,19,64,18,1010,5
34,20017,2020-05-05,13,69,7,1014,3
35,20017,2020-05-06,14,85,9,1008,3
36,20017,2020-05-07,18,60,13,1012,4
37,20017,2020-05-08,18,68,15,1009,4
38,20017,2020-05-09,11,43,19,1017,3
39,20017,2020-05-10,17,51,13,1020,4
40,20017,2020-05-11,13,62,17,1015,3
41,20017,2020-05-12,15,54,13,1022,4
42,20017,2020-05-13,19,53,8,1026,5
43,20017,2020-05-14,17,80,10,1024,3
44,20017,2020-05-15,27,71,17,1017,6
45,20017,2020-05-16,26,81,8,1017,5
46,20017,2020-05-17,30,77,12,1014,7
47,20017,2020-05-18,19,81,15,1017,4
48,20017,2020-05-19,18,56,21,1020,5
49,20017,2020-05-20,16,63,20,1026,3
50,20017,2020-05-21,19,77,16,1026,4
51,20017,2020-05-22,24,93,10,1018,4
52,20017,2020-05-23,27,78,8,1016,5
53,20017,2020-05-24,21,83,11,1022,4
54,20017,2020-05-25,24,81,7,1022,5
55,20017,2020-05-26,26,82,7,1022,6
56,20017,2020-05-27,25,82,10,1022,5
57,20017,2020-05-28,26,88,15,1018,5
58,20017,2020-05-29,30,80,15,1015,6
59,20017,2020-05-30,27,63,10,1014,6
60,20017,2020-05-31,21,48,15,1020,5
