,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,90027,2020-04-01,23,57,9,1010,6
1,90027,2020-04-02,21,65,10,1014,4
2,90027,2020-04-03,20,58,10,1014,5
3,90027,2020-04-04,20,64,10,1011,4
4,90027,2020-04-05,17,68,15,1011,4
5,90027,2020-04-06,15,68,13,1012,3
6,90027,2020-04-07,16,68,9,1017,3
7,90027,2020-04-08,15,60,12,1016,3
8,90027,2020-04-09,12,70,13,1018,3
9,90027,2020-04-10,18,61,6,1015,4
10,90027,2020-04-11,21,62,9,1015,5
11,90027,2020-04-12,16,76,11,1016,4
12,90027,2020-04-13,19,68,10,1018,4
13,90027,2020-04-14,25,49,8,1020,6
14,90027,2020-04-15,26,26,10,1017,6
15,90027,2020-04-16,23,57,10,1012,6
16,90027,2020-04-17,19,65,11,1013,4
17,90027,2020-04-18,19,62,11,1017,4
18,90027,2020-04-19,18,68,10,1017,4
19,90027,2020-04-20,19,69,10,1017,4
20,90027,2020-04-21,22,58,9,1018,6
21,90027,2020-04-22,27,41,8,1019,6
22,90027,2020-04-23,34,35,8,1015,7
23,90027,2020-04-24,33,33,7,1014,8
24,90027,2020-04-25,33,40,9,1014,7
25,90027,2020-04-26,30,44,8,1014,6
26,90027,2020-04-27,28,48,9,1014,7
27,90027,2020-04-28,29,50,9,1015,7
28,90027,2020-04-29,28,59,8,1014,5
29,90027,2020-04-30,26,61,9,1013,6
30,90027,2020-05-01,27,50,10,1013,6
31,90027,2020-05-02,26,52,10,1015,6
32,90027,2020-05-03,25,55,10,1016,6
33,90027,2020-05-04,27,44,9,1015,7
34,90027,2020-05-05,31,30,7,1014,7
35,90027,2020-05-06,32,28,7,1013,7
36,90027,2020-05-07,32,32,8,1011,7
37,90027,2020-05-08,30,42,9,1012,7
38,90027,2020-05-09,29,53,9,1012,6
39,90027,2020-05-10,26,63,10,1013,6
40,90027,2020-05-11,23,58,12,1014,6
41,90027,2020-05-12,23,54,15,1015,6
42,90027,2020-05-13,23,54,12,1015,6
43,90027,2020-05-14,24,54,11,1015,6
44,90027,2020-05-15,25,52,11,1011,6
45,90027,2020-05-16,25,54,10,1010,5
46,90027,2020-05-17,26,58,11,1012,6
47,90027,2020-05-18,21,65,15,1014,4
48,90027,2020-05-19,22,50,15,1015,6
49,90027,2020-05-20,23,53,11,1016,6
50,90027,2020-05-21,27,41,10,1013,6
51,90027,2020-05-22,25,53,12,1010,6
52,90027,2020-05-23,23,62,12,1012,6
53,90027,2020-05-24,26,56,10,1012,6
54,90027,2020-05-25,28,48,9,1012,7
55,90027,2020-05-26,29,43,9,1012,7
56,90027,2020-05-27,30,47,9,1012,7
57,90027,2020-05-28,27,59,10,1013,7
58,90027,2020-05-29,24,69,10,1014,6
59,90027,2020-05-30,24,61,13,1015,6
60,90027,2020-05-31,25,60,9,1013,6
