,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,95129,2020-04-01,16,68,9,1016,4
1,95129,2020-04-02,17,57,8,1018,4
2,95129,2020-04-03,18,66,6,1018,4
3,95129,2020-04-04,12,89,6,1013,3
4,95129,2020-04-05,11,91,11,1006,3
5,95129,2020-04-06,11,86,5,1012,2
6,95129,2020-04-07,17,73,6,1017,3
7,95129,2020-04-08,18,81,5,1014,4
8,95129,2020-04-09,17,87,3,1016,3
9,95129,2020-04-10,18,83,7,1017,4
10,95129,2020-04-11,22,81,4,1017,5
11,95129,2020-04-12,20,82,5,1017,5
12,95129,2020-04-13,25,75,5,1020,5
13,95129,2020-04-14,23,52,6,1022,6
14,95129,2020-04-15,26,46,3,1018,6
15,95129,2020-04-16,24,71,3,1012,5
16,95129,2020-04-17,21,79,5,1013,5
17,95129,2020-04-18,20,74,5,1018,5
18,95129,2020-04-19,22,74,4,1018,5
19,95129,2020-04-20,19,73,7,1019,5
20,95129,2020-04-21,21,73,7,1023,5
21,95129,2020-04-22,23,69,7,1024,6
22,95129,2020-04-23,24,72,10,1021,6
23,95129,2020-04-24,27,56,7,1019,6
24,95129,2020-04-25,26,54,7,1017,5
25,95129,2020-04-26,25,52,8,1017,6
26,95129,2020-04-27,24,57,8,1019,6
27,95129,2020-04-28,29,63,6,1017,7
28,95129,2020-04-29,26,66,7,1016,5
29,95129,2020-04-30,24,57,9,1018,6
30,95129,2020-05-01,23,49,9,1019,5
31,95129,2020-05-02,24,69,7,1020,6
32,95129,2020-05-03,21,51,10,1022,5
33,95129,2020-05-04,25,36,8,1020,6
34,95129,2020-05-05,25,54,10,1020,6
35,95129,2020-05-06,25,48,10,1020,6
36,95129,2020-05-07,30,35,7,1014,7
37,95129,2020-05-08,33,31,3,1012,6
38,95129,2020-05-09,34,46,3,1012,7
39,95129,2020-05-10,28,54,4,1013,6
40,95129,2020-05-11,22,69,10,1014,4
41,95129,2020-05-12,20,69,9,1016,4
42,95129,2020-05-13,22,70,5,1018,4
43,95129,2020-05-14,23,68,5,1019,5
44,95129,2020-05-15,23,60,9,1016,5
45,95129,2020-05-16,27,54,6,1013,6
46,95129,2020-05-17,20,77,12,1011,4
47,95129,2020-05-18,19,69,10,1013,4
48,95129,2020-05-19,21,67,8,1017,5
49,95129,2020-05-20,23,67,8,1019,5
50,95129,2020-05-21,27,58,7,1016,6
51,95129,2020-05-22,23,55,8,1013,4
52,95129,2020-05-23,26,46,8,1014,6
53,95129,2020-05-24,31,35,6,1014,7
54,95129,2020-05-25,35,34,5,1012,8
55,95129,2020-05-26,39,37,4,1011,8
56,95129,2020-05-27,38,37,6,1012,8
57,95129,2020-05-28,38,42,4,1012,8
58,95129,2020-05-29,27,62,9,1011,6
59,95129,2020-05-30,21,73,9,1014,4
60,95129,2020-05-31,23,70,5,1015,6
