,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,60436,2020-04-01,12,73,6,1019,2
1,60436,2020-04-02,15,63,8,1021,4
2,60436,2020-04-03,18,65,11,1017,3
3,60436,2020-04-04,13,72,15,1019,2
4,60436,2020-04-05,13,52,11,1022,3
5,60436,2020-04-06,15,74,10,1017,3
6,60436,2020-04-07,23,84,15,1007,4
7,60436,2020-04-08,22,72,14,1005,4
8,60436,2020-04-09,8,54,26,1009,2
9,60436,2020-04-10,9,52,18,1016,3
10,60436,2020-04-11,13,65,13,1012,4
11,60436,2020-04-12,18,85,16,1002,3
12,60436,2020-04-13,5,62,27,1010,1
13,60436,2020-04-14,5,49,17,1022,1
14,60436,2020-04-15,5,58,13,1019,1
15,60436,2020-04-16,7,45,10,1025,2
16,60436,2020-04-17,3,91,11,1018,1
17,60436,2020-04-18,12,75,20,1014,3
18,60436,2020-04-19,14,65,15,1009,3
19,60436,2020-04-20,14,60,14,1007,3
20,60436,2020-04-21,9,50,20,1013,3
21,60436,2020-04-22,17,62,13,1013,3
22,60436,2020-04-23,13,92,9,1005,3
23,60436,2020-04-24,14,79,12,1011,3
24,60436,2020-04-25,8,87,26,1012,2
25,60436,2020-04-26,15,53,16,1019,3
26,60436,2020-04-27,17,65,16,1018,3
27,60436,2020-04-28,22,85,15,1008,4
28,60436,2020-04-29,12,90,17,999,3
29,60436,2020-04-30,11,78,23,1007,2
30,60436,2020-05-01,18,62,8,1016,4
31,60436,2020-05-02,23,71,17,1012,4
32,60436,2020-05-03,19,58,12,1014,5
33,60436,2020-05-04,12,60,16,1019,2
34,60436,2020-05-05,9,81,16,1015,2
35,60436,2020-05-06,16,54,12,1019,3
36,60436,2020-05-07,16,62,14,1015,4
37,60436,2020-05-08,7,55,16,1017,2
38,60436,2020-05-09,12,54,13,1022,3
39,60436,2020-05-10,10,78,20,1016,2
40,60436,2020-05-11,10,69,13,1023,2
41,60436,2020-05-12,14,63,10,1024,3
42,60436,2020-05-13,17,60,17,1023,4
43,60436,2020-05-14,23,87,19,1012,4
44,60436,2020-05-15,24,70,14,1012,6
45,60436,2020-05-16,20,84,12,1011,4
46,60436,2020-05-17,20,75,12,1014,4
47,60436,2020-05-18,20,80,10,1006,4
48,60436,2020-05-19,17,89,20,1012,4
49,60436,2020-05-20,19,77,17,1019,4
50,60436,2020-05-21,20,81,12,1019,4
51,60436,2020-05-22,22,76,6,1016,4
52,60436,2020-05-23,27,79,17,1012,5
53,60436,2020-05-24,31,76,12,1013,6
54,60436,2020-05-25,30,72,14,1013,7
55,60436,2020-05-26,30,74,15,1014,6
56,60436,2020-05-27,28,75,12,1013,6
57,60436,2020-05-28,24,84,15,1011,5
58,60436,2020-05-29,22,69,15,1015,4
59,60436,2020-05-30,20,65,14,1022,4
60,60436,2020-05-31,21,57,9,1026,5
