,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,80962,2020-04-01,18,32,13,1005,3
1,80962,2020-04-02,13,58,19,1008,2
2,80962,2020-04-03,4,65,16,1020,1
3,80962,2020-04-04,11,49,15,1013,2
4,80962,2020-04-05,17,43,12,1007,4
5,80962,2020-04-06,19,27,13,1008,4
6,80962,2020-04-07,20,22,14,1012,4
7,80962,2020-04-08,19,23,8,1015,4
8,80962,2020-04-09,11,61,11,1017,3
9,80962,2020-04-10,17,51,12,1011,3
10,80962,2020-04-11,19,25,10,1003,4
11,80962,2020-04-12,0,56,29,1010,1
12,80962,2020-04-13,1,72,17,1021,1
13,80962,2020-04-14,3,60,8,1025,2
14,80962,2020-04-15,9,42,10,1015,2
15,80962,2020-04-16,1,74,19,1016,1
16,80962,2020-04-17,7,56,12,1020,2
17,80962,2020-04-18,15,45,8,1010,2
18,80962,2020-04-19,11,62,7,1011,2
19,80962,2020-04-20,14,52,7,1013,2
20,80962,2020-04-21,14,58,12,1013,3
21,80962,2020-04-22,16,45,19,1011,4
22,80962,2020-04-23,17,41,9,1010,3
23,80962,2020-04-24,13,54,21,1015,2
24,80962,2020-04-25,15,49,8,1020,3
25,80962,2020-04-26,21,44,13,1017,4
26,80962,2020-04-27,22,38,10,1015,5
27,80962,2020-04-28,21,37,17,1015,5
28,80962,2020-04-29,18,41,10,1023,4
29,80962,2020-04-30,27,26,8,1013,6
30,80962,2020-05-01,27,24,12,1010,6
31,80962,2020-05-02,23,59,20,1013,4
32,80962,2020-05-03,25,52,16,1013,5
33,80962,2020-05-04,20,45,16,1013,4
34,80962,2020-05-05,21,41,14,1021,4
35,80962,2020-05-06,19,35,15,1022,4
36,80962,2020-05-07,22,35,10,1014,5
37,80962,2020-05-08,13,47,23,1023,3
38,80962,2020-05-09,15,45,19,1020,3
39,80962,2020-05-10,16,43,15,1022,4
40,80962,2020-05-11,16,65,11,1015,3
41,80962,2020-05-12,24,58,14,1010,5
42,80962,2020-05-13,25,37,12,1006,5
43,80962,2020-05-14,23,39,14,1010,5
44,80962,2020-05-15,22,60,15,1010,4
45,80962,2020-05-16,21,61,11,1012,4
46,80962,2020-05-17,27,52,13,1013,6
47,80962,2020-05-18,28,52,13,1013,6
48,80962,2020-05-19,29,45,16,1010,5
49,80962,2020-05-20,26,45,21,1006,6
50,80962,2020-05-21,21,26,15,1010,5
51,80962,2020-05-22,23,39,13,1010,5
52,80962,2020-05-23,24,20,14,1005,4
53,80962,2020-05-24,17,57,20,1011,3
54,80962,2020-05-25,16,53,13,1018,3
55,80962,2020-05-26,22,42,8,1015,5
56,80962,2020-05-27,23,44,6,1016,5
57,80962,2020-05-28,22,57,8,1020,4
58,80962,2020-05-29,28,57,10,1020,5
59,80962,2020-05-30,27,51,11,1017,5
60,80962,2020-05-31,27,55,8,1016,5
