,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,92552,2020-04-01,22,56,8,1008,5
1,92552,2020-04-02,18,77,8,1012,5
2,92552,2020-04-03,20,73,7,1012,5
3,92552,2020-04-04,17,74,10,1010,4
4,92552,2020-04-05,15,77,11,1010,3
5,92552,2020-04-06,10,93,11,1012,2
6,92552,2020-04-07,12,87,5,1016,3
7,92552,2020-04-08,11,81,11,1015,2
8,92552,2020-04-09,10,84,6,1018,2
9,92552,2020-04-10,11,86,5,1015,2
10,92552,2020-04-11,17,78,6,1014,4
11,92552,2020-04-12,13,86,8,1015,3
12,92552,2020-04-13,15,83,5,1017,3
13,92552,2020-04-14,22,45,5,1020,5
14,92552,2020-04-15,24,33,5,1016,6
15,92552,2020-04-16,21,49,7,1011,5
16,92552,2020-04-17,16,74,9,1012,4
17,92552,2020-04-18,15,77,8,1015,3
18,92552,2020-04-19,18,77,8,1015,4
19,92552,2020-04-20,16,81,9,1015,3
20,92552,2020-04-21,22,72,6,1016,5
21,92552,2020-04-22,28,49,6,1018,6
22,92552,2020-04-23,29,46,5,1014,7
23,92552,2020-04-24,33,35,5,1013,7
24,92552,2020-04-25,33,38,6,1013,8
25,92552,2020-04-26,31,42,7,1012,6
26,92552,2020-04-27,28,53,6,1013,7
27,92552,2020-04-28,34,53,5,1014,7
28,92552,2020-04-29,31,57,6,1013,6
29,92552,2020-04-30,28,58,7,1011,7
30,92552,2020-05-01,28,61,6,1011,6
31,92552,2020-05-02,27,58,6,1014,6
32,92552,2020-05-03,27,60,6,1015,6
33,92552,2020-05-04,30,55,4,1014,7
34,92552,2020-05-05,33,34,5,1013,8
35,92552,2020-05-06,35,32,4,1012,8
36,92552,2020-05-07,34,35,5,1011,8
37,92552,2020-05-08,32,39,6,1011,7
38,92552,2020-05-09,31,51,4,1012,6
39,92552,2020-05-10,29,63,7,1012,7
40,92552,2020-05-11,25,65,7,1013,6
41,92552,2020-05-12,22,70,11,1014,5
42,92552,2020-05-13,20,71,9,1013,4
43,92552,2020-05-14,24,66,8,1013,6
44,92552,2020-05-15,26,63,6,1010,6
45,92552,2020-05-16,27,63,6,1009,6
46,92552,2020-05-17,26,66,8,1010,6
47,92552,2020-05-18,21,73,11,1012,4
48,92552,2020-05-19,20,62,12,1014,5
49,92552,2020-05-20,24,60,6,1015,6
50,92552,2020-05-21,29,50,7,1012,7
51,92552,2020-05-22,26,55,10,1009,6
52,92552,2020-05-23,25,66,7,1011,6
53,92552,2020-05-24,29,57,4,1012,7
54,92552,2020-05-25,33,41,5,1011,8
55,92552,2020-05-26,35,40,5,1011,8
56,92552,2020-05-27,35,45,4,1011,8
57,92552,2020-05-28,33,53,5,1012,7
58,92552,2020-05-29,29,67,7,1013,7
59,92552,2020-05-30,26,62,5,1013,5
60,92552,2020-05-31,27,65,5,1011,6
