,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,18077,2020-04-01,11,73,12,1010,2
1,18077,2020-04-02,10,65,24,1009,2
2,18077,2020-04-03,12,77,21,1007,3
3,18077,2020-04-04,14,79,8,1016,3
4,18077,2020-04-05,17,80,7,1018,3
5,18077,2020-04-06,16,59,10,1017,4
6,18077,2020-04-07,17,64,5,1012,4
7,18077,2020-04-08,20,78,12,1001,4
8,18077,2020-04-09,17,73,19,995,3
9,18077,2020-04-10,8,62,26,999,2
10,18077,2020-04-11,11,55,15,1015,3
11,18077,2020-04-12,19,63,12,1019,3
12,18077,2020-04-13,20,87,32,1006,4
13,18077,2020-04-14,12,62,12,1018,2
14,18077,2020-04-15,9,59,13,1016,3
15,18077,2020-04-16,8,59,15,1020,2
16,18077,2020-04-17,9,69,9,1022,2
17,18077,2020-04-18,8,84,12,1009,2
18,18077,2020-04-19,14,67,15,1011,3
19,18077,2020-04-20,14,67,9,1005,3
20,18077,2020-04-21,14,72,18,1003,3
21,18077,2020-04-22,9,50,18,1013,3
22,18077,2020-04-23,15,68,7,1016,2
23,18077,2020-04-24,7,96,12,1008,2
24,18077,2020-04-25,16,75,7,1017,3
25,18077,2020-04-26,10,93,18,1010,2
26,18077,2020-04-27,6,93,14,1014,2
27,18077,2020-04-28,16,73,9,1020,4
28,18077,2020-04-29,14,82,18,1020,3
29,18077,2020-04-30,16,90,27,1012,4
30,18077,2020-05-01,17,89,10,1006,4
31,18077,2020-05-02,20,69,13,1014,5
32,18077,2020-05-03,23,78,13,1008,6
33,18077,2020-05-04,16,70,18,1008,3
34,18077,2020-05-05,15,59,10,1013,4
35,18077,2020-05-06,10,76,9,1009,2
36,18077,2020-05-07,16,67,14,1009,4
37,18077,2020-05-08,12,86,10,1008,2
38,18077,2020-05-09,8,57,22,1013,1
39,18077,2020-05-10,14,61,17,1018,4
40,18077,2020-05-11,12,77,17,1012,3
41,18077,2020-05-12,13,60,17,1019,3
42,18077,2020-05-13,15,60,9,1026,4
43,18077,2020-05-14,19,69,9,1024,3
44,18077,2020-05-15,25,84,19,1014,5
45,18077,2020-05-16,24,74,7,1017,6
46,18077,2020-05-17,25,83,12,1015,4
47,18077,2020-05-18,19,68,15,1020,5
48,18077,2020-05-19,18,59,18,1023,5
49,18077,2020-05-20,16,54,15,1029,3
50,18077,2020-05-21,20,73,8,1028,5
51,18077,2020-05-22,21,88,5,1021,4
52,18077,2020-05-23,21,94,6,1016,4
53,18077,2020-05-24,20,74,10,1023,5
54,18077,2020-05-25,23,86,7,1023,4
55,18077,2020-05-26,28,83,5,1022,6
56,18077,2020-05-27,26,83,7,1023,5
57,18077,2020-05-28,24,91,12,1020,5
58,18077,2020-05-29,26,90,12,1015,5
59,18077,2020-05-30,25,74,11,1013,6
60,18077,2020-05-31,18,60,16,1019,5
