,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,84171,2020-04-01,8,74,8,1007,2
1,84171,2020-04-02,2,54,12,1017,1
2,84171,2020-04-03,6,28,6,1019,2
3,84171,2020-04-04,12,35,9,1009,3
4,84171,2020-04-05,11,55,14,1003,2
5,84171,2020-04-06,12,58,14,1006,2
6,84171,2020-04-07,13,55,8,1015,3
7,84171,2020-04-08,18,45,5,1016,4
8,84171,2020-04-09,16,58,10,1013,2
9,84171,2020-04-10,14,57,5,1013,4
10,84171,2020-04-11,13,53,9,1007,2
11,84171,2020-04-12,5,57,13,1014,1
12,84171,2020-04-13,4,42,14,1021,1
13,84171,2020-04-14,6,33,7,1025,2
14,84171,2020-04-15,5,78,7,1015,1
15,84171,2020-04-16,5,77,9,1018,1
16,84171,2020-04-17,11,51,4,1020,3
17,84171,2020-04-18,12,49,6,1011,3
18,84171,2020-04-19,12,46,6,1011,2
19,84171,2020-04-20,14,51,6,1014,2
20,84171,2020-04-21,15,50,8,1013,3
21,84171,2020-04-22,14,54,8,1017,2
22,84171,2020-04-23,10,79,9,1016,2
23,84171,2020-04-24,13,59,7,1021,3
24,84171,2020-04-25,16,48,5,1020,4
25,84171,2020-04-26,20,43,9,1015,4
26,84171,2020-04-27,20,37,10,1014,5
27,84171,2020-04-28,18,48,8,1021,4
28,84171,2020-04-29,24,32,6,1019,5
29,84171,2020-04-30,23,43,7,1011,4
30,84171,2020-05-01,18,52,8,1013,4
31,84171,2020-05-02,19,53,6,1014,3
32,84171,2020-05-03,18,55,10,1013,3
33,84171,2020-05-04,13,48,9,1022,4
34,84171,2020-05-05,19,23,6,1022,3
35,84171,2020-05-06,20,32,13,1017,5
36,84171,2020-05-07,13,32,10,1023,3
37,84171,2020-05-08,18,38,7,1021,4
38,84171,2020-05-09,20,30,7,1019,5
39,84171,2020-05-10,23,30,7,1015,4
40,84171,2020-05-11,24,46,13,1007,4
41,84171,2020-05-12,19,35,9,1004,5
42,84171,2020-05-13,15,58,9,1008,3
43,84171,2020-05-14,17,41,6,1012,4
44,84171,2020-05-15,16,53,8,1013,4
45,84171,2020-05-16,20,43,7,1012,4
46,84171,2020-05-17,24,36,18,1006,5
47,84171,2020-05-18,24,27,17,1005,5
48,84171,2020-05-19,21,36,12,1004,4
49,84171,2020-05-20,12,53,11,1010,2
50,84171,2020-05-21,16,53,9,1013,3
51,84171,2020-05-22,20,43,14,1007,4
52,84171,2020-05-23,10,66,9,1015,2
53,84171,2020-05-24,15,50,7,1017,3
54,84171,2020-05-25,18,49,7,1018,4
55,84171,2020-05-26,23,37,6,1016,5
56,84171,2020-05-27,24,44,8,1015,5
57,84171,2020-05-28,26,46,6,1017,6
58,84171,2020-05-29,31,35,8,1015,6
59,84171,2020-05-30,30,39,13,1011,7
60,84171,2020-05-31,27,42,10,1010,5
