,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,91976,2020-04-01,22,58,8,1010,5
1,91976,2020-04-02,18,69,10,1012,5
2,91976,2020-04-03,18,67,7,1013,5
3,91976,2020-04-04,17,69,10,1011,5
4,91976,2020-04-05,15,74,11,1011,3
5,91976,2020-04-06,13,78,19,1013,3
6,91976,2020-04-07,13,81,7,1016,3
7,91976,2020-04-08,14,68,13,1016,3
8,91976,2020-04-09,15,71,12,1018,3
9,91976,2020-04-10,11,86,9,1015,3
10,91976,2020-04-11,17,70,8,1015,4
11,91976,2020-04-12,13,77,9,1016,3
12,91976,2020-04-13,14,80,8,1018,3
13,91976,2020-04-14,24,59,7,1019,6
14,91976,2020-04-15,25,33,8,1016,6
15,91976,2020-04-16,23,51,7,1012,6
16,91976,2020-04-17,15,73,10,1013,3
17,91976,2020-04-18,15,73,10,1016,3
18,91976,2020-04-19,17,72,10,1016,4
19,91976,2020-04-20,17,73,11,1016,4
20,91976,2020-04-21,19,69,9,1017,5
21,91976,2020-04-22,27,48,7,1017,6
22,91976,2020-04-23,28,39,5,1013,7
23,91976,2020-04-24,33,39,5,1012,7
24,91976,2020-04-25,31,43,6,1013,7
25,91976,2020-04-26,30,41,6,1013,7
26,91976,2020-04-27,26,55,7,1013,6
27,91976,2020-04-28,27,54,6,1014,7
28,91976,2020-04-29,26,61,7,1014,6
29,91976,2020-04-30,24,65,7,1012,6
30,91976,2020-05-01,26,62,8,1012,6
31,91976,2020-05-02,26,55,10,1015,6
32,91976,2020-05-03,25,60,9,1015,6
33,91976,2020-05-04,27,57,8,1014,6
34,91976,2020-05-05,31,44,7,1013,7
35,91976,2020-05-06,34,33,7,1011,8
36,91976,2020-05-07,30,39,7,1010,7
37,91976,2020-05-08,28,45,8,1011,7
38,91976,2020-05-09,26,60,8,1012,6
39,91976,2020-05-10,25,66,9,1013,6
40,91976,2020-05-11,23,60,11,1014,6
41,91976,2020-05-12,23,61,13,1015,5
42,91976,2020-05-13,21,61,12,1014,4
43,91976,2020-05-14,23,58,11,1014,5
44,91976,2020-05-15,25,58,11,1011,6
45,91976,2020-05-16,24,63,10,1010,6
46,91976,2020-05-17,23,65,11,1011,6
47,91976,2020-05-18,24,66,12,1013,5
48,91976,2020-05-19,20,56,17,1015,5
49,91976,2020-05-20,24,48,9,1015,6
50,91976,2020-05-21,27,50,8,1012,6
51,91976,2020-05-22,24,60,11,1011,6
52,91976,2020-05-23,22,59,11,1011,6
53,91976,2020-05-24,25,61,8,1012,6
54,91976,2020-05-25,29,54,8,1011,7
55,91976,2020-05-26,31,44,8,1011,7
56,91976,2020-05-27,31,45,8,1012,7
57,91976,2020-05-28,28,60,9,1013,7
58,91976,2020-05-29,25,65,9,1014,5
59,91976,2020-05-30,25,58,12,1013,5
60,91976,2020-05-31,25,59,9,1012,6
