,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,30066,2020-04-01,16,54,19,1014,4
1,30066,2020-04-02,21,47,8,1018,5
2,30066,2020-04-03,24,41,7,1016,5
3,30066,2020-04-04,26,42,7,1015,6
4,30066,2020-04-05,28,44,3,1018,6
5,30066,2020-04-06,28,50,7,1018,6
6,30066,2020-04-07,26,64,12,1016,5
7,30066,2020-04-08,28,70,14,1009,5
8,30066,2020-04-09,24,53,20,1008,5
9,30066,2020-04-10,16,34,20,1015,4
10,30066,2020-04-11,25,32,10,1018,5
11,30066,2020-04-12,18,66,16,1013,3
12,30066,2020-04-13,19,65,21,1012,5
13,30066,2020-04-14,22,53,12,1017,5
14,30066,2020-04-15,16,38,16,1018,4
15,30066,2020-04-16,22,32,9,1024,5
16,30066,2020-04-17,23,40,12,1022,4
17,30066,2020-04-18,20,47,16,1015,5
18,30066,2020-04-19,17,65,8,1012,3
19,30066,2020-04-20,22,64,14,1006,5
20,30066,2020-04-21,23,51,16,1014,5
21,30066,2020-04-22,26,37,10,1018,5
22,30066,2020-04-23,20,81,19,1010,4
23,30066,2020-04-24,23,69,13,1009,4
24,30066,2020-04-25,27,57,16,1011,6
25,30066,2020-04-26,17,63,23,1016,4
26,30066,2020-04-27,22,49,12,1022,5
27,30066,2020-04-28,27,38,10,1020,6
28,30066,2020-04-29,21,64,21,1011,4
29,30066,2020-04-30,17,63,17,1011,3
30,30066,2020-05-01,23,52,14,1017,5
31,30066,2020-05-02,29,42,8,1021,6
32,30066,2020-05-03,30,45,14,1017,7
33,30066,2020-05-04,29,63,11,1013,6
34,30066,2020-05-05,30,65,16,1011,6
35,30066,2020-05-06,21,49,23,1015,4
36,30066,2020-05-07,20,43,14,1020,5
37,30066,2020-05-08,17,57,15,1015,4
38,30066,2020-05-09,19,40,14,1022,4
39,30066,2020-05-10,24,32,10,1022,5
40,30066,2020-05-11,19,41,15,1022,5
41,30066,2020-05-12,25,37,6,1024,5
42,30066,2020-05-13,27,47,9,1024,6
43,30066,2020-05-14,29,54,15,1023,6
44,30066,2020-05-15,28,55,12,1020,5
45,30066,2020-05-16,31,52,10,1017,7
46,30066,2020-05-17,33,49,9,1016,7
47,30066,2020-05-18,28,62,15,1009,6
48,30066,2020-05-19,23,61,12,1008,5
49,30066,2020-05-20,24,65,11,1011,5
50,30066,2020-05-21,27,60,7,1016,5
51,30066,2020-05-22,30,63,9,1018,6
52,30066,2020-05-23,30,66,7,1018,6
53,30066,2020-05-24,35,56,6,1017,7
54,30066,2020-05-25,31,59,14,1017,6
55,30066,2020-05-26,21,70,18,1017,5
56,30066,2020-05-27,23,78,14,1015,5
57,30066,2020-05-28,31,65,11,1015,6
58,30066,2020-05-29,32,53,7,1016,6
59,30066,2020-05-30,30,55,12,1016,7
60,30066,2020-05-31,31,50,8,1018,7
